#   1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18             19             20             21             22             23             24             25             26             27             28             29             30             31             32             33             34             35             36             37             38             39             40             41             42             43             44             45             46             47             48             49             50             51             52             53             54             55             56             57             58             59             60             61             62             63             64             65             66             67             68             69             70             71             72             73             74             75             76             77             78             79             80             81             
Radius(fm)    3H-FB-Be84   3He-FB-Re84b    6Li-FB-Amin16  10B-FB-Amin16  12C-FB-Ca80a   12C-FB-Re82    15N-FB-Vr86    16O-FB-La82    27Al-FB-Ro86   28Si-FB-Mi82  29Si-FB-Mi82   30Si-FB-We93   31P-FB-Me76    32S-FB-Ry83a   34S-FB-Ry83a   36S-FB-Ry83a   40Ar-FB-Ot82   40Ca-FB-Em83b  48Ca-FB-Em83b  48Ti-FB-Se85   50Ti-FB-Se85   50Cr-FB-Li83   52Cr-FB-Li83   54Cr-FB-Li83   54Fe-FB-Wo76    56Fe-FB-Wo76   58Fe-FB-Wo76   59Co-FB-Sc77   58Ni-FB-Be83   58Ni-FB-Wo76   60Ni-FB-Be83   60Ni-FB-Wo76   60Ni-FB-Wo80   62Ni-FB-Wo76   64Ni-FB-Wo76   63Cu-FB-Sc77   65Cu-FB-Sc77   64Zn-FB-Wo76   66Zn-FB-Wo76   68Zn-FB-Wo76   70Zn-FB-Wo76   70Ge-FB-Ma84   72Ge-FB-Ma84  74Ge-FB-Ma84    76Ge-FB-Ma84  88Sr-FB-St76    90Zr-FB-Ro76   92Zr-FB-Ro76   94Zr-FB-Ro76   92Mo-FB-Dr75   94Mo-FB-Dr75   96Mo-FB-Dr75   98Mo-FB-Dr75  100Mo-FB-Dr75   104Pd-FB-La86  106Pd-FB-La86  108Pd-FB-La86  110Pd-FB-La86  144Sm-FB-Mo81  148Sm-FB-Ho80  148Sm-FB-Mo81  150Sm-FB-Mo81  152Sm-FB-Ho80  152Sm-FB-Mo81  154Sm-FB-Ho80  154Gd-FB-He82  158Gd-FB-Mu84  166Er-FB-Ca78  174Yb-FB-Sa79  175Lu-FB-Sa79  192Os-FB-Bo88  196Pt-FB-Bo83  203Tl-FB-Eu78  205T1-FB-Eu78  204Pb-FB-Eu78  206Pb-FB-Eu78  207Pb-FB-Eu78  208Pb-FB-Fr77b 208Pb-FB-Eu78  209Bi-FB-Eu78
#Z                1              2              3              5              6              6              7              8             13             14             14             14             15             15             15             16             18             20             20             22             22             24             24             24             26             26             26             27             28             28             28             28             28             28             28             29             29             30             30             30             30             32             32             32             32             38             40             40             40             42             42             42             42             42             46             46             46             46             62             62             62             62             62             62             62             64             64             68             70             71             76             78             81             81             82             82             82             82             82             83
#A                3              3              6             10             12             12             15             16             27             28             29             30             31             32             34             36             40             40             48             48             50             50             52             54             54             56             58             59             58             58             60             60             60             62             63             63             65             64             66             68             70             70             72             74             76             88             98             92             94             92             92             96             98            100            104            106            108            110            144            148            148            150            152            152            154            154            158            166            174            175            192            196            203            205            204            207            207            208            208            209
0.400        0.205402       0.0898081      0.142801       0.268061       0.165501       0.165259       0.162857       0.152134       0.164449       0.169892       0.167063       0.164593       0.173641       0.190928       0.196312       0.195445       0.170373       0.171727       0.189776       0.171262       0.185946       0.163362       0.172275       0.173652       0.165669       0.166303       0.17441        0.174417       0.166099       0.165225       0.170444       0.172922       0.191107       0.171827       0.175304       0.172496       0.173703       0.165865       0.170786       0.177116       0.17845        0.166894       0.167743       0.167783       0.168656       0.158131       0.170597       0.156956       0.158156       0.152496       0.147701       0.152373       0.157659       0.159504       0.165696       0.170331       0.160294       0.161436       0.113471       0.147952       0.127148       0.138505       0.149941       0.149232       0.146482       0.149122       0.145628       0.166662       0.115264       0.130356       0.152079       0.151457       0.147192       0.151587       0.165105       0.165611       0.167501       0.163603       0.160223       0.163742       
0.410        0.2045         0.0891934      0.142468       0.267224       0.165567       0.165344       0.16305        0.152266       0.164514       0.169905       0.16713        0.164644       0.173638       0.190871       0.196248       0.195338       0.170421       0.171644       0.189687       0.171229       0.185837       0.163422       0.172273       0.173617       0.165619       0.166284       0.174335       0.174317       0.166047       0.165185       0.170388       0.172842       0.191          0.171773       0.175213       0.172415       0.173628       0.165857       0.170758       0.17703        0.178338       0.166914       0.167755       0.167776       0.16865        0.158192       0.170681       0.157029       0.15826        0.152579       0.147793       0.152463       0.157698       0.159529       0.165689       0.170289       0.160326       0.161456       0.113702       0.148001       0.127297       0.13871        0.149957       0.149271       0.146521       0.149142       0.145646       0.166609       0.1153         0.130393       0.152063       0.151442       0.147189       0.151556       0.165033       0.165544       0.167416       0.163547       0.160183       0.16366        
0.420        0.20358        0.0885719      0.142129       0.266369       0.165632       0.16543        0.163245       0.1524         0.16458        0.169918       0.167197       0.164697       0.173634       0.190812       0.196184       0.19523        0.17047        0.17156        0.189596       0.171196       0.185725       0.163484       0.172271       0.173581       0.165567       0.166265       0.174258       0.174216       0.165993       0.165145       0.170331       0.172761       0.190891       0.171719       0.17512        0.172333       0.173551       0.165849       0.17073        0.176942       0.178223       0.166934       0.167767       0.16777        0.168644       0.158253       0.170766       0.157103       0.158366       0.152664       0.147886       0.152555       0.157739       0.159554       0.165682       0.170247       0.160359       0.161475       0.113938       0.148051       0.127449       0.138918       0.149973       0.149309       0.146561       0.149162       0.145664       0.166554       0.115337       0.13043        0.152046       0.151428       0.147186       0.151525       0.164958       0.165476       0.16733        0.16349        0.160142       0.163576       
0.430        0.202642       0.0879441      0.141782       0.265497       0.165697       0.165515       0.163443       0.152535       0.164646       0.169931       0.167266       0.16475        0.173631       0.190752       0.196117       0.195119       0.17052        0.171474       0.189504       0.171161       0.185611       0.163546       0.172268       0.173544       0.165515       0.166245       0.17418        0.174113       0.165938       0.165103       0.170274       0.172678       0.19078        0.171663       0.175024       0.17225        0.173473       0.16584        0.170701       0.176853       0.178105       0.166954       0.167779       0.167763       0.168637       0.158316       0.170853       0.157179       0.158474       0.15275        0.14798        0.152649       0.15778        0.159579       0.165675       0.170204       0.160392       0.161495       0.114177       0.148102       0.127603       0.139129       0.14999        0.149348       0.146602       0.149183       0.145683       0.166497       0.115375       0.130469       0.152028       0.151414       0.147183       0.151492       0.164883       0.165406       0.167242       0.163431       0.160101       0.163491       
0.440        0.201686       0.0873105      0.141428       0.264608       0.165762       0.165601       0.163643       0.152672       0.164714       0.169944       0.167336       0.164805       0.173628       0.190691       0.19605        0.195006       0.17057        0.171387       0.18941        0.171126       0.185495       0.163608       0.172264       0.173506       0.165462       0.166225       0.174101       0.174008       0.165883       0.165062       0.170215       0.172594       0.190667       0.171606       0.174927       0.172165       0.173394       0.165832       0.170671       0.176762       0.177986       0.166974       0.167791       0.167757       0.168631       0.15838        0.170941       0.157255       0.158584       0.152838       0.148077       0.152745       0.157822       0.159605       0.165668       0.17016        0.160425       0.161516       0.11442        0.148153       0.127759       0.139343       0.150007       0.149387       0.146643       0.149203       0.145702       0.16644        0.115414       0.130507       0.152011       0.151399       0.14718        0.15146        0.164806       0.165334       0.167152       0.163372       0.160059       0.163405       
0.450        0.200712       0.0866714      0.141067       0.263702       0.165826       0.165686       0.163845       0.15281        0.164783       0.169958       0.167407       0.16486        0.173624       0.190629       0.195981       0.19489        0.170621       0.171298       0.189314       0.171091       0.185378       0.16367        0.17226        0.173468       0.165408       0.166205       0.17402        0.173901       0.165826       0.165019       0.170155       0.172508       0.190552       0.171548       0.174828       0.172078       0.173313       0.165823       0.170641       0.17667        0.177865       0.166994       0.167803       0.16775        0.168625       0.158444       0.171031       0.157333       0.158696       0.152928       0.148175       0.152842       0.157865       0.159632       0.165661       0.170116       0.16046        0.161536       0.114667       0.148206       0.127917       0.13956        0.150024       0.149426       0.146685       0.149224       0.145721       0.166382       0.115454       0.130547       0.151993       0.151385       0.147177       0.151427       0.164727       0.165262       0.167061       0.163312       0.160017       0.163316       
0.460        0.19972        0.0860274      0.140699       0.26278        0.16589        0.16577        0.164049       0.152949       0.164853       0.169971       0.167479       0.164916       0.173621       0.190566       0.19591        0.194773       0.170673       0.171208       0.189217       0.171055       0.185258       0.163733       0.172255       0.17343        0.165353       0.166184       0.173938       0.173793       0.165769       0.164976       0.170095       0.172422       0.190436       0.17149        0.174727       0.171991       0.173231       0.165815       0.170611       0.176576       0.177742       0.167015       0.167815       0.167743       0.168618       0.15851        0.171122       0.157413       0.158809       0.153018       0.148274       0.152941       0.157908       0.159659       0.165654       0.170072       0.160495       0.161558       0.114918       0.148259       0.128078       0.13978        0.150041       0.149465       0.146728       0.149246       0.145741       0.166322       0.115495       0.130588       0.151975       0.15137        0.147174       0.151393       0.164648       0.165188       0.166968       0.16325        0.159973       0.163227       
0.470        0.198711       0.0853788      0.140324       0.261842       0.165954       0.165854       0.164254       0.153089       0.164925       0.169984       0.167552       0.164973       0.173617       0.190501       0.195839       0.194654       0.170726       0.171117       0.189118       0.171019       0.185137       0.163797       0.17225        0.17339        0.165298       0.166163       0.173855       0.173683       0.165711       0.164933       0.170033       0.172333       0.190317       0.17143        0.174624       0.171902       0.173148       0.165806       0.17058        0.17648        0.177617       0.167036       0.167828       0.167736       0.168611       0.158577       0.171214       0.157493       0.158924       0.153111       0.148375       0.153042       0.157953       0.159687       0.165647       0.170027       0.16053        0.161579       0.115172       0.148314       0.128241       0.140002       0.150059       0.149504       0.146771       0.149268       0.145761       0.166261       0.115537       0.130629       0.151957       0.151356       0.147172       0.151359       0.164567       0.165113       0.166873       0.163187       0.159929       0.163135       
0.480        0.197686       0.0847261      0.139942       0.260888       0.166016       0.165938       0.164461       0.153231       0.164997       0.169998       0.167626       0.165031       0.173613       0.190435       0.195766       0.194532       0.17078        0.171024       0.189018       0.170982       0.185014       0.16386        0.172244       0.17335        0.165242       0.166142       0.173771       0.173571       0.165652       0.164889       0.169971       0.172244       0.190196       0.17137        0.174519       0.171811       0.173063       0.165797       0.170549       0.176383       0.17749        0.167057       0.16784        0.167728       0.168604       0.158645       0.171308       0.157575       0.159041       0.153204       0.148478       0.153144       0.157999       0.159714       0.165641       0.169981       0.160566       0.161601       0.11543        0.148369       0.128405       0.140227       0.150077       0.149543       0.146816       0.14929        0.145782       0.166199       0.115579       0.130671       0.151939       0.151341       0.147169       0.151325       0.164484       0.165037       0.166777       0.163124       0.159884       0.163043       
0.490        0.196643       0.0840698      0.139553       0.259918       0.166078       0.16602        0.164669       0.153373       0.16507        0.170011       0.167701       0.165089       0.173609       0.190368       0.195691       0.194408       0.170834       0.17093        0.188916       0.170945       0.18489        0.163924       0.172238       0.17331        0.165185       0.166121       0.173686       0.173458       0.165592       0.164844       0.169907       0.172154       0.190074       0.171309       0.174412       0.17172        0.172977       0.165788       0.170517       0.176285       0.177361       0.167079       0.167853       0.167721       0.168597       0.158713       0.171403       0.157658       0.15916        0.153299       0.148582       0.153248       0.158046       0.159743       0.165634       0.169935       0.160602       0.161623       0.115691       0.148425       0.128572       0.140454       0.150096       0.149582       0.146861       0.149312       0.145803       0.166136       0.115623       0.130713       0.151921       0.151327       0.147167       0.151291       0.164401       0.164959       0.16668        0.163059       0.159839       0.162949       
0.500        0.195585       0.0834102      0.139158       0.258933       0.166139       0.166102       0.164878       0.153516       0.165144       0.170025       0.167777       0.165148       0.173605       0.1903         0.195616       0.194283       0.170888       0.170834       0.188814       0.170907       0.184764       0.163988       0.172231       0.173269       0.165128       0.166099       0.173599       0.173344       0.165532       0.164799       0.169843       0.172062       0.189949       0.171247       0.174303       0.171627       0.17289        0.165779       0.170486       0.176185       0.17723        0.1671         0.167865       0.167713       0.16859        0.158783       0.1715         0.157742       0.15928        0.153396       0.148687       0.153353       0.158094       0.159772       0.165628       0.169889       0.160639       0.161646       0.115956       0.148482       0.128741       0.140683       0.150115       0.149621       0.146906       0.149335       0.145825       0.166072       0.115667       0.130757       0.151902       0.151312       0.147164       0.151256       0.164316       0.164881       0.166581       0.162993       0.159793       0.162853       
0.510        0.19451        0.0827479      0.138756       0.257933       0.166198       0.166183       0.165089       0.153659       0.165219       0.170038       0.167854       0.165208       0.173601       0.190231       0.195539       0.194155       0.170944       0.170737       0.188709       0.170869       0.184636       0.164052       0.172223       0.173227       0.16507        0.166078       0.173512       0.173228       0.165471       0.164754       0.169778       0.171969       0.189823       0.171184       0.174192       0.171533       0.172802       0.16577        0.170453       0.176084       0.177098       0.167122       0.167878       0.167706       0.168582       0.158854       0.171598       0.157827       0.159401       0.153494       0.148794       0.15346        0.158142       0.159801       0.165622       0.169842       0.160677       0.161669       0.116224       0.14854        0.128911       0.140914       0.150134       0.149659       0.146952       0.149358       0.145847       0.166007       0.115712       0.130801       0.151883       0.151298       0.147162       0.15122        0.16423        0.164801       0.166481       0.162927       0.159746       0.162757       
0.520        0.19342        0.082083       0.138347       0.256917       0.166257       0.166262       0.1653         0.153803       0.165295       0.170052       0.167932       0.165269       0.173596       0.19016        0.19546        0.194026       0.171          0.170639       0.188604       0.17083        0.184507       0.164116       0.172214       0.173185       0.165012       0.166056       0.173423       0.173111       0.165409       0.164708       0.169712       0.171875       0.189695       0.17112        0.174079       0.171438       0.172713       0.165761       0.170421       0.175982       0.176964       0.167144       0.167891       0.167698       0.168575       0.158925       0.171697       0.157913       0.159524       0.153592       0.148902       0.153568       0.158192       0.159831       0.165616       0.169795       0.160715       0.161692       0.116494       0.148599       0.129083       0.141147       0.150153       0.149698       0.146999       0.149381       0.145869       0.165941       0.115759       0.130846       0.151864       0.151283       0.14716        0.151185       0.164142       0.16472        0.166379       0.162859       0.159699       0.162658       
0.530        0.192314       0.0814161      0.137932       0.255888       0.166314       0.16634        0.165511       0.153947       0.165371       0.170065       0.16801        0.16533        0.173592       0.190088       0.19538        0.193894       0.171056       0.170539       0.188497       0.170791       0.184376       0.164179       0.172205       0.173142       0.164953       0.166034       0.173334       0.172992       0.165346       0.164662       0.169645       0.17178        0.189566       0.171056       0.173965       0.171341       0.172623       0.165751       0.170388       0.175878       0.176828       0.167166       0.167903       0.16769        0.168567       0.158997       0.171797       0.158          0.159649       0.153693       0.149011       0.153678       0.158242       0.159861       0.165611       0.169748       0.160753       0.161715       0.116768       0.148658       0.129256       0.141382       0.150173       0.149736       0.147047       0.149405       0.145892       0.165874       0.115806       0.130891       0.151845       0.151269       0.147158       0.151149       0.164054       0.164639       0.166276       0.16279        0.159651       0.162559       
0.540        0.191192       0.0807476      0.13751        0.254843       0.166369       0.166416       0.165723       0.154092       0.165449       0.170078       0.16809        0.165392       0.173587       0.190015       0.195299       0.193761       0.171113       0.170439       0.188389       0.170751       0.184244       0.164243       0.172195       0.173099       0.164893       0.166011       0.173244       0.172872       0.165283       0.164615       0.169578       0.171684       0.189435       0.170991       0.173848       0.171244       0.172531       0.165742       0.170355       0.175773       0.176691       0.167188       0.167916       0.167682       0.168559       0.15907        0.171898       0.158088       0.159775       0.153794       0.149122       0.153789       0.158293       0.159891       0.165606       0.1697         0.160792       0.161739       0.117044       0.148718       0.129431       0.141619       0.150193       0.149773       0.147095       0.149429       0.145915       0.165805       0.115854       0.130938       0.151826       0.151254       0.147157       0.151113       0.163964       0.164556       0.166172       0.162721       0.159602       0.162458       
0.550        0.190056       0.0800778      0.137082       0.253785       0.166423       0.166491       0.165936       0.154236       0.165527       0.170091       0.16817        0.165455       0.173582       0.189941       0.195217       0.193626       0.171171       0.170337       0.18828        0.170712       0.18411        0.164306       0.172184       0.173056       0.164834       0.165989       0.173152       0.172751       0.165219       0.164568       0.16951        0.171587       0.189302       0.170925       0.17373        0.171145       0.172439       0.165732       0.170321       0.175667       0.176552       0.16721        0.167929       0.167673       0.168551       0.159144       0.172          0.158178       0.159902       0.153896       0.149234       0.153901       0.158346       0.159922       0.165601       0.169652       0.160831       0.161764       0.117323       0.148779       0.129607       0.141857       0.150213       0.149811       0.147144       0.149453       0.145939       0.165736       0.115903       0.130984       0.151807       0.15124        0.147155       0.151077       0.163874       0.164472       0.166066       0.16265        0.159553       0.162356       
0.560        0.188906       0.0794071      0.136648       0.252713       0.166475       0.166564       0.166148       0.15438        0.165606       0.170104       0.16825        0.165518       0.173577       0.189866       0.195133       0.193489       0.171229       0.170234       0.18817        0.170671       0.183976       0.16437        0.172173       0.173012       0.164773       0.165966       0.17306        0.172629       0.165154       0.16452        0.169441       0.171489       0.189168       0.170859       0.17361        0.171046       0.172346       0.165723       0.170287       0.17556        0.176412       0.167232       0.167942       0.167665       0.168543       0.159219       0.172104       0.158268       0.160031       0.154          0.149347       0.154015       0.158399       0.159953       0.165596       0.169604       0.160871       0.161788       0.117605       0.148841       0.129785       0.142096       0.150234       0.149848       0.147193       0.149477       0.145963       0.165665       0.115953       0.131032       0.151788       0.151226       0.147154       0.15104        0.163782       0.164387       0.165959       0.162579       0.159503       0.162253       
0.570        0.187741       0.0787358      0.136208       0.251627       0.166525       0.166635       0.16636        0.154525       0.165685       0.170117       0.168332       0.165582       0.173571       0.18979        0.195049       0.19335        0.171288       0.17013        0.188059       0.170631       0.18384        0.164432       0.17216        0.172967       0.164712       0.165944       0.172968       0.172505       0.165089       0.164473       0.169371       0.17139        0.189032       0.170792       0.173488       0.170945       0.172251       0.165713       0.170253       0.175451       0.176271       0.167254       0.167955       0.167657       0.168535       0.159294       0.172208       0.158359       0.16016        0.154104       0.149461       0.15413        0.158453       0.159985       0.165592       0.169555       0.160911       0.161813       0.117889       0.148903       0.129964       0.142336       0.150255       0.149884       0.147243       0.149502       0.145988       0.165594       0.116003       0.13108        0.151769       0.151212       0.147153       0.151003       0.163689       0.164301       0.165851       0.162507       0.159453       0.162149       
0.580        0.186563       0.0780642      0.135761       0.250528       0.166573       0.166704       0.166572       0.154669       0.165766       0.17013        0.168414       0.165646       0.173566       0.189712       0.194962       0.193209       0.171346       0.170026       0.187947       0.17059        0.183703       0.164495       0.172147       0.172922       0.164651       0.165921       0.172874       0.172381       0.165024       0.164425       0.169301       0.171291       0.188895       0.170724       0.173365       0.170844       0.172156       0.165703       0.170219       0.175342       0.176127       0.167277       0.167967       0.167648       0.168527       0.15937        0.172314       0.158451       0.160291       0.15421        0.149577       0.154246       0.158508       0.160017       0.165587       0.169507       0.160951       0.161838       0.118175       0.148966       0.130144       0.142578       0.150276       0.14992        0.147293       0.149527       0.146013       0.165521       0.116055       0.131129       0.151749       0.151198       0.147152       0.150967       0.163596       0.164214       0.165742       0.162434       0.159402       0.162044       
0.590        0.18537        0.0773927      0.135308       0.249416       0.166619       0.16677        0.166784       0.154812       0.165846       0.170142       0.168497       0.165711       0.17356        0.189634       0.194875       0.193067       0.171406       0.16992        0.187834       0.170549       0.183564       0.164557       0.172133       0.172877       0.16459        0.165898       0.17278        0.172255       0.164958       0.164376       0.16923        0.17119        0.188756       0.170656       0.173239       0.170742       0.17206        0.165694       0.170185       0.175231       0.175983       0.167299       0.16798        0.167639       0.168518       0.159446       0.17242        0.158543       0.160423       0.154317       0.149693       0.154364       0.158564       0.160049       0.165584       0.169458       0.160992       0.161864       0.118464       0.14903        0.130326       0.142821       0.150298       0.149956       0.147344       0.149552       0.146038       0.165448       0.116108       0.131179       0.15173        0.151185       0.147151       0.15093        0.163501       0.164126       0.165631       0.16236        0.159351       0.161937       
0.600        0.184165       0.0767217      0.13485        0.248292       0.166663       0.166834       0.166995       0.154955       0.165928       0.170155       0.16858        0.165776       0.173554       0.189554       0.194786       0.192923       0.171465       0.169813       0.18772        0.170508       0.183425       0.164618       0.172118       0.172831       0.164528       0.165875       0.172685       0.172129       0.164891       0.164328       0.169159       0.171089       0.188616       0.170587       0.173112       0.170639       0.171963       0.165684       0.17015        0.17512        0.175837       0.167321       0.167993       0.16763        0.16851        0.159524       0.172527       0.158637       0.160557       0.154424       0.14981        0.154483       0.15862        0.160082       0.16558        0.169409       0.161033       0.161889       0.118754       0.149094       0.130508       0.143064       0.15032        0.149991       0.147395       0.149577       0.146064       0.165373       0.116161       0.131229       0.15171        0.151171       0.147151       0.150892       0.163405       0.164037       0.16552        0.162285       0.1593         0.16183        
0.610        0.182946       0.0760513      0.134385       0.247155       0.166704       0.166895       0.167205       0.155097       0.16601        0.170167       0.168663       0.165842       0.173547       0.189473       0.194697       0.192777       0.171526       0.169705       0.187605       0.170466       0.183284       0.164679       0.172102       0.172785       0.164466       0.165852       0.172589       0.172001       0.164824       0.164279       0.169087       0.170987       0.188475       0.170518       0.172984       0.170535       0.171865       0.165674       0.170115       0.175007       0.17569        0.167344       0.168006       0.167621       0.168501       0.159602       0.172635       0.158731       0.160691       0.154533       0.149928       0.154602       0.158678       0.160115       0.165577       0.16936        0.161074       0.161915       0.119047       0.149159       0.130691       0.143308       0.150342       0.150025       0.147447       0.149603       0.14609        0.165298       0.116216       0.13128        0.151691       0.151158       0.147151       0.150855       0.163308       0.163947       0.165407       0.162209       0.159247       0.161721       
0.620        0.181715       0.075382       0.133915       0.246005       0.166743       0.166954       0.167414       0.155239       0.166092       0.170178       0.168747       0.165908       0.173541       0.189391       0.194605       0.19263        0.171586       0.169596       0.187489       0.170424       0.183143       0.16474        0.172085       0.172738       0.164403       0.165829       0.172493       0.171873       0.164756       0.16423        0.169014       0.170885       0.188332       0.170448       0.172854       0.17043        0.171767       0.165664       0.17008        0.174894       0.175542       0.167366       0.168018       0.167612       0.168492       0.15968        0.172744       0.158826       0.160826       0.154642       0.150048       0.154723       0.158736       0.160148       0.165574       0.169311       0.161116       0.161942       0.119341       0.149225       0.130875       0.143553       0.150364       0.150058       0.1475         0.149629       0.146117       0.165221       0.116271       0.131331       0.151671       0.151145       0.147151       0.150818       0.163211       0.163857       0.165294       0.162133       0.159195       0.161612       
0.630        0.180472       0.0747139      0.133439       0.244844       0.166778       0.167009       0.167622       0.155379       0.166175       0.17019        0.168832       0.165974       0.173534       0.189309       0.194513       0.192481       0.171646       0.169486       0.187372       0.170382       0.183001       0.164799       0.172068       0.172692       0.164341       0.165806       0.172396       0.171744       0.164689       0.164181       0.168941       0.170781       0.188188       0.170378       0.172722       0.170325       0.171668       0.165654       0.170045       0.174779       0.175393       0.167388       0.168031       0.167603       0.168483       0.159759       0.172854       0.158922       0.160962       0.154753       0.150168       0.154845       0.158796       0.160182       0.165572       0.169262       0.161158       0.161968       0.119638       0.149291       0.13106        0.143798       0.150387       0.150091       0.147553       0.149655       0.146144       0.165144       0.116327       0.131383       0.151652       0.151132       0.147151       0.150781       0.163113       0.163766       0.165179       0.162056       0.159142       0.161502       
0.640        0.179216       0.0740473      0.132958       0.243671       0.166811       0.167062       0.167828       0.155518       0.166258       0.170201       0.168917       0.166041       0.173527       0.189225       0.19442        0.192331       0.171707       0.169376       0.187255       0.17034        0.182858       0.164858       0.172049       0.172644       0.164278       0.165783       0.172299       0.171614       0.16462        0.164132       0.168868       0.170678       0.188043       0.170307       0.172589       0.170219       0.171568       0.165645       0.17001        0.174664       0.175243       0.167411       0.168043       0.167594       0.168474       0.159838       0.172964       0.159018       0.161099       0.154864       0.150289       0.154968       0.158856       0.160215       0.16557        0.169212       0.1612         0.161995       0.119936       0.149358       0.131245       0.144044       0.15041        0.150123       0.147606       0.149681       0.146172       0.165065       0.116384       0.131436       0.151632       0.15112        0.147152       0.150743       0.163013       0.163673       0.165064       0.161978       0.159088       0.16139        
0.650        0.177949       0.0733825      0.13247        0.242487       0.166841       0.167111       0.168033       0.155656       0.166341       0.170212       0.169002       0.166108       0.17352        0.189139       0.194325       0.192179       0.171768       0.169265       0.187137       0.170297       0.182714       0.164916       0.172029       0.172597       0.164215       0.16576        0.172201       0.171483       0.164552       0.164082       0.168794       0.170573       0.187897       0.170236       0.172454       0.170112       0.171467       0.165635       0.169974       0.174548       0.175092       0.167433       0.168056       0.167584       0.168464       0.159918       0.173075       0.159115       0.161237       0.154975       0.15041        0.155092       0.158917       0.16025        0.165568       0.169163       0.161243       0.162022       0.120235       0.149425       0.131431       0.144289       0.150433       0.150154       0.14766        0.149707       0.1462         0.164986       0.116442       0.131489       0.151613       0.151107       0.147153       0.150706       0.162913       0.163581       0.164947       0.1619         0.159034       0.161278       
0.660        0.176671       0.0727198      0.131978       0.241292       0.166868       0.167157       0.168236       0.155793       0.166425       0.170223       0.169087       0.166175       0.173512       0.189053       0.194229       0.192025       0.171829       0.169153       0.187018       0.170254       0.182569       0.164973       0.172009       0.172549       0.164152       0.165737       0.172102       0.171352       0.164483       0.164033       0.168719       0.170468       0.187749       0.170164       0.172318       0.170005       0.171366       0.165625       0.169939       0.174432       0.17494        0.167455       0.168068       0.167575       0.168455       0.159999       0.173187       0.159213       0.161375       0.155088       0.150533       0.155217       0.158979       0.160284       0.165567       0.169114       0.161285       0.162049       0.120536       0.149493       0.131618       0.144535       0.150457       0.150185       0.147714       0.149734       0.146228       0.164906       0.116501       0.131543       0.151594       0.151095       0.147154       0.150668       0.162813       0.163487       0.16483        0.161821       0.15898        0.161165       
0.670        0.175381       0.0720593      0.13148        0.240086       0.166892       0.1672         0.168437       0.155928       0.166509       0.170233       0.169173       0.166242       0.173504       0.188966       0.194132       0.19187        0.17189        0.16904        0.186899       0.170211       0.182424       0.16503        0.171987       0.172501       0.164089       0.165714       0.172004       0.17122        0.164414       0.163984       0.168645       0.170363       0.187601       0.170092       0.172181       0.169897       0.171264       0.165615       0.169903       0.174314       0.174787       0.167477       0.16808        0.167565       0.168445       0.16008        0.173299       0.159311       0.161514       0.155201       0.150656       0.155343       0.159041       0.160319       0.165567       0.169065       0.161328       0.162077       0.120838       0.149561       0.131805       0.144781       0.15048        0.150214       0.147769       0.149761       0.146257       0.164825       0.116561       0.131597       0.151574       0.151084       0.147156       0.150631       0.162711       0.163393       0.164712       0.161741       0.158926       0.161051       
0.680        0.174081       0.0714012      0.130976       0.23887        0.166912       0.167239       0.168636       0.156062       0.166593       0.170243       0.169258       0.16631        0.173496       0.188878       0.194034       0.191713       0.171952       0.168927       0.186779       0.170169       0.182278       0.165085       0.171964       0.172453       0.164026       0.16569        0.171905       0.171088       0.164344       0.163934       0.16857        0.170257       0.187452       0.17002        0.172042       0.169788       0.171162       0.165605       0.169867       0.174196       0.174633       0.167499       0.168092       0.167555       0.168436       0.160161       0.173412       0.15941        0.161654       0.155315       0.15078        0.15547        0.159105       0.160354       0.165566       0.169016       0.161372       0.162105       0.121141       0.14963        0.131992       0.145026       0.150504       0.150242       0.147824       0.149787       0.146286       0.164743       0.116622       0.131652       0.151555       0.151072       0.147158       0.150594       0.162609       0.163298       0.164593       0.161661       0.158871       0.160937       
0.690        0.172771       0.0707458      0.130468       0.237643       0.166928       0.167273       0.168832       0.156193       0.166678       0.170252       0.169344       0.166377       0.173488       0.188789       0.193934       0.191555       0.172013       0.168813       0.186658       0.170125       0.182131       0.16514        0.171941       0.172404       0.163963       0.165667       0.171806       0.170955       0.164275       0.163885       0.168494       0.170151       0.187301       0.169947       0.171901       0.16968        0.171059       0.165595       0.169832       0.174077       0.174478       0.16752        0.168104       0.167545       0.168426       0.160243       0.173525       0.159509       0.161795       0.155429       0.150904       0.155597       0.159169       0.160389       0.165567       0.168967       0.161415       0.162133       0.121445       0.1497         0.13218        0.145271       0.150529       0.15027        0.147879       0.149814       0.146315       0.16466        0.116683       0.131707       0.151536       0.151061       0.14716        0.150557       0.162506       0.163202       0.164473       0.16158        0.158816       0.160822       
