API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sat Aug  8 06:03:36 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2002-Jun-06 05:00:00.0000 TDB
Stop  time      : A.D. 2002-Jun-10 08:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2452434.229166667, A.D. 2002-Jun-08 17:30:00.0000, -3.230306230882538E+07, -1.483754722548233E+08,  1.065517794057727E+03,  2.863288930193188E+01, -6.454655487418775E+00, -9.769432788737653E-04,
2452434.239583333, A.D. 2002-Jun-08 17:45:00.0000, -3.227729220474405E+07, -1.483812791572797E+08,  1.064638001583517E+03,  2.863400850170468E+01, -6.449572156468530E+00, -9.781502433239275E-04,
2452434.250000000, A.D. 2002-Jun-08 18:00:00.0000, -3.225152109380116E+07, -1.483870814846380E+08,  1.063757125146687E+03,  2.863512677202831E+01, -6.444488602535912E+00, -9.793521442755804E-04,
2452434.260416667, A.D. 2002-Jun-08 18:15:00.0000, -3.222574897683328E+07, -1.483928792366975E+08,  1.062875169262290E+03,  2.863624411276114E+01, -6.439404825852888E+00, -9.805489728349492E-04,
2452434.270833333, A.D. 2002-Jun-08 18:30:00.0000, -3.219997585467711E+07, -1.483986724132578E+08,  1.061992138512433E+03,  2.863736052376162E+01, -6.434320826651758E+00, -9.817407201229145E-04,
2452434.281250000, A.D. 2002-Jun-08 18:45:00.0000, -3.217420172816947E+07, -1.484044610141188E+08,  1.061108037486672E+03,  2.863847600488829E+01, -6.429236605165149E+00, -9.829273772741232E-04,
2452434.291666667, A.D. 2002-Jun-08 19:00:00.0000, -3.214842659814731E+07, -1.484102450390805E+08,  1.060222870759666E+03,  2.863959055599979E+01, -6.424152161626028E+00, -9.841089354321042E-04,
2452434.302083333, A.D. 2002-Jun-08 19:15:00.0000, -3.212265046544772E+07, -1.484160244879432E+08,  1.059336642935872E+03,  2.864070417695486E+01, -6.419067496267686E+00, -9.852853857581501E-04,
2452434.312500000, A.D. 2002-Jun-08 19:30:00.0000, -3.209687333090788E+07, -1.484217993605073E+08,  1.058449358597398E+03,  2.864181686761231E+01, -6.413982609323753E+00, -9.864567194237672E-04,
2452434.322916667, A.D. 2002-Jun-08 19:45:00.0000, -3.207109519536514E+07, -1.484275696565736E+08,  1.057561022393405E+03,  2.864292862783107E+01, -6.408897501028192E+00, -9.876229276128967E-04,
2452434.333333333, A.D. 2002-Jun-08 20:00:00.0000, -3.204531605965696E+07, -1.484333353759428E+08,  1.056671638868749E+03,  2.864403945747016E+01, -6.403812171615303E+00, -9.887840015250227E-04,
2452434.343750000, A.D. 2002-Jun-08 20:15:00.0000, -3.201953592462091E+07, -1.484390965184162E+08,  1.055781212717295E+03,  2.864514935638869E+01, -6.398726621319714E+00, -9.899399323720637E-04,
2452434.354166667, A.D. 2002-Jun-08 20:30:00.0000, -3.199375479109472E+07, -1.484448530837950E+08,  1.054889748543501E+03,  2.864625832444590E+01, -6.393640850376395E+00, -9.910907113770406E-04,
2452434.364583333, A.D. 2002-Jun-08 20:45:00.0000, -3.196797265991621E+07, -1.484506050718808E+08,  1.053997250996530E+03,  2.864736636150107E+01, -6.388554859020648E+00, -9.922363297794057E-04,
2452434.375000000, A.D. 2002-Jun-08 21:00:00.0000, -3.194218953192336E+07, -1.484563524824752E+08,  1.053103724703193E+03,  2.864847346741364E+01, -6.383468647488111E+00, -9.933767788323777E-04,
2452434.385416667, A.D. 2002-Jun-08 21:15:00.0000, -3.191640540795425E+07, -1.484620953153802E+08,  1.052209174327552E+03,  2.864957964204313E+01, -6.378382216014761E+00, -9.945120498002780E-04,
2452434.395833333, A.D. 2002-Jun-08 21:30:00.0000, -3.189062028884711E+07, -1.484678335703981E+08,  1.051313604570925E+03,  2.865068488524916E+01, -6.373295564836910E+00, -9.956421339643029E-04,
2452434.406250000, A.D. 2002-Jun-08 21:45:00.0000, -3.186483417544028E+07, -1.484735672473311E+08,  1.050417020052671E+03,  2.865178919689146E+01, -6.368208694191209E+00, -9.967670226167513E-04,
2452434.416666667, A.D. 2002-Jun-08 22:00:00.0000, -3.183904706857221E+07, -1.484792963459819E+08,  1.049519425496459E+03,  2.865289257682985E+01, -6.363121604314644E+00, -9.978867070654651E-04,
2452434.427083333, A.D. 2002-Jun-08 22:15:00.0000, -3.181325896908153E+07, -1.484850208661532E+08,  1.048620825544000E+03,  2.865399502492428E+01, -6.358034295444546E+00, -9.990011786316089E-04,
2452434.437500000, A.D. 2002-Jun-08 22:30:00.0000, -3.178746987780695E+07, -1.484907408076481E+08,  1.047721224933863E+03,  2.865509654103482E+01, -6.352946767818572E+00, -1.000110428654111E-03,
2452434.447916667, A.D. 2002-Jun-08 22:45:00.0000, -3.176167979558730E+07, -1.484964561702697E+08,  1.046820628345013E+03,  2.865619712502159E+01, -6.347859021674731E+00, -1.001214448481669E-03,
2452434.458333333, A.D. 2002-Jun-08 23:00:00.0000, -3.173588872326158E+07, -1.485021669538215E+08,  1.045919040486217E+03,  2.865729677674488E+01, -6.342771057251369E+00, -1.002313229477636E-03,
2452434.468750000, A.D. 2002-Jun-08 23:15:00.0000, -3.171009666166889E+07, -1.485078731581073E+08,  1.045016466110945E+03,  2.865839549606506E+01, -6.337682874787163E+00, -1.003406763025350E-03,
2452434.479166667, A.D. 2002-Jun-08 23:30:00.0000, -3.168430361164843E+07, -1.485135747829308E+08,  1.044112909898162E+03,  2.865949328284262E+01, -6.332594474521141E+00, -1.004495040515696E-03,
2452434.489583333, A.D. 2002-Jun-08 23:45:00.0000, -3.165850957403957E+07, -1.485192718280962E+08,  1.043208376616240E+03,  2.866059013693816E+01, -6.327505856692667E+00, -1.005578053359102E-03,
2452434.500000000, A.D. 2002-Jun-09 00:00:00.0000, -3.163271454968179E+07, -1.485249642934077E+08,  1.042302870981395E+03,  2.866168605821243E+01, -6.322417021541447E+00, -1.006655792978872E-03,
2452434.510416667, A.D. 2002-Jun-09 00:15:00.0000, -3.160691853941468E+07, -1.485306521786699E+08,  1.041396397769451E+03,  2.866278104652621E+01, -6.317327969307525E+00, -1.007728250815187E-03,
2452434.520833333, A.D. 2002-Jun-09 00:30:00.0000, -3.158112154407797E+07, -1.485363354836874E+08,  1.040488961711526E+03,  2.866387510174049E+01, -6.312238700231295E+00, -1.008795418321995E-03,
2452434.531250000, A.D. 2002-Jun-09 00:45:00.0000, -3.155532356451152E+07, -1.485420142082652E+08,  1.039580567590892E+03,  2.866496822371633E+01, -6.307149214553485E+00, -1.009857286967009E-03,
2452434.541666667, A.D. 2002-Jun-09 01:00:00.0000, -3.152952460155530E+07, -1.485476883522087E+08,  1.038671220190823E+03,  2.866606041231490E+01, -6.302059512515170E+00, -1.010913848235706E-03,
2452434.552083333, A.D. 2002-Jun-09 01:15:00.0000, -3.150372465604941E+07, -1.485533579153230E+08,  1.037760924257338E+03,  2.866715166739754E+01, -6.296969594357766E+00, -1.011965093630884E-03,
2452434.562500000, A.D. 2002-Jun-09 01:30:00.0000, -3.147792372883408E+07, -1.485590228974138E+08,  1.036849684618413E+03,  2.866824198882565E+01, -6.291879460323035E+00, -1.013011014665111E-03,
2452434.572916667, A.D. 2002-Jun-09 01:45:00.0000, -3.145212182074966E+07, -1.485646832982869E+08,  1.035937506034970E+03,  2.866933137646080E+01, -6.286789110653078E+00, -1.014051602871380E-03,
2452434.583333333, A.D. 2002-Jun-09 02:00:00.0000, -3.142631893263662E+07, -1.485703391177483E+08,  1.035024393334985E+03,  2.867041983016464E+01, -6.281698545590349E+00, -1.015086849796454E-03,
2452434.593750000, A.D. 2002-Jun-09 02:15:00.0000, -3.140051506533558E+07, -1.485759903556044E+08,  1.034110351324081E+03,  2.867150734979900E+01, -6.276607765377636E+00, -1.016116747003082E-03,
2452434.604166667, A.D. 2002-Jun-09 02:30:00.0000, -3.137471021968725E+07, -1.485816370116615E+08,  1.033195384792984E+03,  2.867259393522579E+01, -6.271516770258079E+00, -1.017141286072221E-03,
2452434.614583333, A.D. 2002-Jun-09 02:45:00.0000, -3.134890439653248E+07, -1.485872790857264E+08,  1.032279498614371E+03,  2.867367958630705E+01, -6.266425560475158E+00, -1.018160458598150E-03,
2452434.625000000, A.D. 2002-Jun-09 03:00:00.0000, -3.132309759671224E+07, -1.485929165776061E+08,  1.031362697578967E+03,  2.867476430290500E+01, -6.261334136272704E+00, -1.019174256190691E-03,
2452434.635416667, A.D. 2002-Jun-09 03:15:00.0000, -3.129728982106763E+07, -1.485985494871075E+08,  1.030444986566901E+03,  2.867584808488191E+01, -6.256242497894887E+00, -1.020182670482317E-03,
2452434.645833333, A.D. 2002-Jun-09 03:30:00.0000, -3.127148107043989E+07, -1.486041778140381E+08,  1.029526370413601E+03,  2.867693093210023E+01, -6.251150645586234E+00, -1.021185693112159E-03,
2452434.656250000, A.D. 2002-Jun-09 03:45:00.0000, -3.124567134567033E+07, -1.486098015582055E+08,  1.028606853961945E+03,  2.867801284442254E+01, -6.246058579591607E+00, -1.022183315746439E-03,
2452434.666666667, A.D. 2002-Jun-09 04:00:00.0000, -3.121986064760043E+07, -1.486154207194173E+08,  1.027686442054808E+03,  2.867909382171154E+01, -6.240966300156221E+00, -1.023175530058484E-03,
2452434.677083333, A.D. 2002-Jun-09 04:15:00.0000, -3.119404897707180E+07, -1.486210352974817E+08,  1.026765139602125E+03,  2.868017386383008E+01, -6.235873807525636E+00, -1.024162327745604E-03,
2452434.687500000, A.D. 2002-Jun-09 04:30:00.0000, -3.116823633492613E+07, -1.486266452922070E+08,  1.025842951491475E+03,  2.868125297064113E+01, -6.230781101945762E+00, -1.025143700518871E-03,
2452434.697916667, A.D. 2002-Jun-09 04:45:00.0000, -3.114242272200527E+07, -1.486322507034014E+08,  1.024919882573187E+03,  2.868233114200779E+01, -6.225688183662853E+00, -1.026119640105350E-03,
2452434.708333333, A.D. 2002-Jun-09 05:00:00.0000, -3.111660813915120E+07, -1.486378515308738E+08,  1.023995937772095E+03,  2.868340837779332E+01, -6.220595052923515E+00, -1.027090138252529E-03,
2452434.718750000, A.D. 2002-Jun-09 05:15:00.0000, -3.109079258720597E+07, -1.486434477744331E+08,  1.023071121975780E+03,  2.868448467786110E+01, -6.215501709974700E+00, -1.028055186722110E-03,
2452434.729166667, A.D. 2002-Jun-09 05:30:00.0000, -3.106497606701180E+07, -1.486490394338882E+08,  1.022145440071821E+03,  2.868556004207467E+01, -6.210408155063708E+00, -1.029014777295334E-03,
2452434.739583333, A.D. 2002-Jun-09 05:45:00.0000, -3.103915857941102E+07, -1.486546265090486E+08,  1.021218897007406E+03,  2.868663447029769E+01, -6.205314388438190E+00, -1.029968901770317E-03,
2452434.750000000, A.D. 2002-Jun-09 06:00:00.0000, -3.101334012524610E+07, -1.486602089997239E+08,  1.020291497685015E+03,  2.868770796239398E+01, -6.200220410346148E+00, -1.030917551960719E-03,
2452434.760416667, A.D. 2002-Jun-09 06:15:00.0000, -3.098752070535960E+07, -1.486657869057239E+08,  1.019363247051835E+03,  2.868878051822748E+01, -6.195126221035927E+00, -1.031860719701516E-03,
2452434.770833333, A.D. 2002-Jun-09 06:30:00.0000, -3.096170032059421E+07, -1.486713602268585E+08,  1.018434150047600E+03,  2.868985213766231E+01, -6.190031820756228E+00, -1.032798396843670E-03,
2452434.781250000, A.D. 2002-Jun-09 06:45:00.0000, -3.093587897179276E+07, -1.486769289629381E+08,  1.017504211604595E+03,  2.869092282056270E+01, -6.184937209756100E+00, -1.033730575255465E-03,
2452434.791666667, A.D. 2002-Jun-09 07:00:00.0000, -3.091005665979820E+07, -1.486824931137730E+08,  1.016573436670005E+03,  2.869199256679306E+01, -6.179842388284942E+00, -1.034657246825166E-03,
2452434.802083333, A.D. 2002-Jun-09 07:15:00.0000, -3.088423338545357E+07, -1.486880526791739E+08,  1.015641830205917E+03,  2.869306137621792E+01, -6.174747356592504E+00, -1.035578403456583E-03,
2452434.812500000, A.D. 2002-Jun-09 07:30:00.0000, -3.085840914960209E+07, -1.486936076589518E+08,  1.014709397204220E+03,  2.869412924870199E+01, -6.169652114928888E+00, -1.036494037074398E-03,
2452434.822916667, A.D. 2002-Jun-09 07:45:00.0000, -3.083258395308704E+07, -1.486991580529179E+08,  1.013776142589748E+03,  2.869519618411009E+01, -6.164556663544544E+00, -1.037404139620612E-03,
2452434.833333333, A.D. 2002-Jun-09 08:00:00.0000, -3.080675779675186E+07, -1.487047038608834E+08,  1.012842071399093E+03,  2.869626218230723E+01, -6.159461002690277E+00, -1.038308703054991E-03,
2452434.843750000, A.D. 2002-Jun-09 08:15:00.0000, -3.078093068144009E+07, -1.487102450826599E+08,  1.011907188594341E+03,  2.869732724315856E+01, -6.154365132617241E+00, -1.039207719359059E-03,
2452434.854166667, A.D. 2002-Jun-09 08:30:00.0000, -3.075510260799541E+07, -1.487157817180594E+08,  1.010971499189734E+03,  2.869839136652939E+01, -6.149269053576944E+00, -1.040101180528552E-03,
2452434.864583333, A.D. 2002-Jun-09 08:45:00.0000, -3.072927357726162E+07, -1.487213137668937E+08,  1.010035008139908E+03,  2.869945455228516E+01, -6.144172765821243E+00, -1.040989078581411E-03,
2452434.875000000, A.D. 2002-Jun-09 09:00:00.0000, -3.070344359008263E+07, -1.487268412289753E+08,  1.009097720488906E+03,  2.870051680029151E+01, -6.139076269602354E+00, -1.041871405552897E-03,
2452434.885416667, A.D. 2002-Jun-09 09:15:00.0000, -3.067761264730246E+07, -1.487323641041166E+08,  1.008159641295671E+03,  2.870157811041422E+01, -6.133979565172836E+00, -1.042748153500028E-03,
2452434.895833333, A.D. 2002-Jun-09 09:30:00.0000, -3.065178074976528E+07, -1.487378823921303E+08,  1.007220775514841E+03,  2.870263848251920E+01, -6.128882652785608E+00, -1.043619314495814E-03,
2452434.906250000, A.D. 2002-Jun-09 09:45:00.0000, -3.062594789831537E+07, -1.487433960928293E+08,  1.006281128190458E+03,  2.870369791647256E+01, -6.123785532693940E+00, -1.044484880633689E-03,
2452434.916666667, A.D. 2002-Jun-09 10:00:00.0000, -3.060011409379712E+07, -1.487489052060269E+08,  1.005340704403818E+03,  2.870475641214059E+01, -6.118688205151454E+00, -1.045344844028406E-03,
2452434.927083333, A.D. 2002-Jun-09 10:15:00.0000, -3.057427933705505E+07, -1.487544097315364E+08,  1.004399509169161E+03,  2.870581396938967E+01, -6.113590670412128E+00, -1.046199196810704E-03,
2452434.937500000, A.D. 2002-Jun-09 10:30:00.0000, -3.054844362893378E+07, -1.487599096691715E+08,  1.003457547545433E+03,  2.870687058808642E+01, -6.108492928730290E+00, -1.047047931135303E-03,
2452434.947916667, A.D. 2002-Jun-09 10:45:00.0000, -3.052260697027810E+07, -1.487654050187461E+08,  1.002514824576676E+03,  2.870792626809757E+01, -6.103394980360624E+00, -1.047891039174242E-03,
2452434.958333333, A.D. 2002-Jun-09 11:00:00.0000, -3.049676936193286E+07, -1.487708957800742E+08,  1.001571345351636E+03,  2.870898100929007E+01, -6.098296825558169E+00, -1.048728513119546E-03,
2452434.968750000, A.D. 2002-Jun-09 11:15:00.0000, -3.047093080474306E+07, -1.487763819529702E+08,  1.000627114929259E+03,  2.871003481153099E+01, -6.093198464578316E+00, -1.049560345184108E-03,
2452434.979166667, A.D. 2002-Jun-09 11:30:00.0000, -3.044509129955382E+07, -1.487818635372487E+08,  9.996821384280920E+02,  2.871108767468759E+01, -6.088099897676813E+00, -1.050386527600811E-03,
2452434.989583333, A.D. 2002-Jun-09 11:45:00.0000, -3.041925084721039E+07, -1.487873405327244E+08,  9.987364208921790E+02,  2.871213959862733E+01, -6.083001125109758E+00, -1.051207052622072E-03,
2452435.000000000, A.D. 2002-Jun-09 12:00:00.0000, -3.039340944855810E+07, -1.487928129392123E+08,  9.977899674400687E+02,  2.871319058321779E+01, -6.077902147133610E+00, -1.052021912521628E-03,
2452435.010416667, A.D. 2002-Jun-09 12:15:00.0000, -3.036756710444244E+07, -1.487982807565276E+08,  9.968427831381559E+02,  2.871424062832677E+01, -6.072802964005175E+00, -1.052831099594531E-03,
2452435.020833333, A.D. 2002-Jun-09 12:30:00.0000, -3.034172381570899E+07, -1.488037439844860E+08,  9.958948731571436E+02,  2.871528973382219E+01, -6.067703575981621E+00, -1.053634606155374E-03,
2452435.031250000, A.D. 2002-Jun-09 12:45:00.0000, -3.031587958320348E+07, -1.488092026229030E+08,  9.949462425559759E+02,  2.871633789957223E+01, -6.062603983320468E+00, -1.054432424538732E-03,
2452435.041666667, A.D. 2002-Jun-09 13:00:00.0000, -3.029003440777173E+07, -1.488146566715947E+08,  9.939968964979053E+02,  2.871738512544516E+01, -6.057504186279592E+00, -1.055224547103162E-03,
2452435.052083333, A.D. 2002-Jun-09 13:15:00.0000, -3.026418829025968E+07, -1.488201061303771E+08,  9.930468400940299E+02,  2.871843141130949E+01, -6.052404185117227E+00, -1.056010966222765E-03,
2452435.062500000, A.D. 2002-Jun-09 13:30:00.0000, -3.023834123151341E+07, -1.488255509990667E+08,  9.920960784703493E+02,  2.871947675703388E+01, -6.047303980091953E+00, -1.056791674301838E-03,
2452435.072916667, A.D. 2002-Jun-09 13:45:00.0000, -3.021249323237910E+07, -1.488309912774802E+08,  9.911446167901158E+02,  2.872052116248719E+01, -6.042203571462718E+00, -1.057566663755782E-03,
2452435.083333333, A.D. 2002-Jun-09 14:00:00.0000, -3.018664429370305E+07, -1.488364269654344E+08,  9.901924601942301E+02,  2.872156462753843E+01, -6.037102959488817E+00, -1.058335927028420E-03,
2452435.093750000, A.D. 2002-Jun-09 14:15:00.0000, -3.016079441633169E+07, -1.488418580627463E+08,  9.892396138384938E+02,  2.872260715205686E+01, -6.032002144429909E+00, -1.059099456582224E-03,
2452435.104166667, A.D. 2002-Jun-09 14:30:00.0000, -3.013494360111155E+07, -1.488472845692335E+08,  9.882860828861594E+02,  2.872364873591185E+01, -6.026901126546001E+00, -1.059857244900986E-03,
2452435.114583333, A.D. 2002-Jun-09 14:45:00.0000, -3.010909184888929E+07, -1.488527064847134E+08,  9.873318725302815E+02,  2.872468937897300E+01, -6.021799906097459E+00, -1.060609284493363E-03,
2452435.125000000, A.D. 2002-Jun-09 15:00:00.0000, -3.008323916051168E+07, -1.488581238090038E+08,  9.863769879043102E+02,  2.872572908111009E+01, -6.016698483345005E+00, -1.061355567887556E-03,
2452435.135416667, A.D. 2002-Jun-09 15:15:00.0000, -3.005738553682561E+07, -1.488635365419228E+08,  9.854214342385530E+02,  2.872676784219310E+01, -6.011596858549722E+00, -1.062096087632636E-03,
2452435.145833333, A.D. 2002-Jun-09 15:30:00.0000, -3.003153097867808E+07, -1.488689446832886E+08,  9.844652166888118E+02,  2.872780566209218E+01, -6.006495031973040E+00, -1.062830836301654E-03,
2452435.156250000, A.D. 2002-Jun-09 15:45:00.0000, -3.000567548691624E+07, -1.488743482329198E+08,  9.835083404555917E+02,  2.872884254067769E+01, -6.001393003876757E+00, -1.063559806490311E-03,
2452435.166666667, A.D. 2002-Jun-09 16:00:00.0000, -2.997981906238730E+07, -1.488797471906352E+08,  9.825508107692003E+02,  2.872987847782017E+01, -5.996290774523019E+00, -1.064282990815624E-03,
2452435.177083333, A.D. 2002-Jun-09 16:15:00.0000, -2.995396170593863E+07, -1.488851415562537E+08,  9.815926328152418E+02,  2.873091347339036E+01, -5.991188344174331E+00, -1.065000381918146E-03,
2452435.187500000, A.D. 2002-Jun-09 16:30:00.0000, -2.992810341841770E+07, -1.488905313295945E+08,  9.806338118240237E+02,  2.873194752725921E+01, -5.986085713093554E+00, -1.065711972459304E-03,
2452435.197916667, A.D. 2002-Jun-09 16:45:00.0000, -2.990224420067212E+07, -1.488959165104771E+08,  9.796743530035019E+02,  2.873298063929785E+01, -5.980982881543910E+00, -1.066417755123616E-03,
2452435.208333333, A.D. 2002-Jun-09 17:00:00.0000, -2.987638405354956E+07, -1.489012970987212E+08,  9.787142615988851E+02,  2.873401280937761E+01, -5.975879849788972E+00, -1.067117722621802E-03,
2452435.218750000, A.D. 2002-Jun-09 17:15:00.0000, -2.985052297789786E+07, -1.489066730941468E+08,  9.777535428553820E+02,  2.873504403737003E+01, -5.970776618092676E+00, -1.067811867684121E-03,
2452435.229166667, A.D. 2002-Jun-09 17:30:00.0000, -2.982466097456495E+07, -1.489120444965739E+08,  9.767922019958496E+02,  2.873607432314686E+01, -5.965673186719307E+00, -1.068500183063481E-03,
2452435.239583333, A.D. 2002-Jun-09 17:45:00.0000, -2.979879804439890E+07, -1.489174113058230E+08,  9.758302442654967E+02,  2.873710366658003E+01, -5.960569555933516E+00, -1.069182661538104E-03,
2452435.250000000, A.D. 2002-Jun-09 18:00:00.0000, -2.977293418824786E+07, -1.489227735217148E+08,  9.748676749542356E+02,  2.873813206754169E+01, -5.955465726000305E+00, -1.069859295910636E-03,
2452435.260416667, A.D. 2002-Jun-09 18:15:00.0000, -2.974706940696010E+07, -1.489281311440702E+08,  9.739044992998242E+02,  2.873915952590417E+01, -5.950361697185033E+00, -1.070530079005039E-03,
2452435.270833333, A.D. 2002-Jun-09 18:30:00.0000, -2.972120370138405E+07, -1.489334841727102E+08,  9.729407225698233E+02,  2.874018604154007E+01, -5.945257469753421E+00, -1.071195003667480E-03,
2452435.281250000, A.D. 2002-Jun-09 18:45:00.0000, -2.969533707236819E+07, -1.489388326074562E+08,  9.719763500541449E+02,  2.874121161432211E+01, -5.940153043971543E+00, -1.071854062771660E-03,
2452435.291666667, A.D. 2002-Jun-09 19:00:00.0000, -2.966946952076115E+07, -1.489441764481299E+08,  9.710113870128989E+02,  2.874223624412331E+01, -5.935048420105828E+00, -1.072507249213928E-03,
2452435.302083333, A.D. 2002-Jun-09 19:15:00.0000, -2.964360104741170E+07, -1.489495156945531E+08,  9.700458387658000E+02,  2.874325993081684E+01, -5.929943598423070E+00, -1.073154555912392E-03,
2452435.312500000, A.D. 2002-Jun-09 19:30:00.0000, -2.961773165316866E+07, -1.489548503465478E+08,  9.690797105878592E+02,  2.874428267427610E+01, -5.924838579190413E+00, -1.073795975811365E-03,
2452435.322916667, A.D. 2002-Jun-09 19:45:00.0000, -2.959186133888101E+07, -1.489601804039364E+08,  9.681130077838898E+02,  2.874530447437472E+01, -5.919733362675360E+00, -1.074431501880468E-03,
2452435.333333333, A.D. 2002-Jun-09 20:00:00.0000, -2.956599010539783E+07, -1.489655058665415E+08,  9.671457356587052E+02,  2.874632533098652E+01, -5.914627949145769E+00, -1.075061127111088E-03,
2452435.343750000, A.D. 2002-Jun-09 20:15:00.0000, -2.954011795356831E+07, -1.489708267341858E+08,  9.661778995171189E+02,  2.874734524398554E+01, -5.909522338869865E+00, -1.075684844519476E-03,
2452435.354166667, A.D. 2002-Jun-09 20:30:00.0000, -2.951424488424177E+07, -1.489761430066925E+08,  9.652095047160983E+02,  2.874836421324606E+01, -5.904416532116213E+00, -1.076302647149863E-03,
2452435.364583333, A.D. 2002-Jun-09 20:45:00.0000, -2.948837089826763E+07, -1.489814546838848E+08,  9.642405565306544E+02,  2.874938223864256E+01, -5.899310529153750E+00, -1.076914528066464E-03,
2452435.375000000, A.D. 2002-Jun-09 21:00:00.0000, -2.946249599649542E+07, -1.489867617655862E+08,  9.632710603326559E+02,  2.875039932004976E+01, -5.894204330251765E+00, -1.077520480362359E-03,
2452435.385416667, A.D. 2002-Jun-09 21:15:00.0000, -2.943662017977478E+07, -1.489920642516206E+08,  9.623010214567184E+02,  2.875141545734257E+01, -5.889097935679900E+00, -1.078120497152391E-03,
2452435.395833333, A.D. 2002-Jun-09 21:30:00.0000, -2.941074344895548E+07, -1.489973621418118E+08,  9.613304452225566E+02,  2.875243065039617E+01, -5.883991345708161E+00, -1.078714571579376E-03,
2452435.406250000, A.D. 2002-Jun-09 21:45:00.0000, -2.938486580488737E+07, -1.490026554359843E+08,  9.603593370094895E+02,  2.875344489908591E+01, -5.878884560606903E+00, -1.079302696808782E-03,
2452435.416666667, A.D. 2002-Jun-09 22:00:00.0000, -2.935898724842047E+07, -1.490079441339625E+08,  9.593877021521330E+02,  2.875445820328742E+01, -5.873777580646847E+00, -1.079884866033165E-03,
2452435.427083333, A.D. 2002-Jun-09 22:15:00.0000, -2.933310778040484E+07, -1.490132282355711E+08,  9.584155460372567E+02,  2.875547056287652E+01, -5.868670406099060E+00, -1.080461072471284E-03,
2452435.437500000, A.D. 2002-Jun-09 22:30:00.0000, -2.930722740169071E+07, -1.490185077406352E+08,  9.574428740143776E+02,  2.875648197772929E+01, -5.863563037234972E+00, -1.081031309364988E-03,
2452435.447916667, A.D. 2002-Jun-09 22:45:00.0000, -2.928134611312839E+07, -1.490237826489799E+08,  9.564696914777160E+02,  2.875749244772200E+01, -5.858455474326372E+00, -1.081595569983218E-03,
2452435.458333333, A.D. 2002-Jun-09 23:00:00.0000, -2.925546391556830E+07, -1.490290529604308E+08,  9.554960037842393E+02,  2.875850197273119E+01, -5.853347717645400E+00, -1.082153847622003E-03,
2452435.468750000, A.D. 2002-Jun-09 23:15:00.0000, -2.922958080986100E+07, -1.490343186748136E+08,  9.545218163505197E+02,  2.875951055263362E+01, -5.848239767464551E+00, -1.082706135602685E-03,
2452435.479166667, A.D. 2002-Jun-09 23:30:00.0000, -2.920369679685713E+07, -1.490395797919543E+08,  9.535471345409751E+02,  2.876051818730629E+01, -5.843131624056686E+00, -1.083252427270587E-03,
2452435.489583333, A.D. 2002-Jun-09 23:45:00.0000, -2.917781187740746E+07, -1.490448363116790E+08,  9.525719637721777E+02,  2.876152487662642E+01, -5.838023287695010E+00, -1.083792715999898E-03,
2452435.500000000, A.D. 2002-Jun-10 00:00:00.0000, -2.915192605236284E+07, -1.490500882338143E+08,  9.515963094532490E+02,  2.876253062047149E+01, -5.832914758653091E+00, -1.084326995191898E-03,
2452435.510416667, A.D. 2002-Jun-10 00:15:00.0000, -2.912603932257428E+07, -1.490553355581869E+08,  9.506201769933105E+02,  2.876353541871921E+01, -5.827806037204853E+00, -1.084855258269624E-03,
2452435.520833333, A.D. 2002-Jun-10 00:30:00.0000, -2.910015168889287E+07, -1.490605782846237E+08,  9.496435718089342E+02,  2.876453927124752E+01, -5.822697123624575E+00, -1.085377498687645E-03,
2452435.531250000, A.D. 2002-Jun-10 00:45:00.0000, -2.907426315216979E+07, -1.490658164129519E+08,  9.486664993017912E+02,  2.876554217793461E+01, -5.817588018186887E+00, -1.085893709925401E-03,
2452435.541666667, A.D. 2002-Jun-10 01:00:00.0000, -2.904837371325637E+07, -1.490710499429989E+08,  9.476889649257064E+02,  2.876654413865894E+01, -5.812478721166782E+00, -1.086403885489862E-03,
2452435.552083333, A.D. 2002-Jun-10 01:15:00.0000, -2.902248337300404E+07, -1.490762788745926E+08,  9.467109741121531E+02,  2.876754515329916E+01, -5.807369232839604E+00, -1.086908018914201E-03,
2452435.562500000, A.D. 2002-Jun-10 01:30:00.0000, -2.899659213226429E+07, -1.490815032075607E+08,  9.457325323075056E+02,  2.876854522173421E+01, -5.802259553481052E+00, -1.087406103757793E-03,
