Z,symbol,step,energy_eV,status,split,source,pred_eV,rel,r_outer_m,z_outer,koppa_outer_m,q_outer,force_residual,relaxation_eV,physical,converged,tag
7,N,5,97.8902,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,108.60669213429696,0.1094746168083932,7.72829439730991e-12,0.002496695681411609,1.9295199246441185e-14,6.847270350974178,1.297855674212898e-09,1.810855171161279,True,True,COMPUTED
7,N,6,552.0718,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,602.9032812807482,0.0920740405156505,7.747151297341988e-12,0.002484556343539427,1.924823390017074e-14,6.830603799935574,1.3101692128790855e-09,-31.874883461720287,True,True,COMPUTED
7,N,7,667.046,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,666.6530472714446,0.0005890938984049504,7.559674441471429e-12,0.002609316371512797,1.972558228343826e-14,7.0,6.098992251888794e-10,-1.2931877790833823e-09,True,True,COMPUTED
8,O,1,13.61806,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,60.73211867803275,3.4596747758515347,6.7568923480714846e-12,0.0032661710537995083,2.2069166200910474e-14,7.831665559301605,1.1156862603872167e-09,-47.462566501406556,True,True,COMPUTED
8,O,2,35.1173,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,80.34891357833112,1.2880151258306054,6.758323589513127e-12,0.0032647878159842267,2.2064492511521243e-14,7.830007011267155,1.3190883951229288e-09,-42.32431679325079,True,True,COMPUTED
8,O,3,54.9355,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,95.90843545875941,0.7458371264257069,6.752905281259595e-12,0.003270029033747119,2.208219633186313e-14,7.8362895503888135,1.0756133368693192e-09,-24.782130909581454,True,True,COMPUTED
8,O,4,77.41353,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,122.21206660182088,0.5786913037271506,6.7530526627451865e-12,0.0032698863023034493,2.208171440064432e-14,7.836118527881936,1.38340892700007e-09,-19.23952155426133,True,True,COMPUTED
8,O,5,113.899,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,137.76719815663296,0.20955581837095108,6.753152412895893e-12,0.003269789704678346,2.2081388233810722e-14,7.836002781345161,1.131032831739475e-09,-6.49912000595981,True,True,COMPUTED
8,O,6,138.1197,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,150.38999460452646,0.08883812088012405,6.74278856495329e-12,0.003279848939387298,2.2115327923274852e-14,7.848046929032926,1.2324521603819988e-09,2.1511053761989842,True,True,COMPUTED
8,O,7,739.29,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,797.7659694160836,0.0790974711088797,6.7578085182985545e-12,0.0032652855105565863,2.2066174237916144e-14,7.83060380403074,1.7345310967904858e-09,-36.484387123736155,True,True,COMPUTED
8,O,8,871.4101,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,870.7347417212643,0.0007750177313021242,6.6147151362875e-12,0.003408086689322837,2.2543522609643725e-14,8.0,6.098992584414043e-10,-1.6889316611923277e-09,True,True,COMPUTED
9,F,1,17.42282,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,69.99136213446582,3.0172235111460606,5.992273532265783e-12,0.0041528827134073906,2.4885209166155213e-14,8.830992244489694,1.239502933205174e-09,-61.60508775234865,True,True,COMPUTED
9,F,2,34.97082,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,94.32215845827977,1.697167480152875,5.9915185628699604e-12,0.004153929358545508,2.488834486057592e-14,8.832105005605158,1.3130589498597148e-09,-55.80244709941638,True,True,COMPUTED
9,F,3,62.7084,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,117.5780152005359,0.8749962556935897,5.9927391235603516e-12,0.0041522374422257894,2.4883275770338654e-14,8.830306142020246,1.0898982820512587e-09,-49.35039049330064,True,True,COMPUTED
9,F,4,87.1398,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,135.75491160677484,0.5578979020697185,5.98831951592202e-12,0.004158368722372474,2.4901640574582805e-14,8.836823243916749,1.328063891311392e-09,-28.748678242158775,True,True,COMPUTED
9,F,5,114.2428,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,166.6029365417421,0.4583232951375676,5.988437848766677e-12,0.0041582043834411005,2.490114851270619e-14,8.83664862635227,1.1419504015048292e-09,-22.24699242233862,True,True,COMPUTED
9,F,6,157.1651,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,184.410724230735,0.17335670725075109,5.988451133228394e-12,0.004158185934782361,2.49010932733218e-14,8.836629023600612,1.100528644487977e-09,-7.412604515562805,True,True,COMPUTED
9,F,7,185.186,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,198.9748133118792,0.07445926426338481,5.980313518874029e-12,0.004169510001824436,2.4934977030991153e-14,8.848653322821665,1.1775715718087529e-09,2.490228710335458,True,True,COMPUTED
9,F,8,953.9112,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1019.8416661258643,0.06911593670968987,5.99253712029812e-12,0.004152517383635942,2.488411456412161e-14,8.83060380403074,1.6095719291575564e-09,-41.09395664428757,True,True,COMPUTED
9,F,9,1103.1176,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1102.0295772236323,0.0009863162153951487,5.879746787811111e-12,0.0043133597161742155,2.5361462935849188e-14,9.0,6.0989931992186e-10,-2.1375399228418246e-09,True,True,COMPUTED
12,Mg,1,7.64624,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,40.76816310256163,4.331792240704141,4.473201674686999e-12,0.007452396743775512,3.3336073594688555e-14,11.829943056167435,1.417913450284324e-09,-3.3499624924063625,True,True,COMPUTED
12,Mg,2,15.03528,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,46.77836125709473,2.1112397811743264,4.472045518144379e-12,0.007456250573519502,3.3344691959469343e-14,11.8330014476815,1.2925643601484854e-09,-0.5101402979743739,True,True,COMPUTED
12,Mg,3,80.1437,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,171.85667279229438,1.1443566093441453,4.4726450988467094e-12,0.00745425161129382,3.334022193482349e-14,11.831415173975028,9.388826416954512e-10,-120.31570819623056,True,True,COMPUTED
12,Mg,4,109.2655,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,198.80179806135948,0.8194379567325412,4.47249798179215e-12,0.007454742015350732,3.33413186184373e-14,11.83180435312251,1.2975624438703513e-09,-90.68966548745055,True,True,COMPUTED
12,Mg,5,141.27,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,235.95798873422336,0.6702625379360327,4.472042993529941e-12,0.00745625899211619,3.334471078363783e-14,11.833008127797576,1.3284238220151455e-09,-80.83539900484743,True,True,COMPUTED
12,Mg,6,186.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,270.0929046631354,0.4462031733943855,4.472807210482545e-12,0.007453711279923885,3.3339013557698635e-14,11.830986358249724,1.379774224688532e-09,-70.4851443570966,True,True,COMPUTED
12,Mg,7,225.02,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,296.07506813736927,0.3157722341897132,4.47017686715755e-12,0.007462485692447897,3.335863091387478e-14,11.837947952146415,1.4348330274196202e-09,-40.593726874176355,True,True,COMPUTED
12,Mg,8,265.96,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,340.6191596480967,0.2807157454056877,4.470243637115896e-12,0.0074622627667292685,3.335813265145837e-14,11.83777113420184,1.570628195893752e-09,-31.276258241239987,True,True,COMPUTED
12,Mg,9,328.06,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,365.13291672696596,0.11300651322003888,4.470169745560647e-12,0.007462509470004615,3.3358684058774454e-14,11.83796681163012,1.4344023721726132e-09,-10.14009266224889,True,True,COMPUTED
12,Mg,10,367.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,385.5396343717912,0.04908744046745899,4.465679589560631e-12,0.007477523837580121,3.339222558193463e-14,11.84986966239252,1.4836442695058246e-09,3.5028207296917344,True,True,COMPUTED
12,Mg,11,1761.805,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1849.3305750281365,0.049679490651994104,4.472951843106326e-12,0.007453229257122035,3.3337935542738e-14,11.830603804030739,1.3596538098004596e-09,-54.92240494410021,True,True,COMPUTED
12,Mg,12,1962.665,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,1959.1753819793616,0.0017779998219962744,4.409810090858333e-12,0.007668195050976382,3.381528391446558e-14,12.0,6.098991929944678e-10,-3.7991867429809645e-09,True,True,COMPUTED
13,Al,1,5.98577,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,50.61580241857337,7.4560219351183505,4.124040279277364e-12,0.008767729211814746,3.6158468427320795e-14,12.831523822937179,1.241250165638421e-09,-7.041292351066502,True,True,COMPUTED
13,Al,2,18.82856,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,57.860508993211624,2.073018276130072,4.124523950775597e-12,0.008765672997751273,3.6154228223892046e-14,12.830019105683476,1.4427276823710818e-09,-4.000679854783371,True,True,COMPUTED
13,Al,3,28.44765,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,65.1528444610667,1.2902715852123712,4.1234105484211235e-12,0.008770407446818812,3.616399058016386e-14,12.83348346444971,1.387930441939349e-09,-0.7674264383113751,True,True,COMPUTED
13,Al,4,119.992,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,225.32171346541418,0.8778061326206261,4.12398746505016e-12,0.008767953782724188,3.6158931494093685e-14,12.831688151034756,9.57085067460564e-10,-133.2411161999671,True,True,COMPUTED
13,Al,5,153.825,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,255.33379198675448,0.6598978838729368,4.12388531268109e-12,0.008768388168395048,3.615982718353098e-14,12.832006003555962,1.1520986010014e-09,-100.3204561432434,True,True,COMPUTED
13,Al,6,190.49,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,296.785928216721,0.5580131671831644,4.123494306807592e-12,0.008770051153024745,3.616325599990889e-14,12.833222784602043,1.3382228795314249e-09,-89.18242165831055,True,True,COMPUTED
13,Al,7,241.76,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,334.5394155458316,0.38376660963696074,4.12415754755133e-12,0.008767230607267473,3.615744028008518e-14,12.831158965233826,1.2297330191064504e-09,-77.54051703192096,True,True,COMPUTED
13,Al,8,284.66,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,363.11373832881327,0.2756050668475137,4.121889864476026e-12,0.008776879952606217,3.617733251837039e-14,12.838218106302289,1.3421795654660363e-09,-44.53141408408595,True,True,COMPUTED
13,Al,9,330.13,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,412.23637031325325,0.24870920641339245,4.1219463796534234e-12,0.008776639278186234,3.617683649824378e-14,12.838042084077125,1.440357016418682e-09,-34.28729564869326,True,True,COMPUTED
13,Al,10,398.75,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,438.97467303991925,0.10087692298412351,4.121866230250669e-12,0.008776980603787912,3.617753995431852e-14,12.83829171891438,1.3890331562728773e-09,-11.04661192465528,True,True,COMPUTED
13,Al,11,442.0,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,461.3330004247309,0.043739819965454584,4.1180623256679625e-12,0.008793202901556114,3.621095759085245e-14,12.850150606138914,1.4244445537749902e-09,3.839244419690715,True,True,COMPUTED
13,Al,12,2085.98,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2180.2518825687985,0.045193090331066665,4.124335993733659e-12,0.008766471966366748,3.615587586894347e-14,12.83060380403074,1.301980049170448e-09,-59.53195600948402,True,True,COMPUTED
13,Al,13,2304.141,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2299.315791401854,0.002094146407770279,4.070593930023077e-12,0.008999478913993116,3.663322424067105e-14,13.0,6.098992136194469e-10,-4.459252522792667e-09,True,True,COMPUTED
14,Si,1,8.15169,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,58.37259834795077,6.160797128932868,3.825936342099256e-12,0.010187261294255536,3.897581321215336e-14,13.831312483695047,1.1219026304636523e-09,-13.45345270192098,True,True,COMPUTED
14,Si,2,16.34585,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,69.67583708827806,3.2626010325726753,3.825818552699317e-12,0.010187888595237225,3.897701320049235e-14,13.831738322499314,1.4389875070088496e-09,-8.060848297023654,True,True,COMPUTED
14,Si,3,33.49302,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,77.94896793536645,1.327319779923293,3.8262757171062155e-12,0.010185454237574847,3.897235621692924e-14,13.830085702846652,1.3772334234941903e-09,-4.657355732272947,True,True,COMPUTED
14,Si,4,45.14181,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,86.56030560575164,0.9175196033511204,3.825218535253743e-12,0.010191084956577058,3.8983127070244145e-14,13.83390794606974,1.3929669194866378e-09,-1.0585887276977388,True,True,COMPUTED
14,Si,5,166.767,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,285.58888400923206,0.7125023776240628,3.825766283454882e-12,0.010188166979664036,3.897754572100703e-14,13.831927297585027,1.0497529633928988e-09,-146.18474800545778,True,True,COMPUTED
14,Si,6,205.27,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,318.6643424882477,0.5524155623727174,3.825695501589303e-12,0.010188543979943591,3.8978266871814967e-14,13.832183211736657,1.1247868683055746e-09,-109.9353567666405,True,True,COMPUTED
14,Si,7,246.5,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,364.41948652689916,0.47837519889208585,3.825356542587578e-12,0.010190349642585821,3.898172067652066e-14,13.8334088603686,1.4595949301192052e-09,-97.53015757577248,True,True,COMPUTED
14,Si,8,303.54,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,405.7889402620722,0.336854912901338,3.825936601671919e-12,0.010187259911935472,3.8975810567818973e-14,13.83131154530244,1.1289024086142414e-09,-84.59884213043046,True,True,COMPUTED
14,Si,9,351.12,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,436.9522687915669,0.24445280471510278,3.823962262209568e-12,0.010197782140006766,3.89959340616206e-14,13.8384527518122,1.269273351336643e-09,-48.465668136915156,True,True,COMPUTED
14,Si,10,401.37,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,490.6576314736112,0.2224571629010918,3.824010578852661e-12,0.010197524442243096,3.899544134524618e-14,13.838277901986661,1.3413716022231163e-09,-37.29863125157067,True,True,COMPUTED
14,Si,11,476.36,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,519.6169212842824,0.09080720733118311,3.823928468868195e-12,0.010197962383261133,3.899627868179919e-14,13.838575046871252,1.3481128504779175e-09,-11.952260046013294,True,True,COMPUTED
14,Si,12,523.42,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,543.9281665912622,0.03918109088545,3.8206661184416915e-12,0.010215385277453486,3.902957641639461e-14,13.850391384600542,1.3725827566328955e-09,4.175266166658275,True,True,COMPUTED
14,Si,13,2437.63,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2538.381196208513,0.04133161973249128,3.826132380886321e-12,0.010186217395620369,3.8973816216130626e-14,13.830603811476497,1.7843855729772964e-09,-64.14141480614808,True,True,COMPUTED
14,Si,14,2673.182,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2666.6640195837026,0.0024382853155143114,3.7798372207357145e-12,0.010437265486051188,3.945116456687652e-14,14.0,6.098992251888794e-10,-5.173205863684416e-09,True,True,COMPUTED
15,P,1,10.48669,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,67.78944698622217,5.464332118735481,3.567952443997779e-12,0.011713719246457165,4.1793993213700663e-14,14.83139753707237,1.409596246448397e-09,-21.58029041370989,True,True,COMPUTED
15,P,2,19.7694,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,78.78459255089001,2.985178738398232,3.5679339605253975e-12,0.01171384061124103,4.179420972502845e-14,14.831474370256444,1.1352326598011738e-09,-15.213504727214797,True,True,COMPUTED
15,P,3,30.2027,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,91.75203415228862,2.0378752281183012,3.5678253496216593e-12,0.011714553802081463,4.179548201457303e-14,14.831925866525815,1.5079901905514787e-09,-9.061145865480228,True,True,COMPUTED
15,P,4,51.4439,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,101.03862359414597,0.9640545058626188,3.5682537878902714e-12,0.01171174085090995,4.179046365404866e-14,14.830145005349404,1.4800614595069938e-09,-5.318606900269728,True,True,COMPUTED
15,P,5,65.0251,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,110.99925067387812,0.7070216066392536,3.56725802612747e-12,0.011718280176804086,4.1802129013114804e-14,14.834284681040078,1.2165158614486023e-09,-1.3777551232289227,True,True,COMPUTED
15,P,6,220.421,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,352.6588305186815,0.5999329942187065,3.5677741428722285e-12,0.011714890072541425,4.179608188740386e-14,14.832138742868601,1.2653368535332134e-09,-159.14177014312776,True,True,COMPUTED
15,P,7,263.57,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,388.7949389974019,0.47511074476382714,3.567725721131284e-12,0.011715208067402056,4.1796649150475035e-14,14.832340047014714,1.1805926331005278e-09,-119.53886166663852,True,True,COMPUTED
15,P,8,309.6,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,438.8589724563499,0.4175031410088819,3.5674294846526408e-12,0.011717153791118248,4.180011991064471e-14,14.833571712617209,1.2324258876873878e-09,-105.87871696305342,True,True,COMPUTED
15,P,9,372.13,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,483.8423995006051,0.3001972415569965,3.567940493474842e-12,0.01171379771486504,4.179413319924005e-14,14.831447213617361,1.4591741705141827e-09,-91.65966848933533,True,True,COMPUTED
15,P,10,424.4,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,517.5922816020138,0.21958596041944828,3.5662065747309317e-12,0.011725191172101105,4.181445384792404e-14,14.83865838430647,1.2104215876452868e-09,-52.397313993086186,True,True,COMPUTED
15,P,11,479.46,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,575.8838746838173,0.20110932024322647,3.566248256682863e-12,0.011724917087986068,4.1813965124781425e-14,14.838484951555584,1.2637151868523496e-09,-40.31028241224806,True,True,COMPUTED
15,P,12,560.8,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,607.0613625376591,0.08249173063063325,3.566166722170095e-12,0.01172545323584735,4.1814921132040477e-14,14.838824209009035,1.3110803746600965e-09,-12.85724133080771,True,True,COMPUTED
15,P,13,611.74,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,633.3266531581885,0.03528730041878655,3.5633389276343217e-12,0.011744070790729488,4.184810461749957e-14,14.850600003248005,1.326806575479795e-09,4.510969403624472,True,True,COMPUTED
15,P,14,2816.91,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,2923.7252968072867,0.03791931471267695,3.5681433988109244e-12,0.01171246552374075,4.1791756542336095e-14,14.830603811476497,1.7060864323139477e-09,-68.75096012371569,True,True,COMPUTED
15,P,15,3069.842,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,3061.22721036585,0.0028062648286621686,3.5278480726866665e-12,0.011981554767150598,4.226910489308198e-14,15.0,6.098991412080917e-10,-5.936726665822789e-09,True,True,COMPUTED
16,S,1,10.36001,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,78.6298165991484,6.589743310976378,3.3424177185064098e-12,0.013347854848882474,4.461410655095648e-14,15.832168671588652,7.789221667291675e-10,-34.08043566276497,True,True,COMPUTED
16,S,2,23.3379,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,89.77760294398468,2.8468586695454463,3.342552661527326e-12,0.013346777131532827,4.46123054238171e-14,15.831529507188105,1.263124608518907e-09,-24.117242111586236,True,True,COMPUTED
16,S,3,34.79,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,102.21128438202504,1.9379501115845086,3.3425335292801656e-12,0.013346929922562416,4.46125607791176e-14,15.831620124898535,1.2507456867958858e-09,-16.938278603910916,True,True,COMPUTED
16,S,4,47.222,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,116.84459147164489,1.4743676987769447,3.3424340845473843e-12,0.013347724135157665,4.4613888100486736e-14,15.832091150262983,1.3441575684240995e-09,-10.044967158235991,True,True,COMPUTED
16,S,5,72.5945,MEASURED,CALIBRATION,Datasets/nuclear/ionisation_energies.json,127.13310902900957,0.7512774249978935,3.3428337293351796e-12,0.013344532813097661,4.460855438984293e-14,15.830198381067621,1.3468968668295678e-09,-5.983368006737123,True,True,COMPUTED
