nuclide,Z,A,start_level_keV,end_level_keV,gamma_energy_keV,relative_intensity,multipolarity,tot_conv_coeff,gamma_fraction_from_icc,radius_fm_measured,source,extraction_date
152sm,62,152,2991.6,121.7818,2869.8,41.0,[M1],0.00115,0.998851320980872,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,2991.6,0,2991.6,100.0,[M1],0.00118,0.9988213907589045,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3012.6,121.7818,2890.8,47.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3012.6,0,3012.6,100.0,[M1],0.00118,0.9988213907589045,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3025.3,121.7818,2903.5,43.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3025.3,0,3025.3,100.0,[M1],0.00119,0.998811414416844,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3090.2,121.7818,2968.4,67.0,[M1],0.00117,0.9988313673002588,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3090.2,0,3090.2,100.0,[M1],0.0012,0.998801438274071,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3107.9,121.7818,2986.1,100.0,[E1],0.00135,0.9986518200429421,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3107.9,0,3107.9,92.0,[E1],0.00141,0.998591985300726,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3122.6,121.7818,3000.8,13.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3122.6,0,3122.6,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3262.9,2148.81,1113.8,97.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3262.9,1609.26,1654.6,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3281.7,121.7818,3159.9,52.0,[M1],0.00122,0.9987814865863647,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3281.7,0,3281.7,100.0,[M1],0.00126,0.9987415856021412,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3292.82,2976.87,316.03,87.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3292.82,2833.3,459.34,64.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3292.82,2736.19,556.49,27.7,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3292.82,2525.69,766.6,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3352.26,2326.94,1026.32,61.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3352.26,2148.81,1203.32,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3352.26,1609.26,1742.0,57.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3383.35,2832.85,550.42,28.1,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3383.35,2736.19,647.14,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3422.1,121.7818,3300.3,230.0,[E1],0.00149,0.9985122167969726,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3422.1,0,3422.1,100.0,[E1],0.00153,0.9984723373238944,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3462.95,2976.87,486.1,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3462.95,2736.19,726.88,25.4,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3708.8,121.7818,3587.0,18.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3708.8,0,3708.8,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3794.1,121.7818,3672.3,25.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3794.1,0,3794.0,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3857.16,3462.95,394.19,56.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3857.16,3383.35,473.75,99.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3857.16,3292.82,564.36,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3857.16,2976.87,880.53,54.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3882.6,121.7818,3760.8,20.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3882.6,0,3882.6,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3931.2,2736.19,1194.8,25.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3931.2,2148.81,1783.2,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3973.2,3383.35,589.9,87.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,3973.2,3365.02,608.2,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,4004.64,3462.95,542.1,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,4004.64,3365.02,639.47,82.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,4047.7,3462.95,585.98,60.8,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
152sm,62,152,4047.7,3365.02,681.54,100.0,,,,5.0819,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,77.351,0,77.351,100.0,M1+E2,4.36,0.18656716417910446,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,268.788,77.351,191.437,100.0,M1+E2,1.174,0.45998160073597055,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,268.788,0,268.78,6.2,E2(+M1),0.147,0.8718395815170008,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,279,77.351,201.6,1.5,E2,0.37,0.7299270072992701,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,279,0,279.01,100.0,M1+E2,0.38,0.7246376811594204,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,409.15,279,130.2,100.0,E3,30.3,0.03194888178913738,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,409.15,0,409.1,3.4,M4,3.97,0.20120724346076457,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,502.5,77.351,425.0,2.5,E2,0.0392,0.9622786759045421,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,502.5,0,502.6,100.0,M1+E2,0.084,0.9225092250922509,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,547.5,279,268.5,5.2,M1+E2,0.465,0.68259385665529,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,547.5,268.788,278.7,0.7,[E2],0.13,0.8849557522123894,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,547.5,0,547.5,100.0,E2,0.021,0.9794319294809012,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,736.7,279,457.7,100.0,M1+E2,0.106,0.9041591320072332,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,736.7,268.788,468.1,1.9,E2,0.031,0.9699321047526674,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,855.5,547.5,308.0,13.0,M1+E2,0.3,0.7692307692307692,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,855.5,279,576.5,100.0,E2,0.0186,0.9817396426467702,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,888.11,268.788,619.4,27.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,888.11,77.351,810.6,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,888.11,0,888.3,9.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,936,502.5,432.5,24.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,936,279,657.1,20.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,936,268.788,667.1,61.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,936,77.351,858.6,25.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,936,0,936.2,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1045.1,279,766.3,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1045.1,268.788,776.9,69.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1045.1,0,1044.2,48.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1150.5,268.788,881.9,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1150.5,77.351,1073.4,93.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1150.5,0,1150.2,26.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1217.3,77.351,1139.5,62.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1217.3,0,1217.7,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1231,855.5,376.0,12.0,M1 E2,0.12,0.8928571428571428,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1231,547.5,683.0,100.0,E2,0.0127,0.9874592673052237,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1242,268.788,973.0,17.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
197au,79,197,1242,0,1242.2,100.0,,,,5.4371,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3475.078,3197.711,277.371,50.8,M1+E2,0.533,0.6523157208088716,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3475.078,2614.522,860.557,100.0,M1+E2,0.0264,0.9742790335151987,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3708.451,3475.078,233.33,1.36,M1+E2,0.7,0.5882352941176471,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3708.451,3197.711,510.74,100.0,M1+E2,0.1027,0.9068649678062937,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3708.451,2614.522,1093.95,1.75,[E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3919.966,3708.451,211.51,82.0,M1(+E2),1.126,0.4703668861712136,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3919.966,3197.711,722.252,100.0,M1+E2,0.039,0.9624639076034649,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3946.578,3708.451,238.22,25.3,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3946.578,3475.078,471.498,26.3,[M1+E2],0.125,0.8888888888888888,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3946.578,3197.711,748.845,100.0,[M1+E2],0.0377,0.9636696540425941,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3961.162,3708.451,252.755,38.3,M1+E2,0.633,0.612369871402327,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3961.162,3475.078,485.95,2.5,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3961.162,3197.711,763.429,100.0,M1+E2,0.0356,0.9656237929702587,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3995.438,3197.711,797.741,29.7,[M1+E2],0.0299,0.9709680551509855,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,3995.438,2614.522,1380.889,100.0,[M1(+E2)],0.0079,0.9921619208254787,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4037.443,3919.966,117.53,11.0,[M1 E2],4.6,0.17857142857142858,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4037.443,3197.711,839.734,100.0,[E2],0.0094,0.9906875371507826,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4051.134,3475.078,576.057,17.2,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4051.134,2614.522,1436.602,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4085.52,2614.522,1471.5,0.46,[E1],0.00143,0.9985720419799686,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4085.52,0,4085.47,100.0,[E2],0.00165,0.9983527180152749,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4125.347,3961.162,164.34,4.9,[M1 E2],1.6,0.3846153846153846,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4125.347,3946.578,179.5,0.92,[M1 E2],1.2,0.45454545454545453,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4125.347,3708.451,416.79,5.0,[M1+E2],0.15,0.8695652173913044,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4125.347,3475.078,650.207,25.3,[M1+E2],0.035,0.9661835748792271,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4125.347,3197.711,927.65,100.0,[M1+E2],0.018,0.9823182711198428,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4180.414,3475.078,705.33,10.7,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4180.414,3197.711,982.709,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4206.277,3708.451,497.9,20.6,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4206.277,3197.711,1008.558,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4229.59,2614.522,1615.068,100.0,[M1+E2],0.00536,0.9946685764303334,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4229.59,0,4229.49,21.4,M2,0.00235,0.9976555095525514,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4254.795,3475.078,779.2,5.5,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4254.795,2614.522,1640.267,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4261.871,3708.451,553.414,49.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4261.871,3475.078,786.79,58.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4261.871,3197.711,1064.15,4.4,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4261.871,2614.522,1647.38,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4296.56,4125.347,171.0,5.3,[M1 E2],1.4,0.4166666666666667,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4296.56,3708.451,588.096,100.0,[M1+E2],0.0694,0.935103796521414,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4296.56,3475.078,821.54,63.0,[M1+E2],0.02,0.9803921568627451,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4296.56,3197.711,1098.85,10.8,[M1 E2],0.01,0.9900990099009901,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4323.946,3961.162,362.81,14.8,[E1],0.0191,0.9812579727210284,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4323.946,3475.078,848.88,2.42,[E1],0.00338,0.9966313859156053,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4323.946,3197.711,1126.236,100.0,[E1+M2],0.02077,0.9796526151826562,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4323.946,2614.522,1709.6,0.51,[E2],0.00258,0.9974266392706816,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4323.946,0,4324.3,0.31,[E4],0.00121,0.99879146233058,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4358.67,4180.414,178.5,2.1,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4358.67,3995.438,362.8,2.8,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4358.67,3475.078,883.605,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4358.67,3197.711,1160.9,38.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4358.67,2614.522,1744.12,15.5,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4383.285,4206.277,176.8,0.85,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4383.285,4125.347,257.7,0.67,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4383.285,3919.966,463.3,4.1,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4383.285,3197.711,1185.571,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4423.647,3708.451,715.23,8.6,[E1+M2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4423.647,3197.711,1225.916,100.0,[E1+M2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4480.746,3708.451,771.6,8.7,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4480.746,3197.711,1283.031,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4610.748,4037.443,573.41,3.1,[E1+M2],0.024,0.9765625,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4610.748,3197.711,1413.026,100.0,[E3],0.00728,0.9927726153601779,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4680.266,4206.277,473.98,40.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4680.266,3919.966,760.3,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,4261.871,436.41,7.9,[M1 E2],0.1,0.9090909090909091,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,4254.795,443.57,41.2,[M1+E2],0.146,0.8726003490401397,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,4229.59,468.76,10.0,[M1 E2],0.08,0.9259259259259258,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,4085.52,612.88,1.7,[E1],0.00632,0.9937196915494076,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,4051.134,647.25,4.3,[M1 E2],0.036,0.9652509652509652,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,3995.438,702.86,4.1,[M1 E2],0.029,0.9718172983479106,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,3475.078,1223.27,100.0,[M1+E2],0.008,0.9920634920634921,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,3197.711,1500.49,38.0,[E2],0.00316,0.9968499541449021,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,2614.522,2083.9,27.0,[M1 E2],0.0026,0.9974067424695792,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4698.323,0,4697.88,4.4,[E3],0.00174,0.9982630223411264,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4708.727,4296.56,412.17,21.0,[M1 E2],0.12,0.8928571428571428,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4708.727,3995.438,714.0,12.0,[M1 E2],0.028,0.9727626459143969,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4708.727,3961.162,748.3,67.0,[M1 E2],0.025,0.9756097560975611,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4708.727,3708.451,1000.51,100.0,[M1+E2],0.0175,0.9828009828009827,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4708.727,3197.711,1511.0,60.0,[M1+E2],0.0048,0.9952229299363058,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4711.817,3475.078,1236.79,29.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4711.817,2614.522,2097.27,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4761.956,4206.277,555.63,15.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4761.956,4125.347,636.57,25.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4761.956,3197.711,1564.29,100.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4860.78,4610.748,250.0,100.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4860.78,4037.443,823.28,34.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4867.91,4610.748,257.06,100.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4867.91,4480.746,386.7,26.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4867.91,4423.647,444.15,73.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4867.91,4383.285,484.6,14.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4867.91,4037.443,830.55,38.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4895.23,4860.78,34.4,0.041,[E2],1003.0,0.00099601593625498,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4895.23,4610.748,284.49,100.0,[E2],0.136,0.880281690140845,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4895.23,4037.443,857.71,20.0,[E3],0.0223,0.9781864423359092,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4911.343,3946.578,964.56,11.7,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4911.343,3197.711,1713.62,32.8,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4911.343,2614.522,2296.83,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4937.19,2614.522,2322.65,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4937.19,0,4937.19,7.0,[E3],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4962.428,4323.946,638.48,43.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4962.428,3197.711,1764.71,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,4698.323,275.72,1.4,[M1 E2],0.34,0.7462686567164178,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,4358.67,615.7,1.6,[M1 E2],0.041,0.9606147934678195,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,4261.871,712.13,2.9,[M1 E2],0.028,0.9727626459143969,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,4254.795,719.19,17.0,[M1 E2],0.028,0.9727626459143969,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,3708.451,1265.0,3.2,[E2],0.00427,0.9957481553765422,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,3475.078,1499.1,18.0,[M1 E2],0.0048,0.9952229299363058,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,3197.711,1776.1,98.0,[E2],0.00244,0.997565939108575,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,2614.522,2359.39,100.0,[M1+E2],0.0022,0.9978048293753742,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,4973.918,0,4974.1,1.1,[E3],0.0006,0.9994003597841296,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5037.536,4229.59,808.04,4.8,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5037.536,4051.134,986.39,4.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5037.536,3475.078,1562.32,7.5,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5037.536,2614.522,2422.997,100.0,[M1+E2],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5037.536,0,5037.4,1.2,[E3],,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5074.81,4206.277,868.53,57.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
208pb,82,208,5074.81,4180.414,894.45,79.0,,,,5.5012,IAEA LiveChart ENSDF adopted gammas,2026-08-13
