z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
48,119,Cd,92,233,U,0,0.000079592,0.0000095831,0.00035958,0.000055505,0.0025147,0.00069615,2026-07-25
48,119,Cd,92,233,U,2,0.000066352,0.0000088188,0.00032526,0.000052226,0.0063063,0.0016094,2026-07-25
49,119,In,92,233,U,0,0.000088295,0.0000092161,0.00041811,0.00005729,0.009914,0.0023799,2026-07-25
49,119,In,92,233,U,1,0.000074353,0.0000091039,0.00033336,0.000052352,0.0026891,0.00071903,2026-07-25
46,119,Pd,92,233,U,0,0.0000028663,0.000001043,0.0000103,0.0000040258,0.000010106,0.0000042641,2026-07-25
45,119,Rh,92,233,U,0,0.0000000095199,0.000000003579,0.000000018964,0.0000000075796,0.0000000034876,0.0000000014731,2026-07-25
44,119,Ru,92,233,U,0,0.0000000000017366,0.00000000000065306,0.0000000000013367,0.0000000000005343,,,2026-07-25
51,119,Sb,92,233,U,0,0.000000000062108,0.000000000018862,0.000000000069237,0.000000000021932,0.00000013383,0.000000046,2026-07-25
51,119,Sb,92,233,U,72,0.00000000001498,0.0000000000056335,0.000000000019836,0.000000000007929,0.000000060125,0.000000025397,2026-07-25
50,119,Sn,92,233,U,0,0.00015861,0.000013322,0.00073309,0.000087971,0.012555,0.0029881,2026-07-25
50,119,Sn,92,233,U,2,0.000079864,0.0000086972,0.00037795,0.00005339,0.0090446,0.0021846,2026-07-25
52,119,Te,92,233,U,2,,,,,0.0000000000055136,0.0000000000023289,2026-07-25
47,120,Ag,92,233,U,0,0.000017833,0.0000039876,0.000075205,0.000018716,0.00020122,0.000066913,2026-07-25
