z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
47,112,Ag,95,241,Am,0,0.0054752,0.00036682,0.0074527,0.00038754,,,2026-07-25
48,112,Cd,95,241,Am,0,0.0054752,0.00036682,0.0074527,0.00038754,,,2026-07-25
42,112,Mo,95,241,Am,0,0.0000000000012796,0.00000000000050395,0.0000000000017073,0.00000000000066452,,,2026-07-25
46,112,Pd,95,241,Am,0,0.0054747,0.00036681,0.007452,0.00038751,,,2026-07-25
45,112,Rh,95,241,Am,-2,0.0021261,0.00019753,0.0029036,0.00022629,,,2026-07-25
45,112,Rh,95,241,Am,0,0.0027827,0.00024537,0.0037772,0.00028391,,,2026-07-25
44,112,Ru,95,241,Am,0,0.00065652,0.00021135,0.00087355,0.00027803,,,2026-07-25
43,112,Tc,95,241,Am,0,0.00000041911,0.00000016504,0.00000059053,0.00000022981,,,2026-07-25
47,113,Ag,95,241,Am,0,0.0016452,0.00034803,0.0028502,0.00047323,,,2026-07-25
47,113,Ag,95,241,Am,1,0.0024041,0.00049076,0.004165,0.00066684,,,2026-07-25
48,113,Cd,95,241,Am,0,0.0024822,0.00050639,0.0043003,0.00068807,,,2026-07-25
48,113,Cd,95,241,Am,1,0.000028443,0.0000073843,0.000049276,0.000010073,,,2026-07-25
49,113,In,95,241,Am,0,0.000028403,0.000007374,0.000049207,0.000010059,,,2026-07-25
46,113,Pd,95,241,Am,0,0.0025104,0.00051212,0.0043492,0.00069587,,,2026-07-25
46,113,Pd,95,241,Am,2,0.00018499,0.000079669,0.00033417,0.00013038,,,2026-07-25
45,113,Rh,95,241,Am,0,0.0022488,0.00046092,0.0038956,0.00062624,,,2026-07-25
44,113,Ru,95,241,Am,-2,0.00013624,0.000059376,0.00023064,0.00009149,,,2026-07-25
44,113,Ru,95,241,Am,0,0.00020458,0.000070625,0.00034635,0.00010652,,,2026-07-25
43,113,Tc,95,241,Am,0,0.00000022219,0.00000010592,0.00000039835,0.00000017444,,,2026-07-25
47,114,Ag,95,241,Am,-2,0.000014208,0.0000078029,0.000053436,0.000021626,,,2026-07-25
47,114,Ag,95,241,Am,0,0.0011128,0.00033828,0.0025793,0.00040495,,,2026-07-25
48,114,Cd,95,241,Am,0,0.0011128,0.00033829,0.0025795,0.00040498,,,2026-07-25
49,114,In,95,241,Am,0,0.0000000000026606,0.0000000000010868,0.000000000018853,0.0000000000052349,,,2026-07-25
49,114,In,95,241,Am,1,0.0000000000020523,0.00000000000092036,0.000000000015058,0.0000000000047554,,,2026-07-25
49,114,In,95,241,Am,5,0.0000000000010097,0.00000000000056198,0.0000000000080795,0.0000000000033704,,,2026-07-25
42,114,Mo,95,241,Am,0,0.000000000089791,0.000000000049974,0.000000000071718,0.000000000029917,,,2026-07-25
46,114,Pd,95,241,Am,0,0.0010952,0.00033295,0.0025148,0.00039495,,,2026-07-25
45,114,Rh,95,241,Am,0,0.00038208,0.00013718,0.000761,0.00016662,,,2026-07-25
45,114,Rh,95,241,Am,5,0.00030695,0.00012076,0.00064575,0.00015647,,,2026-07-25
44,114,Ru,95,241,Am,0,0.000075121,0.000038991,0.00011524,0.00004504,,,2026-07-25
50,114,Sn,95,241,Am,0,0.0000000000026473,0.0000000000010813,0.000000000018759,0.0000000000052088,,,2026-07-25
43,114,Tc,95,241,Am,0,0.00000031242,0.0000001738,0.00000036881,0.0000001538,,,2026-07-25
47,115,Ag,95,241,Am,0,0.00022655,0.000030252,0.00075327,0.000055834,,,2026-07-25
47,115,Ag,95,241,Am,1,0.00028075,0.000035733,0.001066,0.000063901,,,2026-07-25
48,115,Cd,95,241,Am,0,0.00042892,0.000050641,0.001528,0.00007352,,,2026-07-25
48,115,Cd,95,241,Am,1,0.000019802,0.0000029278,0.000069869,0.0000061463,,,2026-07-25
49,115,In,95,241,Am,0,0.00042728,0.000050449,0.0015215,0.000073222,,,2026-07-25
49,115,In,95,241,Am,1,0.00042892,0.000050641,0.001528,0.00007352,,,2026-07-25
46,115,Pd,95,241,Am,0,0.00022158,0.00003237,0.00069121,0.00006798,,,2026-07-25
46,115,Pd,95,241,Am,1,0.00019865,0.000030211,0.00075303,0.000064281,,,2026-07-25
45,115,Rh,95,241,Am,0,0.00012859,0.000031474,0.0003656,0.000086572,,,2026-07-25
44,115,Ru,95,241,Am,0,0.000003585,0.000001414,0.0000074667,0.0000027403,,,2026-07-25
50,115,Sn,95,241,Am,0,0.000021446,0.0000031238,0.0000764,0.000006642,,,2026-07-25
43,115,Tc,95,241,Am,0,0.0000000043433,0.0000000017351,0.0000000069986,0.0000000025905,,,2026-07-25
47,116,Ag,95,241,Am,0,0.00023645,0.00007227,0.00085186,0.00013667,,,2026-07-25
47,116,Ag,95,241,Am,1,0.000061162,0.000027125,0.0002917,0.00007905,,,2026-07-25
48,116,Cd,95,241,Am,0,0.0002966,0.000089277,0.0011419,0.00017585,,,2026-07-25
