z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
51,122,Sb,93,237,Np,0,0.000000012011,0.0000000037934,0.00000004392,0.000000013953,,,2026-07-25
51,122,Sb,93,237,Np,5,0.0000000063814,0.0000000026756,0.000000025149,0.000000010492,,,2026-07-25
50,122,Sn,93,237,Np,0,0.000159,0.000024168,0.0004603,0.000072267,,,2026-07-25
52,122,Te,93,237,Np,0,0.000000011701,0.0000000036949,0.000000042785,0.000000013591,,,2026-07-25
47,123,Ag,93,237,Np,0,0.0000011895,0.00000049877,0.0000026533,0.0000011075,,,2026-07-25
48,123,Cd,93,237,Np,0,0.000015524,0.0000050747,0.000032264,0.000010565,,,2026-07-25
48,123,Cd,93,237,Np,2,0.000035344,0.000011053,0.00008468,0.000026352,,,2026-07-25
49,123,In,93,237,Np,0,0.00014247,0.000022891,0.00034115,0.00005549,,,2026-07-25
49,123,In,93,237,Np,1,0.000034904,0.0000072326,0.000073139,0.000015362,,,2026-07-25
46,123,Pd,93,237,Np,0,0.000000001255,0.00000000053105,0.000000002718,0.0000000011444,,,2026-07-25
51,123,Sb,93,237,Np,0,0.00020099,0.000030752,0.00047094,0.00007346,,,2026-07-25
50,123,Sn,93,237,Np,0,0.00002742,0.0000069012,0.000067303,0.000017055,,,2026-07-25
50,123,Sn,93,237,Np,25,0.00017337,0.000026714,0.00040304,0.00006336,,,2026-07-25
52,123,Te,93,237,Np,0,0.00000000011645,0.000000000040881,0.00000000025551,0.000000000090963,,,2026-07-25
52,123,Te,93,237,Np,2,0.000000000089189,0.000000000037741,0.00000000020213,0.000000000085112,,,2026-07-25
47,124,Ag,93,237,Np,0,0.00000012582,0.000000042136,0.00000023606,0.000000077223,,,2026-07-25
47,124,Ag,93,237,Np,1,0.000000078113,0.000000033006,0.0000001653,0.000000069446,,,2026-07-25
48,124,Cd,93,237,Np,0,0.000023291,0.0000087366,0.000046172,0.000017243,,,2026-07-25
49,124,In,93,237,Np,0,0.00011356,0.000021783,0.00021451,0.000041777,,,2026-07-25
49,124,In,93,237,Np,2,0.000081312,0.000017814,0.00018149,0.000038882,,,2026-07-25
46,124,Pd,93,237,Np,0,0.000000000047763,0.000000000020192,0.000000000090127,0.000000000037884,,,2026-07-25
51,124,Sb,93,237,Np,0,0.0000019986,0.0000005534,0.0000048288,0.0000013285,,,2026-07-25
51,124,Sb,93,237,Np,1,0.0000015304,0.00000048722,0.0000039367,0.0000012603,,,2026-07-25
51,124,Sb,93,237,Np,2,0.00000087985,0.0000003694,0.0000024232,0.0000010101,,,2026-07-25
50,124,Sn,93,237,Np,0,0.0002861,0.000044061,0.00058126,0.000090099,,,2026-07-25
52,124,Te,93,237,Np,0,0.0000023873,0.00000059784,0.0000058243,0.0000014461,,,2026-07-25
47,125,Ag,93,237,Np,0,0.000000013448,0.0000000056959,0.000000025051,0.0000000094883,,,2026-07-25
