obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"343.905"	"7.1e+05"	C	"7.1646833"	"10.76987"	"2s2.4p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"	4	4		
""	"343.960"	"5.73e+05"	C	"7.1646047"	"10.76922"	"2s2.4p"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"	2	2		
""	"343.967"	"2.87e+05"	C	"7.1646833"	"10.76922"	"2s2.4p"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"	4	2		
""	"349.015"	"9.72e-02"	B	"0.00000000"	"3.55240+x"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"4P"	"3/2"	2	4		
""	"349.071"	"1.48e-01"	B	"0.00000000"	"3.55183+x"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"4P"	"1/2"	2	2		
""	"349.124"	"3.21e+00"	B	"0.0018953"	"3.55319+x"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"4P"	"5/2"	4	6		
""	"349.201"	"5.18e-01"	B	"0.0018953"	"3.55240+x"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"4P"	"3/2"	4	4		
""	"349.258"	"8.50e-03"	B	"0.0018953"	"3.55183+x"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"4P"	"1/2"	4	2		
""	"367.337"	"5.7e+03"	D	"7.747215"	"11.12244"	"2s2.5d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		
""	"367.337"	"8.2e+04"	D	"7.747215"	"11.12244"	"2s2.5d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	6	6		
""	"367.381"	"7.7e+04"	D	"7.747215"	"11.12203"	"2s2.5d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		
""	"367.381"	"8.6e+03"	D	"7.747215"	"11.12203"	"2s2.5d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	6	4		
""	"418.013"	"1.2e+05"	D+	"6.0271033"	"8.993138"	"2s2.3p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"3/2"	2	4		
""	"418.044"	"6.1e+05"	D+	"6.0273243"	"8.993138"	"2s2.3p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"	4	4		
""	"418.217"	"4.9e+05"	D+	"6.0271033"	"8.991694"	"2s2.3p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"1/2"	2	2		
""	"418.248"	"2.5e+05"	D+	"6.0273243"	"8.991694"	"2s2.3p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"	4	2		
"563.4633"	"563.46353"	"2.25e+05"	C+	"4.9642890"	"7.1646833"	"2s2.3s"	"2S"	"1/2"	"2s2.4p"	"2P*"	"3/2"	2	4		
""	"563.48368"	"2.25e+05"	C+	"4.9642890"	"7.1646047"	"2s2.3s"	"2S"	"1/2"	"2s2.4p"	"2P*"	"1/2"	2	2		
"576.3541"	"576.3499"	"5.7e+05"	D+	"5.9334881"	"8.084685"	"2s.2p2"	"2D"	"5/2"	"2s2.8f"	"2F*"	"7/2"	6	8		
"576.3541"	"576.3499"	"3.9e+04"	D+	"5.9334881"	"8.084685"	"2s.2p2"	"2D"	"5/2"	"2s2.8f"	"2F*"	"5/2"	6	6		
"576.3541"	"576.3604"	"5.3e+05"	D+	"5.9335273"	"8.084685"	"2s.2p2"	"2D"	"3/2"	"2s2.8f"	"2F*"	"5/2"	4	6		
"594.428"	"594.4266"	"8.4e+05"	D+	"5.9334881"	"8.019266"	"2s.2p2"	"2D"	"5/2"	"2s2.7f"	"2F*"	"7/2"	6	8		
"594.428"	"594.4266"	"5.6e+04"	D+	"5.9334881"	"8.019266"	"2s.2p2"	"2D"	"5/2"	"2s2.7f"	"2F*"	"5/2"	6	6		
"594.437"	"594.4377"	"7.9e+05"	D+	"5.9335273"	"8.019266"	"2s.2p2"	"2D"	"3/2"	"2s2.7f"	"2F*"	"5/2"	4	6		
""	"602.939"	"1.4e+05"	C	"6.0271033"	"8.083434"	"2s2.3p"	"2P*"	"1/2"	"2s2.8d"	"2D"	"3/2"	2	4		
""	"603.004"	"1.63e+05"	C	"6.0273243"	"8.083434"	"2s2.3p"	"2P*"	"3/2"	"2s2.8d"	"2D"	"5/2"	4	6		
""	"603.004"	"2.73e+04"	C	"6.0273243"	"8.083434"	"2s2.3p"	"2P*"	"3/2"	"2s2.8d"	"2D"	"3/2"	4	4		
""	"618.038"	"2.7e+05"	C	"6.0271033"	"8.033195"	"2s2.3p"	"2P*"	"1/2"	"2s2.8s"	"2S"	"1/2"	2	2		
""	"618.107"	"5.50e+05"	C	"6.0273243"	"8.033195"	"2s2.3p"	"2P*"	"3/2"	"2s2.8s"	"2S"	"1/2"	4	2		
""	"622.918"	"1.7e+05"	C	"6.0271033"	"8.017482"	"2s2.3p"	"2P*"	"1/2"	"2s2.7d"	"2D"	"3/2"	2	4		
""	"622.987"	"2.08e+05"	C	"6.0273243"	"8.017482"	"2s2.3p"	"2P*"	"3/2"	"2s2.7d"	"2D"	"5/2"	4	6		
""	"622.987"	"3.46e+04"	C	"6.0273243"	"8.017482"	"2s2.3p"	"2P*"	"3/2"	"2s2.7d"	"2D"	"3/2"	4	4		
"624.630"	"624.6285"	"1.4e+06"	D	"5.9334881"	"7.918415"	"2s.2p2"	"2D"	"5/2"	"2s2.6f"	"2F*"	"7/2"	6	8		
"624.630"	"624.6285"	"8.7e+04"	D	"5.9334881"	"7.918415"	"2s.2p2"	"2D"	"5/2"	"2s2.6f"	"2F*"	"5/2"	6	6		
"624.639"	"624.6408"	"1.2e+06"	D	"5.9335273"	"7.918415"	"2s.2p2"	"2D"	"3/2"	"2s2.6f"	"2F*"	"5/2"	4	6		
""	"643.329"	"5.18e+05"	C	"6.0271033"	"7.954332"	"2s2.3p"	"2P*"	"1/2"	"2s2.7s"	"2S"	"1/2"	2	2		
""	"643.403"	"1.04e+06"	C	"6.0273243"	"7.954332"	"2s2.3p"	"2P*"	"3/2"	"2s2.7s"	"2S"	"1/2"	4	2		
""	"656.450"	"2.01e+05"	C	"6.0271033"	"7.915811"	"2s2.3p"	"2P*"	"1/2"	"2s2.6d"	"2D"	"3/2"	2	4		
""	"656.527"	"2.41e+05"	C	"6.0273243"	"7.915811"	"2s2.3p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"	4	6		
""	"656.527"	"4.03e+04"	C	"6.0273243"	"7.915811"	"2s2.3p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"3/2"	4	4		
""	"678.053"	"1.6e+04"	C	"7.1646047"	"8.993138"	"2s2.4p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"3/2"	2	4		
""	"678.082"	"8.02e+04"	C	"7.1646833"	"8.993138"	"2s2.4p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"	4	4		
""	"678.589"	"6.39e+04"	C	"7.1646047"	"8.991694"	"2s2.4p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"1/2"	2	2		
""	"678.618"	"3.2e+04"	C	"7.1646833"	"8.991694"	"2s2.4p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"	4	2		
""	"682.13986"	"2.2e+06"	D+	"5.9334881"	"7.7510655"	"2s.2p2"	"2D"	"5/2"	"2s2.5f"	"2F*"	"7/2"	6	8		
""	"682.13986"	"1.4e+05"	D+	"5.9334881"	"7.7510655"	"2s.2p2"	"2D"	"5/2"	"2s2.5f"	"2F*"	"5/2"	6	6		
""	"682.15457"	"2.0e+06"	D+	"5.9335273"	"7.7510655"	"2s.2p2"	"2D"	"3/2"	"2s2.5f"	"2F*"	"5/2"	4	6		
""	"720.791"	"1.65e+05"	C	"6.0271033"	"7.747215"	"2s2.3p"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"	2	4		
""	"720.884"	"1.98e+05"	C	"6.0273243"	"7.747215"	"2s2.3p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"	4	6		
""	"720.884"	"3.30e+04"	C	"6.0273243"	"7.747215"	"2s2.3p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"	4	4		
""	"720.965"	"8.60e+05"	C+	"6.0271033"	"7.746801"	"2s2.3p"	"2P*"	"1/2"	"2s2.6s"	"2S"	"1/2"	2	2		
""	"721.058"	"1.72e+06"	C+	"6.0273243"	"7.746801"	"2s2.3p"	"2P*"	"3/2"	"2s2.6s"	"2S"	"1/2"	4	2		
""	"821.4047"	"2.28e+05"	C	"5.9334881"	"7.4429049"	"2s.2p2"	"2D"	"5/2"	"2s2.4f"	"2F*"	"5/2"	6	6		
"821.409"	"821.4043"	"3.4e+06"	C	"5.9334881"	"7.4429055"	"2s.2p2"	"2D"	"5/2"	"2s2.4f"	"2F*"	"7/2"	6	8		
"821.430"	"821.4260"	"3.20e+06"	C	"5.9335273"	"7.4429049"	"2s.2p2"	"2D"	"3/2"	"2s2.4f"	"2F*"	"5/2"	4	6		
"866.9604"	"866.9607"	"1.84e+06"	B	"6.0271033"	"7.4572049"	"2s2.3p"	"2P*"	"1/2"	"2s2.5s"	"2S"	"1/2"	2	2		
"867.0951"	"867.0947"	"3.67e+06"	B	"6.0273243"	"7.4572049"	"2s2.3p"	"2P*"	"3/2"	"2s2.5s"	"2S"	"1/2"	4	2		
""	"878.612"	"2.8e+02"	D	"6.0271033"	"7.438240"	"2s2.3p"	"2P*"	"1/2"	"2s2.4d"	"2D"	"3/2"	2	4		
""	"878.750"	"3.4e+02"	D	"6.0273243"	"7.438240"	"2s2.3p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"5/2"	4	6		
""	"878.750"	"5.7e+01"	D	"6.0273243"	"7.438240"	"2s2.3p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"3/2"	4	4		
""	"957.883"	"5.00e+05"	C+	"6.79032869"	"8.084685"	"2s2.3d"	"2D"	"3/2"	"2s2.8f"	"2F*"	"5/2"	4	6		
""	"957.896"	"5.36e+05"	C+	"6.7903466"	"8.084685"	"2s2.3d"	"2D"	"5/2"	"2s2.8f"	"2F*"	"7/2"	6	8		
""	"957.896"	"3.58e+04"	C+	"6.7903466"	"8.084685"	"2s2.3d"	"2D"	"5/2"	"2s2.8f"	"2F*"	"5/2"	6	6		
""	"1007.0230"	"3.1e+03"	D	"5.9334881"	"7.1646833"	"2s.2p2"	"2D"	"5/2"	"2s2.4p"	"2P*"	"3/2"	6	4		
""	"1007.0551"	"3.5e+02"	D	"5.9335273"	"7.1646833"	"2s.2p2"	"2D"	"3/2"	"2s2.4p"	"2P*"	"3/2"	4	4		
""	"1007.1195"	"3.5e+03"	D	"5.9335273"	"7.1646047"	"2s.2p2"	"2D"	"3/2"	"2s2.4p"	"2P*"	"1/2"	4	2		
""	"1008.873"	"8.29e+05"	C+	"6.79032869"	"8.019266"	"2s2.3d"	"2D"	"3/2"	"2s2.7f"	"2F*"	"5/2"	4	6		
""	"1008.888"	"8.89e+05"	C+	"6.7903466"	"8.019266"	"2s2.3d"	"2D"	"5/2"	"2s2.7f"	"2F*"	"7/2"	6	8		
