obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"526.796"	"526.7966"	"1.7e+06"	C	"2.041759"	"4.395309"	"3p6.3d7.4s2"	"a 2G"	"9/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"7/2"	10	8		
"528.212"	"528.2098"	"2.8e+07"	D	"3.628984"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
""	"528.9024"	"3.0e+06"	B	"3.632058"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
"530.253"	"530.2514"	"4.0e+05"	C	"1.710426"	"4.048642"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	6	6		
""	"533.2935"	"6.4e+05"	C	"1.785283"	"4.110160"	"3p6.3d7.4s2"	"a 4P"	"1/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"3/2"	2	4		
""	"533.4130"	"3.8e+06"	B	"3.567927"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	8	10		
""	"533.4634"	"1.1e+04"	D	"1.740277"	"4.064414"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	4	6		
"535.354"	"535.3534"	"2.7e+07"	B	"3.576351"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"11/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	12	10		
"537.107"	"537.1083"	"8.6e+05"	C+	"1.740277"	"4.048642"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	4	6		
""	"538.2601"	"2.5e+05"	C	"1.955732"	"4.259157"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	4	4		
""	"547.0822"	"1.1e+05"	C	"1.882581"	"4.148862"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	6	6		
""	"547.8029"	"5.6e+05"	B	"3.628984"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	10	10		
""	"547.8599"	"6.8e+06"	B	"3.713173"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	6	8		
"548.486"	"548.4868"	"9.0e+05"	C	"1.710426"	"3.970904"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	6	8		
""	"548.5479"	"7.3e+06"	B	"3.632058"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	8	10		
"553.231"	"553.2311"	"2.4e+05"	C+	"1.710426"	"3.951519"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	6	8		
""	"559.2272"	"7.2e+05"	C	"2.042094"	"4.259157"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	4	4		
"564.879"	"564.880"	"9.6e+05"	C	"2.280016"	"4.474892"	"3p6.3d8.(3P).4s"	"a 2P"	"3/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	4	6		
""	"569.014"	"8.4e+04"	C	"2.080227"	"4.259157"	"3p6.3d8.(1D).4s"	"a 2D"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	6	4		
""	"587.970"	"2.2e+04"	D	"1.955732"	"4.064414"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	4	6		
""	"588.504"	"1.0e+04"	D	"2.042094"	"4.148862"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	4	6		
""	"589.212"	"1.3e+05"	C	"2.041759"	"4.145997"	"3p6.3d7.4s2"	"a 2G"	"9/2"	"3p6.3d8.(3F).4p"	"y 2G*"	"9/2"	10	10		
""	"591.719"	"2.4e+05"	C	"2.136704"	"4.232026"	"3p6.3d7.4s2"	"a 2G"	"7/2"	"3p6.3d8.(3F).4p"	"y 2G*"	"7/2"	8	8		
""	"593.702"	"4.9e+04"	D	"1.882581"	"3.970904"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	6	8		
""	"598.574"	"4.7e+04"	D	"1.740277"	"3.811603"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"1/2"	4	2		
"599.354"	"599.353"	"4.4e+05"	C	"2.080227"	"4.148862"	"3p6.3d8.(1D).4s"	"a 2D"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	6	6		
""	"600.669"	"2.2e+04"	D	"1.710426"	"3.774529"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	6	4		
""	"605.990"	"6.9e+05"	C+	"3.930261"	"5.976237"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
"608.412"	"608.411"	"5.4e+06"	B	"3.514439"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"9/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	10	10		
""	"609.483"	"1.6e+05"	C	"1.740277"	"3.774529"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	4	4		
""	"611.869"	"2.9e+05"	D	"1.785283"	"3.811603"	"3p6.3d7.4s2"	"a 4P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"1/2"	2	2		
""	"613.079"	"3.6e+04"	D	"2.042094"	"4.064414"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	4	6		
""	"618.272"	"1.3e+06"	B	"3.970904"	"5.976237"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"619.071"	"1.0e+05"	C	"1.710426"	"3.713173"	"3p6.3d7.4s2"	"a 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	6	6		
""	"623.272"	"1.4e+05"	C	"1.785283"	"3.774529"	"3p6.3d7.4s2"	"a 4P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	2	4		
""	"624.810"	"1.1e+05"	C	"3.567927"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
""	"625.124"	"6.6e+04"	C	"2.041759"	"4.025114"	"3p6.3d7.4s2"	"a 2G"	"9/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	10	10		
"628.437"	"628.438"	"1.9e+05"	C	"1.740277"	"3.713173"	"3p6.3d7.4s2"	"a 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	4	6		
""	"635.450"	"4.8e+05"	D	"4.025114"	"5.976237"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
""	"638.842"	"4.3e+05"	C+	"3.951519"	"5.892283"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	8	10		
""	"641.955"	"6.3e+04"	C	"2.327805"	"4.259157"	"3p6.3d8.(3P).4s"	"a 2P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	2	4		
""	"643.168"	"1.0e+05"	D	"2.136704"	"4.064414"	"3p6.3d7.4s2"	"a 2G"	"7/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"5/2"	8	6		
""	"643.207"	"2.7e+06"	B	"4.048642"	"5.976237"	"3p6.3d8.(3F).4p"	"y 4D*"	"5/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	6	8		
""	"644.646"	"6.2e+05"	C+	"3.628984"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"9/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	10	10		
""	"645.287"	"2.7e+06"	B	"3.970904"	"5.892283"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	8	10		
"645.678"	"645.677"	"9.0e+06"	B	"3.632058"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
""	"649.214"	"6.0e+04"	C	"2.041759"	"3.951519"	"3p6.3d7.4s2"	"a 2G"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	10	8		
""	"651.058"	"5.4e+05"	C+	"4.071888"	"5.976237"	"3p6.3d8.(3F).4p"	"y 4F*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	10	8		
"656.523"	"656.522"	"2.1e+05"	C	"2.041759"	"3.930261"	"3p6.3d7.4s2"	"a 2G"	"9/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2G*"	"9/2"	10	10		
""	"662.520"	"3.9e+05"	C+	"4.020881"	"5.892283"	"3p6.3d8.(3F).4p"	"y 4G*"	"11/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	12	10		
"663.427"	"663.426"	"2.5e+05"	C	"2.280016"	"4.148862"	"3p6.3d8.(3P).4s"	"a 2P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	4	6		
""	"664.022"	"8.3e+04"	E	"4.025114"	"5.892283"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	10	10		
""	"664.587"	"1.1e+05"	C	"3.686692"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4G*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
""	"665.414"	"2.4e+05"	C	"4.112972"	"5.976237"	"3p6.3d8.(3F).4p"	"*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"668.065"	"1.6e+05"	D	"1.955732"	"3.811603"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"1/2"	4	2		
""	"677.290"	"2.6e+05"	C	"1.882581"	"3.713173"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	6	6		
""	"678.669"	"6.4e+05"	C+	"4.149363"	"5.976237"	"3p6.3d8.(3F).4p"	"*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"681.084"	"5.9e+05"	C+	"4.071888"	"5.892283"	"3p6.3d8.(3F).4p"	"y 4F*"	"9/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"9/2"	10	10		
"681.682"	"681.682"	"4.5e+05"	C	"1.955732"	"3.774529"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	4	4		
"687.430"	"687.428"	"1.0e+06"	D	"2.008008"	"3.811603"	"3p6.3d8.(3P).4s"	"b 4P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"1/2"	2	2		
""	"701.855"	"4.6e+05"	C	"2.008008"	"3.774529"	"3p6.3d8.(3P).4s"	"b 4P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	2	4		
"705.483"	"705.481"	"5.4e+05"	C	"1.955732"	"3.713173"	"3p6.3d8.(3P).4s"	"b 4P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	4	6		
""	"705.599"	"6.6e+05"	C	"2.717745"	"4.474892"	"3p6.3d7.4s2"	"b 2D"	"5/2"	"3p6.3d8.(3F).4p"	"y 2D*"	"5/2"	6	6		
""	"710.833"	"1.1e+05"	E	"4.232026"	"5.976237"	"3p6.3d8.(3F).4p"	"y 2G*"	"7/2"	"3p6.3d7.4s.(5F).5s"	"f 4F"	"7/2"	8	8		
""	"715.664"	"1.2e+05"	C	"2.042094"	"3.774529"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"3/2"	4	4		
""	"735.660"	"3.3e+04"	C	"1.882581"	"3.567927"	"3p6.3d8.(3P).4s"	"b 4P"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4F*"	"7/2"	6	8		
""	"739.073"	"3.4e+05"	D	"2.717745"	"4.395309"	"3p6.3d7.4s2"	"b 2D"	"5/2"	"3p6.3d8.(3F).4p"	"y 2F*"	"7/2"	6	8		
"741.942"	"741.941"	"1.7e+05"	C	"2.042094"	"3.713173"	"3p6.3d8.(1D).4s"	"a 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	4	6		
""	"759.267"	"3.4e+04"	E	"2.080227"	"3.713173"	"3p6.3d8.(1D).4s"	"a 2D"	"5/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 4D*"	"5/2"	6	6		
""	"761.237"	"4.4e+05"	D	"2.630436"	"4.259157"	"3p6.3d7.4s2"	"b 2P"	"1/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	2	4		
"771.480"	"771.479"	"5.0e+05"	C	"2.541764"	"4.148862"	"3p6.3d7.4s2"	"b 2P"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"5/2"	4	6		
""	"774.535"	"9.9e+05"	C	"3.951519"	"5.552276"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2F*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
""	"784.029"	"5.4e+06"	B	"3.970904"	"5.552276"	"3p6.3d8.(3F).4p"	"y 4D*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
"809.619"	"809.616"	"2.0e+07"	B	"4.020881"	"5.552276"	"3p6.3d8.(3F).4p"	"y 4G*"	"11/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	12	10		
"837.514"	"837.511"	"8.7e+06"	B	"4.071888"	"5.552276"	"3p6.3d8.(3F).4p"	"y 4F*"	"9/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	10	10		
""	"883.762"	"4.3e+05"	C	"4.149363"	"5.552276"	"3p6.3d8.(3F).4p"	"*"	"7/2"	"3p6.3d8.(3F).5s"	"e 4F"	"9/2"	8	10		
""	"892.869"	"2.0e+05"	D	"2.870553"	"4.259157"	"3p6.3d7.4s2"	"b 2D"	"3/2"	"3p6.3d7.(4F).4s.4p.(3P*)"	"z 2D*"	"3/2"	4	4		
""	"935.956"	"1.2e+05"	D	"2.700434"	"4.025114"	"3p6.3d7.4s2"	"a 2H"	"11/2"	"3p6.3d8.(3F).4p"	"y 4G*"	"9/2"	12	10		
