obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"1189.6127"	"1189.6132"	"3.52e+05"	B	"1.42975614"	"2.4719790"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"1"	5	3		
"1195.2813"	"1195.2818"	"2.63e+05"	B	"1.44315262"	"2.4804327"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"2"	7	5		
"1197.7134"	"1197.7124"	"2.69e+05"	B	"1.46013860"	"2.4953137"	"3d3.(4F).4s"	"b 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3D*"	"3"	9	7		
"1260.3717"	"1260.3724"	"3.30e+04"	B	"1.44315262"	"2.4268635"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	7	9		
"1267.4568"	"1267.4562"	"3.30e+04"	B	"1.42975614"	"2.4079690"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	5	7		
"1282.5179"	"1282.5179"	"4.22e+05"	B	"1.46013860"	"2.4268635"	"3d3.(4F).4s"	"b 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	9	9		
"1283.4942"	"1283.4955"	"3.26e+05"	B	"1.42975614"	"2.3957447"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	5	5		
"1285.0548"	"1285.0548"	"3.29e+05"	B	"1.44315262"	"2.4079690"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	7	7		
"1301.546"	"1301.5456"	"5.20e+04"	B	"1.44315262"	"2.3957447"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	7	5		
"1308.085"	"1308.0842"	"4.60e+04"	B	"1.46013860"	"2.4079690"	"3d3.(4F).4s"	"b 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	9	7		
"1341.277"	"1341.2771"	"5.00e+03"	B'	"1.5024892"	"2.4268635"	"3d2.4s2"	"a 1G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	9	9		
"1519.085"	"1519.0862"	"1.30e+04"	B'	"1.87920395"	"2.6953801"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"5"	9	11		
"1533.903"	"1533.9037"	"2.84e+05"	B	"1.8870882"	"2.6953801"	"3d3.(2G).4s"	"a 3G"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"5"	11	11		
"1543.120"	"1543.1184"	"1.30e+04"	B'	"1.87316703"	"2.6766322"	"3d3.(2G).4s"	"a 3G"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	7	9		
"1554.800"	"1554.8006"	"2.55e+05"	B	"1.87920395"	"2.6766322"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	9	9		
"1570.327"	"1570.3266"	"2.90e+04"	B'	"1.8870882"	"2.6766322"	"3d3.(2G).4s"	"a 3G"	"5"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	11	9		
"1571.986"	"1571.9867"	"2.43e+05"	B'	"1.87316703"	"2.6618773"	"3d3.(2G).4s"	"a 3G"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	7	7		
"1584.111"	"1584.1117"	"2.90e+04"	B'	"1.87920395"	"2.6618773"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	9	7		
"2178.889"	"2178.8866"	"1.07e+05"	B	"1.7488757"	"2.3179012"	"3d3.(4P).4s"	"a 5P"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 5D*"	"4"	7	9		
