obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"409.973"	"409.97319"	"1.5e+06"	D	"2.5256821"	"5.5498847"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.5f"	"3F*"	"3"	7	7		
""	"409.97687"	"5.8e+04"	E	"2.5256821"	"5.5498576"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.5f"	"3F*"	"2"	7	5		
""	"410.96850"	"9.0e+07"	D	"2.7090094"	"5.7258877"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.6f"	"1F*"	"3"	5	7		
"422.792"	"422.79179"	"2.18e+08"	B+	"0.0000000"	"2.9325120"	"3p6.4s2"	"1S"	"0"	"3p6.4s.4p"	"1P*"	"1"	1	3		
"428.422"	"428.4216"	"4.34e+07"	C+	"1.8858075"	"4.7797840"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4p2"	"3P"	"2"	3	5		
"429.057"	"429.0574"	"6.0e+07"	C+	"1.8793402"	"4.7690284"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4p2"	"3P"	"1"	1	3		
"430.020"	"430.0198"	"4.66e+07"	C+	"1.8858075"	"4.7690284"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4p2"	"3P"	"1"	3	3		
"430.374"	"430.3738"	"1.36e+08"	C+	"1.8989349"	"4.7797840"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4p2"	"3P"	"2"	5	5		
"430.895"	"430.8956"	"1.99e+08"	C+	"1.8858075"	"4.7631683"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4p2"	"3P"	"0"	3	1		
"431.986"	"431.9866"	"7.4e+07"	C+	"1.8989349"	"4.7690284"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4p2"	"3P"	"1"	5	3		
"435.630"	"435.6303"	"1.9e+07"	D	"2.7090094"	"5.5550969"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.5f"	"1F*"	"3"	5	7		
"442.668"	"442.6679"	"4.98e+07"	C	"1.8793402"	"4.6801799"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4s.4d"	"3D"	"1"	1	3		
"443.621"	"443.6202"	"6.7e+07"	C	"1.8858075"	"4.6806350"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.4d"	"3D"	"2"	3	5		
"443.694"	"443.6925"	"3.42e+07"	C	"1.8858075"	"4.6801799"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.4d"	"3D"	"1"	3	3		
"445.603"	"445.6029"	"8.7e+07"	C	"1.8989349"	"4.6813270"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.4d"	"3D"	"3"	5	7		
"445.714"	"445.7138"	"2.0e+07"	C	"1.8989349"	"4.6806350"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.4d"	"3D"	"2"	5	5		
"445.786"	"445.7867"	"2.45e+06"	C+	"1.8989349"	"4.6801799"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.4d"	"3D"	"1"	5	3		
"452.821"	"452.8197"	"4.1e+07"	D	"2.7090094"	"5.4470569"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.np"	"w 1P*"	"1"	5	3		
"457.983"	"457.9834"	"1.76e+07"	C	"2.5212633"	"5.2284402"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.4f"	"3F*"	"2"	3	5		
"458.268"	"458.2679"	"2.09e+07"	C	"2.5229867"	"5.2284828"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.4f"	"3F*"	"3"	5	7		
"458.275"	"458.2751"	"3.5e+06"	D	"2.5229867"	"5.2284402"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.4f"	"3F*"	"2"	5	5		
"458.715"	"458.7150"	"2.29e+07"	C	"2.5256821"	"5.2285409"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.4f"	"3F*"	"4"	7	9		
"458.725"	"458.7249"	"2.5e+06"	D	"2.5256821"	"5.2284828"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.4f"	"3F*"	"3"	7	7		
""	"458.7321"	"9.8e+04"	E	"2.5256821"	"5.2284402"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.4f"	"3F*"	"2"	7	5		
"468.658"	"468.6579"	"8.0e+06"	D	"2.9325120"	"5.5780280"	"3p6.4s.4p"	"1P*"	"1"	"3p6.4s.6d"	"1D"	"2"	3	5		
"487.949"	"487.9488"	"1.88e+07"	C	"2.7090094"	"5.2499357"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.4f"	"1F*"	"3"	5	7		
"504.303"	"504.3024"	"3.3e+07"	D	"2.7090094"	"5.1675384"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.6p"	"1P*"	"1"	5	3		
"519.030"	"519.0289"	"4.0e+07"	D	"2.9325120"	"5.3212844"	"3p6.4s.4p"	"1P*"	"1"	"3p6.4s.5d"	"1D"	"2"	3	5		
""	"526.1851"	"6.1e+05"	E	"2.5212633"	"4.8775483"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3P*"	"2"	3	5		
