obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"431.36803"	"431.36804"	"1.7e+06"	D	"3.11278390"	"5.98699306"	"3d4.4s2"	"a 3F"	"3"	"3d4.(3H).4s.4p.(3P*)"	"y 3H*"	"4"	7	9		
"431.9115"	"431.9116"	"1.1e+07"	D	"4.2073736"	"7.077966"	"3d4.4s2"	"c 3D"	"3"	"3d4.(1S1).4s.4p.(3P*)"	"u 3P*"	"2"	7	5		
"432.08443"	"432.08441"	"1.8e+07"	D	"2.88945207"	"5.75889602"	"3d5.(6S).4p"	"z 7P*"	"2"	"3d4.4s.5s"	"f 7D"	"1"	5	3		
"432.24514"	"432.24507"	"3.4e+06"	D	"2.87187333"	"5.74025070"	"3d4.4s2"	"a 3P"	"0"	"3d4.(3F1).4s.4p.(3P*)"	"w 5D*"	"1"	1	3		
"432.28298"	"432.28296"	"1.7e+06"	D	"3.12159404"	"5.98972002"	"3d4.4s2"	"a 3F"	"4"	"3d4.(3H).4s.4p.(3P*)"	"y 3H*"	"5"	9	11		
"432.62775"	"432.627746"	"1.4e+07"	D	"2.96741996"	"5.83326016"	"3d4.4s2"	"a 3H"	"4"	"3d5.(4G).4p"	"y 3G*"	"3"	9	7		
"432.68426"	"432.68415"	"2.8e+06"	D	"3.11278390"	"5.9782505"	"3d4.4s2"	"a 3F"	"3"	"3d4.(3F1).4s.4p.(3P*)"	"3D*"	"2"	7	5		
"433.198"	"433.19816"	"1.4e+06"	D	"3.07899825"	"5.94106486"	"3d5.(4G).4s"	"a 3G"	"3"	"3d5.(4G).4p"	"u 5F*"	"2"	7	5		
"433.37739"	"433.37735"	"2.1e+06"	D	"3.12159404"	"5.9824772"	"3d4.4s2"	"a 3F"	"4"	"3d4.(3F1).4s.4p.(3P*)"	"3D*"	"3"	9	7		
"433.847"	"433.8388"	"2.0e+07"	D	"4.2074798"	"7.065320"	"3d4.4s2"	"c 3D"	"2"	"3d4.(3F1).4s.4p.(1P*)"	"3G*"	"3"	5	7		
"433.87765"	"433.877651"	"5.48e+06"	B	"0.96841324"	"3.82599758"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	3	5		
"433.99918"	"433.99920"	"7.0e+06"	D	"3.37521461"	"6.23199865"	"3d5.(4P).4s"	"b 3P"	"2"	"3d5.(4D).4p"	"w 3D*"	"3"	5	7		
"434.06663"	"434.066608"	"6.92e+06"	B	"0.98287742"	"3.83921781"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	5	7		
"434.09306"	"434.093058"	"4.40e+06"	B	"0.96097009"	"3.81713644"	"3d4.4s2"	"a 5D"	"0"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	1	3		
"434.13479"	"434.13479"	"1.2e+07"	D	"2.70791527"	"5.56380704"	"3d5.(4P).4s"	"a 5P"	"3"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"2"	7	5		
"434.26724"	"434.26724"	"6.4e+05"	E	"2.70878630"	"5.56380704"	"3d5.(4P).4s"	"a 5P"	"2"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"2"	5	5		
"434.43880"	"434.43881"	"3.6e+06"	D	"2.70991379"	"5.56380704"	"3d5.(4P).4s"	"a 5P"	"1"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"2"	3	5		
"434.57229"	"434.572261"	"1.1e+07"	C	"1.00367492"	"3.85669178"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	7	9		
"434.62962"	"434.62985"	"9.8e+06"	D	"3.36940787"	"6.2220467"	"3d5.(4P).4s"	"b 3P"	"1"	"3d5.(4D).4p"	"w 3D*"	"2"	3	5		
"434.80404"	"434.804031"	"9.0e+06"	D	"2.98256889"	"5.83406495"	"3d4.4s2"	"a 3H"	"5"	"3d5.(4G).4p"	"y 3G*"	"4"	11	9		
"434.8713"	"434.87203"	"1.9e+06"	D	"2.98716595"	"5.8382162"	"3d4.4s2"	"a 3P"	"2"	"3d4.(3P1).4s.4p.(3P*)"	"z 3S*"	"1"	5	3		
"435.22725"	"435.227256"	"4.18e+06"	B	"0.96841324"	"3.81713644"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	3	3		
"435.29857"	"435.298543"	"1.2e+07"	C	"1.03000806"	"3.87826474"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	9	11		
"435.51628"	"435.51637"	"1.3e+07"	D	"3.37521461"	"6.2220467"	"3d5.(4P).4s"	"b 3P"	"2"	"3d5.(4D).4p"	"w 3D*"	"2"	5	5		
"435.79800"	"435.79799"	"2.2e+06"	D	"3.01062753"	"5.85561994"	"3d5.(4D).4s"	"b 5D"	"4"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"5"	9	11		
"435.87448"	"435.87447"	"6.8e+06"	D	"3.36779583"	"6.21228906"	"3d5.(4P).4s"	"b 3P"	"0"	"3d5.(4D).4p"	"w 3D*"	"1"	1	3		
"436.08499"	"436.084975"	"5.4e+06"	C	"0.98287742"	"3.82599758"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	5	5		
"436.41783"	"436.41787"	"3.2e+06"	D	"2.87187333"	"5.71282481"	"3d4.4s2"	"a 3P"	"0"	"3d5.(4P).4p"	"y 3D*"	"1"	1	3		
"436.43552"	"436.435525"	"1.6e+07"	D	"2.96741996"	"5.80825650"	"3d4.4s2"	"a 3H"	"4"	"3d4.(3H).4s.4p.(3P*)"	"z 3G*"	"3"	9	7		
"436.94818"	"436.94819"	"2.1e+06"	D	"3.01329987"	"5.8508033"	"3d5.(4D).4s"	"b 5D"	"3"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"4"	7	9		
"437.01426"	"437.01426"	"5.8e+06"	D	"3.37521461"	"6.21228906"	"3d5.(4P).4s"	"b 3P"	"2"	"3d5.(4D).4p"	"w 3D*"	"1"	5	3		
"437.19910"	"437.19898"	"2.5e+06"	D	"3.9795577"	"6.8154335"	"3d4.4s2"	"a 1I"	"6"	"3d5.(2I).4p"	"z 1K*"	"7"	13	15		
"437.210"	"437.2114"	"5.0e+06"	D	"3.85036371"	"6.686159"	"3d5.(2I).4s"	"a 3I"	"5"	"3d3.(4F).4s2.4p"	"v 3G*"	"4"	11	9		
"437.25032"	"437.250303"	"4.1e+06"	C	"1.00367492"	"3.83921781"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	7	7		
"437.44838"	"437.448368"	"5.24e+05"	B	"0.98287742"	"3.81713644"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	5	3		
"437.48752"	"437.48763"	"2.8e+07"	D	"4.4473700"	"7.2813746"	"3d5.(2H).4s"	"b 3H"	"4"	"3d5.(2H).4p"	"t 3H*"	"4"	9	9		
"437.53828"	"437.538270"	"1.03e+07"	C	"3.00044215"	"5.83411881"	"3d4.4s2"	"a 3H"	"6"	"3d5.(4G).4p"	"y 3G*"	"5"	13	11		
"437.65597"	"437.655957"	"7.2e+06"	D	"2.98256889"	"5.81548356"	"3d4.4s2"	"a 3H"	"5"	"3d4.(3H).4s.4p.(3P*)"	"z 3G*"	"4"	11	9		
"437.80251"	"437.80244"	"3.2e+07"	D	"4.4552365"	"7.28720337"	"3d5.(2H).4s"	"b 3H"	"6"	"3d5.(2H).4p"	"t 3H*"	"6"	13	13		
"437.87741"	"437.877378"	"3.3e+06"	D	"2.91511324"	"5.74659540"	"3d4.4s2"	"a 3P"	"1"	"3d4.(3F1).4s.4p.(3P*)"	"w 5D*"	"2"	3	5		
"438.10069"	"438.10076"	"1.9e+06"	D	"3.01279642"	"5.84283485"	"3d5.(4D).4s"	"b 5D"	"2"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"3"	5	7		
"438.23407"	"438.23407"	"1.0e+07"	D	"2.70878630"	"5.5379638"	"3d5.(4P).4s"	"a 5P"	"2"	"3d4.(3P1).4s.4p.(3P*)"	"v 5P*"	"1"	5	3		
