obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"472.2131"	"472.21383"	"1.19e+06"	C+	"1.4282931"	"4.0538875"	"3d2.(3F).4s"	"4F"	"3/2"	"3d2.(3F).4p"	"4D*"	"5/2"	4	6		
"473.0089"	"473.0092"	"1.16e+07"	B+	"1.4394858"	"4.0606653"	"3d2.(3F).4s"	"4F"	"7/2"	"3d2.(3F).4p"	"4D*"	"7/2"	8	8		
"473.0532"	"473.0520"	"2.20e+07"	B+	"1.4282931"	"4.0492353"	"3d2.(3F).4s"	"4F"	"3/2"	"3d2.(3F).4p"	"4D*"	"3/2"	4	4		
"473.0532"	"473.05586"	"1.93e+07"	B+	"1.4329667"	"4.0538875"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4D*"	"5/2"	6	6		
"473.5433"	"473.5421"	"1.10e+08"	B+	"1.4282931"	"4.0465230"	"3d2.(3F).4s"	"4F"	"3/2"	"3d2.(3F).4p"	"4D*"	"1/2"	4	2		
"473.8972"	"473.8971"	"8.8e+07"	B+	"1.4329667"	"4.0492353"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4D*"	"3/2"	6	4		
"474.2350"	"474.23545"	"9.1e+07"	B+	"1.4394858"	"4.0538875"	"3d2.(3F).4s"	"4F"	"7/2"	"3d2.(3F).4p"	"4D*"	"5/2"	8	6		
"474.5148"	"474.5147"	"9.8e+07"	B+	"1.4478022"	"4.0606653"	"3d2.(3F).4s"	"4F"	"9/2"	"3d2.(3F).4p"	"4D*"	"7/2"	10	8		
"475.4494"	"475.44941"	"1.08e+06"	B+	"0.00000000"	"2.6077264"	"3d.4s2"	"2D"	"3/2"	"3d.4s.(1D).4p"	"2F*"	"5/2"	4	6		
"478.0690"	"478.06879"	"8.9e+05"	B+	"0.0208711"	"2.6143096"	"3d.4s2"	"2D"	"5/2"	"3d.4s.(1D).4p"	"2F*"	"7/2"	6	8		
"479.2859"	"479.28541"	"1.97e+05"	B+	"0.0208711"	"2.6077264"	"3d.4s2"	"2D"	"5/2"	"3d.4s.(1D).4p"	"2F*"	"5/2"	6	6		
"497.5053"	"497.5052"	"8.4e+07"	B+	"2.1108467"	"4.6029653"	"3d2.(1D).4s"	"2D"	"3/2"	"3d2.(1D).4p"	"2P*"	"1/2"	4	2		
"498.1750"	"498.1750"	"5.6e+07"	B+	"2.1093125"	"4.5980805"	"3d2.(1D).4s"	"2D"	"5/2"	"3d2.(1D).4p"	"2P*"	"3/2"	6	4		
"498.4816"	"498.4823"	"2.58e+07"	B+	"2.1108467"	"4.5980805"	"3d2.(1D).4s"	"2D"	"3/2"	"3d2.(1D).4p"	"2P*"	"3/2"	4	4		
"499.33"	"499.3307"	"3.8e+07"	B+	"2.1093125"	"4.5923200"	"3d2.(1D).4s"	"2D"	"5/2"	"3d2.(1D).4p"	"2D*"	"5/2"	6	6		
"499.6390"	"499.6395"	"5.9e+06"	B+	"2.1108467"	"4.5923200"	"3d2.(1D).4s"	"2D"	"3/2"	"3d2.(1D).4p"	"2D*"	"5/2"	4	6		
"501.9808"	"501.9792"	"2.09e+07"	B+	"2.1093125"	"4.5792199"	"3d2.(1D).4s"	"2D"	"5/2"	"3d2.(1D).4p"	"2D*"	"3/2"	6	4		
"502.2921"	"502.2912"	"2.30e+07"	B+	"2.1108467"	"4.5792199"	"3d2.(1D).4s"	"2D"	"3/2"	"3d2.(1D).4p"	"2D*"	"3/2"	4	4		
"505.4485"	"505.4466"	"1.4e+06"	B+	"2.1393568"	"4.5923200"	"3d2.(3P).4s"	"4P"	"3/2"	"3d2.(1D).4p"	"2D*"	"5/2"	4	6		
"505.5898"	"505.5880"	"1.2e+06"	C	"2.1458031"	"4.5980805"	"3d2.(3P).4s"	"4P"	"5/2"	"3d2.(1D).4p"	"2P*"	"3/2"	6	4		
"506.5718"	"506.5714"	"7.3e+06"	B+	"1.4394858"	"3.8870024"	"3d2.(3F).4s"	"4F"	"7/2"	"3d2.(3F).4p"	"4F*"	"9/2"	8	10		
"506.7796"	"506.7784"	"3.6e+06"	B	"2.1458031"	"4.5923200"	"3d2.(3P).4s"	"4P"	"5/2"	"3d2.(1D).4p"	"2D*"	"5/2"	6	6		
"507.1580"	"507.1574"	"1.16e+07"	B+	"1.4329667"	"3.8776554"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4F*"	"7/2"	6	8		
"507.4128"	"507.4114"	"2.0e+06"	B	"2.135755"	"4.5792199"	"3d2.(3P).4s"	"4P"	"1/2"	"3d2.(1D).4p"	"2D*"	"3/2"	2	4		
"507.7235"	"507.7220"	"1.15e+07"	B+	"1.4282931"	"3.8702635"	"3d2.(3F).4s"	"4F"	"3/2"	"3d2.(3F).4p"	"4F*"	"5/2"	4	6		
"508.1631"	"508.1605"	"4.1e+06"	B	"2.1393568"	"4.5792199"	"3d2.(3P).4s"	"4P"	"3/2"	"3d2.(1D).4p"	"2D*"	"3/2"	4	4		
"508.2977"	"508.2986"	"7.6e+07"	B+	"1.4478022"	"3.8870024"	"3d2.(3F).4s"	"4F"	"9/2"	"3d2.(3F).4p"	"4F*"	"9/2"	10	10		
"508.5138"	"508.5134"	"6.2e+07"	B+	"1.4394858"	"3.8776554"	"3d2.(3F).4s"	"4F"	"7/2"	"3d2.(3F).4p"	"4F*"	"7/2"	8	8		
"508.6967"	"508.6955"	"5.7e+07"	B+	"1.4329667"	"3.8702635"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4F*"	"5/2"	6	6		
"508.83"	"508.8370"	"6.6e+07"	B+	"1.4282931"	"3.864912"	"3d2.(3F).4s"	"4F"	"3/2"	"3d2.(3F).4p"	"4F*"	"3/2"	4	4		
"509.5074"	"509.5066"	"1.7e+06"	C+	"2.1458031"	"4.5792199"	"3d2.(3P).4s"	"4P"	"5/2"	"3d2.(1D).4p"	"2D*"	"3/2"	6	4		
"509.8141"	"509.8148"	"1.69e+07"	B+	"1.4329667"	"3.864912"	"3d2.(3F).4s"	"4F"	"5/2"	"3d2.(3F).4p"	"4F*"	"3/2"	6	4		
"510.0607"	"510.0598"	"1.50e+07"	B+	"1.4394858"	"3.8702635"	"3d2.(3F).4s"	"4F"	"7/2"	"3d2.(3F).4p"	"4F*"	"5/2"	8	6		
"510.2541"	"510.2539"	"8.8e+06"	B+	"1.4478022"	"3.8776554"	"3d2.(3F).4s"	"4F"	"9/2"	"3d2.(3F).4p"	"4F*"	"7/2"	10	8		
"530.34262"	"530.34265"	"1.05e+05"	B+	"0.00000000"	"2.3378131"	"3d.4s2"	"2D"	"3/2"	"4s2.4p"	"2P*"	"3/2"	4	4		
"531.6163"	"531.6137"	"5.0e+05"	C+	"1.9535607"	"4.2857841"	"3d.4s.(3D).4p"	"4F*"	"5/2"	"3d.4s.(3D).5s"	"4D"	"7/2"	6	8		
"531.7067"	"531.70474"	"6.5e+05"	C+	"1.9431497"	"4.2749739"	"3d.4s.(3D).4p"	"4F*"	"3/2"	"3d.4s.(3D).5s"	"4D"	"5/2"	4	6		
