obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3381.923"	"2.06e+04"	B	"5.2368177"	"5.6034263"	"3s2.4d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"5/2"	6	6		
""	"3509.441"	"1.55e+02"	D	"5.1229514"	"5.4762391"	"3s2.4f"	"2F*"	"5/2"	"3s2.5d"	"2D"	"5/2"	6	6		
""	"3509.450"	"3.10e+03"	C+	"5.1229524"	"5.4762391"	"3s2.4f"	"2F*"	"7/2"	"3s2.5d"	"2D"	"5/2"	8	6		
""	"3510.162"	"6.82e+04"	C	"5.3728582"	"5.7260732"	"3s2.6p"	"2P*"	"1/2"	"3s2.9s"	"2S"	"1/2"	2	2		
""	"3512.459"	"3.24e+03"	C+	"5.1229514"	"5.4759355"	"3s2.4f"	"2F*"	"5/2"	"3s2.5d"	"2D"	"3/2"	6	4		
""	"3513.696"	"1.36e+05"	C+	"5.3732134"	"5.7260732"	"3s2.6p"	"2P*"	"3/2"	"3s2.9s"	"2S"	"1/2"	4	2		
"3601.155"	"3601.169"	"1.18e+05"	C+	"5.2252410"	"5.5695298"	"3s2.6s"	"2S"	"1/2"	"3s2.7p"	"2P*"	"3/2"	2	4		
"3603.231"	"3603.272"	"1.18e+05"	C+	"5.2252410"	"5.5693288"	"3s2.6s"	"2S"	"1/2"	"3s2.7p"	"2P*"	"1/2"	2	2		
""	"3625.290"	"7.59e+03"	C	"5.3728582"	"5.7148562"	"3s2.6p"	"2P*"	"1/2"	"3s2.7d"	"2D"	"3/2"	2	4		
""	"3627.890"	"9.09e+03"	C+	"5.3732134"	"5.7149663"	"3s2.6p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"5/2"	4	6		
""	"3629.059"	"1.51e+03"	D	"5.3732134"	"5.7148562"	"3s2.6p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"3/2"	4	4		
""	"3641.68"	"7.61e+04"	C+	"5.4759355"	"[5.816394]"	"3s2.5d"	"2D"	"3/2"	"3s2.9f"	"2F*"	"5/2"	4	6		
""	"3644.94"	"8.13e+04"	C+	"5.4762391"	"[5.816394]"	"3s2.5d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"7/2"	6	8		
""	"3644.94"	"5.42e+03"	D	"5.4762391"	"[5.816394]"	"3s2.5d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"5/2"	6	6		
""	"3720.868"	"1.84e+04"	C+	"5.2363166"	"5.5695298"	"3s2.4d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"3/2"	4	4		
"3723.08"	"3723.114"	"1.84e+05"	C+	"5.2363166"	"5.5693288"	"3s2.4d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"1/2"	4	2		
"3726.46"	"3726.471"	"1.65e+05"	B	"5.2368177"	"5.5695298"	"3s2.4d"	"2D"	"5/2"	"3s2.7p"	"2P*"	"3/2"	6	4		
""	"3742.245"	"3.35e+03"	C	"5.4398996"	"5.7712093"	"3s2.5g"	"2G"	"9/2"	"3s2.8f"	"2F*"	"7/2"	10	8		
""	"3742.245"	"3.12e+03"	C	"5.4398996"	"5.7712093"	"3s2.5g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"5/2"	8	6		
""	"3742.245"	"1.67e+02"	E	"5.4398996"	"5.7712093"	"3s2.5g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"7/2"	8	8		
"3863.283"	"3863.277"	"2.59e+06"	A	"4.6728909"	"4.9938210"	"3s2.5s"	"2S"	"1/2"	"3s2.5p"	"2P*"	"3/2"	2	4		
"3872.119"	"3872.110"	"2.58e+06"	A	"4.6728909"	"4.9930889"	"3s2.5s"	"2S"	"1/2"	"3s2.5p"	"2P*"	"1/2"	2	2		
"3911.821"	"3911.814"	"3.99e+06"	A	"5.1229514"	"5.4398996"	"3s2.4f"	"2F*"	"5/2"	"3s2.5g"	"2G"	"7/2"	6	8		
"3911.821"	"3911.826"	"4.57e+06"	A	"5.1229524"	"5.4398996"	"3s2.4f"	"2F*"	"7/2"	"3s2.5g"	"2G"	"9/2"	8	10		
""	"3911.826"	"2.85e+05"	A	"5.1229524"	"5.4398996"	"3s2.4f"	"2F*"	"7/2"	"3s2.5g"	"2G"	"7/2"	8	8		
"4184.142"	"4184.141"	"2.01e+06"	A	"4.8266321"	"5.1229514"	"3s2.nd"	"y 2D"	"3/2"	"3s2.4f"	"2F*"	"5/2"	4	6		
"4192.07"	"4192.116"	"2.14e+06"	A	"4.8271968"	"5.1229524"	"3s2.nd"	"y 2D"	"5/2"	"3s2.4f"	"2F*"	"7/2"	6	8		
"4192.17"	"4192.130"	"1.43e+05"	B+	"4.8271968"	"5.1229514"	"3s2.nd"	"y 2D"	"5/2"	"3s2.4f"	"2F*"	"5/2"	6	6		
""	"4198.957"	"1.29e+05"	B	"5.4759355"	"5.7712093"	"3s2.5d"	"2D"	"3/2"	"3s2.8f"	"2F*"	"5/2"	4	6		
""	"4203.279"	"9.21e+03"	C+	"5.4762391"	"5.7712093"	"3s2.5d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"5/2"	6	6		
""	"4203.279"	"1.38e+05"	B	"5.4762391"	"5.7712093"	"3s2.5d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"7/2"	6	8		
""	"4540.98"	"3.72e+04"	C+	"5.4343644"	"5.7073982"	"3s2.5f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"7/2"	8	8		
""	"4540.98"	"5.95e+05"	B+	"5.4343644"	"5.7073982"	"3s2.5f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"9/2"	8	10		
""	"4540.98"	"5.22e+05"	B+	"5.4343639"	"5.7073982"	"3s2.5f"	"2F*"	"5/2"	"3s2.7g"	"2G"	"7/2"	6	8		
""	"4672.84"	"3.21e+02"	D	"5.4398996"	"5.7052289"	"3s2.5g"	"2G"	"7/2"	"3s2.7f"	"2F*"	"7/2"	8	8		
""	"4672.84"	"5.99e+03"	C+	"5.4398996"	"5.7052289"	"3s2.5g"	"2G"	"7/2"	"3s2.7f"	"2F*"	"5/2"	8	6		
""	"4672.84"	"6.42e+03"	C+	"5.4398996"	"5.7052289"	"3s2.5g"	"2G"	"9/2"	"3s2.7f"	"2F*"	"7/2"	10	8		
""	"4712.05"	"1.19e+05"	C+	"5.3728582"	"5.6359800"	"3s2.6p"	"2P*"	"1/2"	"3s2.8s"	"2S"	"1/2"	2	2		
""	"4718.42"	"2.37e+05"	B	"5.3732134"	"5.6359800"	"3s2.6p"	"2P*"	"3/2"	"3s2.8s"	"2S"	"1/2"	4	2		
""	"4977.25"	"1.35e+03"	C+	"5.3728582"	"5.6219600"	"3s2.6p"	"2P*"	"1/2"	"3s2.6d"	"2D"	"3/2"	2	4		
""	"4980.81"	"1.61e+03"	C+	"5.3732134"	"5.6221371"	"3s2.6p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"5/2"	4	6		
""	"4984.36"	"2.68e+02"	C	"5.3732134"	"5.6219600"	"3s2.6p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"3/2"	4	4		
"5097.474"	"5097.45"	"1.60e+06"	A	"4.9930889"	"5.2363166"	"3s2.5p"	"2P*"	"1/2"	"3s2.4d"	"2D"	"3/2"	2	4		
"5102.278"	"5102.30"	"1.93e+06"	A	"4.9938210"	"5.2368177"	"3s2.5p"	"2P*"	"3/2"	"3s2.4d"	"2D"	"5/2"	4	6		
"5112.864"	"5112.84"	"3.19e+05"	A	"4.9938210"	"5.2363166"	"3s2.5p"	"2P*"	"3/2"	"3s2.4d"	"2D"	"3/2"	4	4		
"5340.634"	"5340.65"	"9.24e+05"	A	"4.9930889"	"5.2252410"	"3s2.5p"	"2P*"	"1/2"	"3s2.6s"	"2S"	"1/2"	2	2		
"5357.535"	"5357.54"	"1.83e+06"	A	"4.9938210"	"5.2252410"	"3s2.5p"	"2P*"	"3/2"	"3s2.6s"	"2S"	"1/2"	4	2		
""	"5407.23"	"2.52e+05"	B+	"5.4759355"	"5.7052289"	"3s2.5d"	"2D"	"3/2"	"3s2.7f"	"2F*"	"5/2"	4	6		
""	"5414.40"	"2.70e+05"	B+	"5.4762391"	"5.7052289"	"3s2.5d"	"2D"	"5/2"	"3s2.7f"	"2F*"	"7/2"	6	8		
""	"5414.40"	"1.80e+04"	C+	"5.4762391"	"5.7052289"	"3s2.5d"	"2D"	"5/2"	"3s2.7f"	"2F*"	"5/2"	6	6		
""	"5468.65"	"5.41e+04"	C+	"5.6219600"	"[5.848678]"	"3s2.6d"	"2D"	"3/2"	"3s2.10f"	"2F*"	"5/2"	4	6		
""	"5472.93"	"5.78e+04"	C+	"5.6221371"	"[5.848678]"	"3s2.6d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"7/2"	6	8		
""	"5472.93"	"3.85e+03"	C	"5.6221371"	"[5.848678]"	"3s2.6d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"5/2"	6	6		
""	"5914.84"	"3.96e+03"	C	"5.6067785"	"[5.816394]"	"3s2.6g"	"2G"	"9/2"	"3s2.9f"	"2F*"	"7/2"	10	8		
""	"5914.84"	"3.71e+03"	C	"5.6067785"	"[5.816394]"	"3s2.6g"	"2G"	"7/2"	"3s2.9f"	"2F*"	"5/2"	8	6		
""	"5914.84"	"1.98e+02"	E	"5.6067785"	"[5.816394]"	"3s2.6g"	"2G"	"7/2"	"3s2.9f"	"2F*"	"7/2"	8	8		
""	"5974.95"	"2.47e+03"	C	"5.5693288"	"5.776835"	"3s2.7p"	"2P*"	"1/2"	"3s2.8d"	"2D"	"3/2"	2	4		
""	"5978.49"	"2.95e+03"	C+	"5.5695298"	"5.776914"	"3s2.7p"	"2P*"	"3/2"	"3s2.8d"	"2D"	"5/2"	4	6		
""	"5980.74"	"4.92e+02"	D	"5.5695298"	"5.776835"	"3s2.7p"	"2P*"	"3/2"	"3s2.8d"	"2D"	"3/2"	4	4		
""	"6260.33"	"1.44e+06"	A	"5.2363166"	"5.4343639"	"3s2.4d"	"2D"	"3/2"	"3s2.5f"	"2F*"	"5/2"	4	6		
""	"6276.20"	"1.54e+06"	A	"5.2368177"	"5.4343644"	"3s2.4d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"7/2"	6	8		
""	"6276.21"	"1.02e+05"	A	"5.2368177"	"5.4343639"	"3s2.4d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"5/2"	6	6		
""	"6376.68"	"8.31e+04"	C+	"5.6219600"	"[5.816394]"	"3s2.6d"	"2D"	"3/2"	"3s2.9f"	"2F*"	"5/2"	4	6		
""	"6382.49"	"8.88e+04"	B	"5.6221371"	"[5.816394]"	"3s2.6d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"7/2"	6	8		
""	"6382.49"	"5.91e+03"	C+	"5.6221371"	"[5.816394]"	"3s2.6d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"5/2"	6	6		
""	"6602.87"	"1.14e+01"	D	"5.4343639"	"5.6221371"	"3s2.5f"	"2F*"	"5/2"	"3s2.6d"	"2D"	"5/2"	6	6		
""	"6602.89"	"2.28e+02"	C+	"5.4343644"	"5.6221371"	"3s2.5f"	"2F*"	"7/2"	"3s2.6d"	"2D"	"5/2"	8	6		
""	"6609.11"	"2.41e+02"	C+	"5.4343639"	"5.6219600"	"3s2.5f"	"2F*"	"5/2"	"3s2.6d"	"2D"	"3/2"	6	4		
""	"7146.59"	"1.56e+03"	C+	"5.6034263"	"5.776914"	"3s2.6f"	"2F*"	"7/2"	"3s2.8d"	"2D"	"5/2"	8	6		
""	"7146.59"	"7.80e+01"	E	"5.6034263"	"5.776914"	"3s2.6f"	"2F*"	"5/2"	"3s2.8d"	"2D"	"5/2"	6	6		
""	"7149.81"	"1.64e+03"	C	"5.6034263"	"5.776835"	"3s2.6f"	"2F*"	"5/2"	"3s2.8d"	"2D"	"3/2"	6	4		
""	"7191.05"	"1.01e+06"	A	"5.4343639"	"5.6067785"	"3s2.5f"	"2F*"	"5/2"	"3s2.6g"	"2G"	"7/2"	6	8		
""	"7191.07"	"1.16e+06"	A	"5.4343644"	"5.6067785"	"3s2.5f"	"2F*"	"7/2"	"3s2.6g"	"2G"	"9/2"	8	10		
""	"7191.07"	"7.20e+04"	A	"5.4343644"	"5.6067785"	"3s2.5f"	"2F*"	"7/2"	"3s2.6g"	"2G"	"7/2"	8	8		
""	"7415.81"	"3.93e+04"	B+	"4.8266321"	"4.9938210"	"3s2.nd"	"y 2D"	"3/2"	"3s2.5p"	"2P*"	"3/2"	4	4		
""	"7440.95"	"3.49e+05"	A	"4.8271968"	"4.9938210"	"3s2.nd"	"y 2D"	"5/2"	"3s2.5p"	"2P*"	"3/2"	6	4		
""	"7448.43"	"3.87e+05"	A	"4.8266321"	"4.9930889"	"3s2.nd"	"y 2D"	"3/2"	"3s2.5p"	"2P*"	"1/2"	4	2		
""	"7540.20"	"7.04e+03"	C+	"5.6067785"	"5.7712093"	"3s2.6g"	"2G"	"9/2"	"3s2.8f"	"2F*"	"7/2"	10	8		
""	"7540.20"	"6.57e+03"	C+	"5.6067785"	"5.7712093"	"3s2.6g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"5/2"	8	6		
""	"7540.20"	"3.52e+02"	C	"5.6067785"	"5.7712093"	"3s2.6g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"7/2"	8	8		
""	"7581.89"	"1.54e+04"	B+	"5.4398996"	"5.6034263"	"3s2.5g"	"2G"	"9/2"	"3s2.6f"	"2F*"	"7/2"	10	8		
""	"7581.89"	"1.44e+04"	B+	"5.4398996"	"5.6034263"	"3s2.5g"	"2G"	"7/2"	"3s2.6f"	"2F*"	"5/2"	8	6		
""	"7581.89"	"7.72e+02"	C+	"5.4398996"	"5.6034263"	"3s2.5g"	"2G"	"7/2"	"3s2.6f"	"2F*"	"7/2"	8	8		
""	"7909.96"	"5.09e+04"	C	"5.5693288"	"5.7260732"	"3s2.7p"	"2P*"	"1/2"	"3s2.9s"	"2S"	"1/2"	2	2		
""	"7920.11"	"1.01e+05"	C+	"5.5695298"	"5.7260732"	"3s2.7p"	"2P*"	"3/2"	"3s2.9s"	"2S"	"1/2"	4	2		
""	"8307.19"	"1.40e+05"	B+	"5.6219600"	"5.7712093"	"3s2.6d"	"2D"	"3/2"	"3s2.8f"	"2F*"	"5/2"	4	6		
""	"8317.06"	"1.50e+05"	B+	"5.6221371"	"5.7712093"	"3s2.6d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"7/2"	6	8		
""	"8317.06"	"9.93e+03"	B	"5.6221371"	"5.7712093"	"3s2.6d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"5/2"	6	6		
""	"8378.87"	"6.89e+05"	A	"5.2252410"	"5.3732134"	"3s2.6s"	"2S"	"1/2"	"3s2.6p"	"2P*"	"3/2"	2	4		
""	"8399.03"	"6.86e+05"	A	"5.2252410"	"5.3728582"	"3s2.6s"	"2S"	"1/2"	"3s2.6p"	"2P*"	"1/2"	2	2		
""	"8519.64"	"2.14e+02"	D	"5.5693288"	"5.7148562"	"3s2.7p"	"2P*"	"1/2"	"3s2.7d"	"2D"	"3/2"	2	4		
""	"8524.97"	"2.56e+02"	C	"5.5695298"	"5.7149663"	"3s2.7p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"5/2"	4	6		
""	"8531.43"	"4.26e+01"	E	"5.5695298"	"5.7148562"	"3s2.7p"	"2P*"	"3/2"	"3s2.7d"	"2D"	"3/2"	4	4		
""	"9056.77"	"4.80e+04"	A	"5.2363166"	"5.3732134"	"3s2.4d"	"2D"	"3/2"	"3s2.6p"	"2P*"	"3/2"	4	4		
""	"9080.33"	"4.76e+05"	A	"5.2363166"	"5.3728582"	"3s2.4d"	"2D"	"3/2"	"3s2.6p"	"2P*"	"1/2"	4	2		
""	"9090.03"	"4.27e+05"	A	"5.2368177"	"5.3732134"	"3s2.4d"	"2D"	"5/2"	"3s2.6p"	"2P*"	"3/2"	6	4		
""	"9264.9"	"4.75e+04"	C+	"5.7148562"	"[5.848678]"	"3s2.7d"	"2D"	"3/2"	"3s2.10f"	"2F*"	"5/2"	4	6		
""	"9272.5"	"5.08e+04"	C+	"5.7149663"	"[5.848678]"	"3s2.7d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"7/2"	6	8		
""	"9272.5"	"3.39e+03"	D	"5.7149663"	"[5.848678]"	"3s2.7d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"5/2"	6	6		
""	"9724.95"	"6.63e+05"	A	"5.4759355"	"5.6034263"	"3s2.5d"	"2D"	"3/2"	"3s2.6f"	"2F*"	"5/2"	4	6		
""	"9748.17"	"4.69e+04"	A	"5.4762391"	"5.6034263"	"3s2.5d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"5/2"	6	6		
""	"9748.17"	"7.05e+05"	A	"5.4762391"	"5.6034263"	"3s2.5d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"7/2"	6	8		
""	"10659.74"	"3.12e+05"	B+	"5.3728582"	"5.4891689"	"3s2.6p"	"2P*"	"1/2"	"3s2.7s"	"2S"	"1/2"	2	2		
""	"10692.40"	"6.17e+05"	B+	"5.3732134"	"5.4891689"	"3s2.6p"	"2P*"	"3/2"	"3s2.7s"	"2S"	"1/2"	4	2		
""	"10888.58"	"6.13e+03"	B+	"5.1229514"	"5.2368177"	"3s2.4f"	"2F*"	"5/2"	"3s2.4d"	"2D"	"5/2"	6	6		
""	"10888.68"	"1.23e+05"	A	"5.1229524"	"5.2368177"	"3s2.4f"	"2F*"	"7/2"	"3s2.4d"	"2D"	"5/2"	8	6		
"10936.93"	"10936.71"	"1.28e+05"	A	"5.1229514"	"5.2363166"	"3s2.4f"	"2F*"	"5/2"	"3s2.4d"	"2D"	"3/2"	6	4		
""	"11115.67"	"1.59e+03"	C+	"5.6034263"	"5.7149663"	"3s2.6f"	"2F*"	"7/2"	"3s2.7d"	"2D"	"5/2"	8	6		
""	"11115.67"	"7.99e+01"	D	"5.6034263"	"5.7149663"	"3s2.6f"	"2F*"	"5/2"	"3s2.7d"	"2D"	"5/2"	6	6		
""	"11126.65"	"1.66e+03"	C+	"5.6034263"	"5.7148562"	"3s2.6f"	"2F*"	"5/2"	"3s2.7d"	"2D"	"3/2"	6	4		
""	"11375.2"	"5.82e+03"	C	"5.7073982"	"[5.816394]"	"3s2.7g"	"2G"	"9/2"	"3s2.9f"	"2F*"	"7/2"	10	8		
""	"11375.2"	"5.43e+03"	C	"5.7073982"	"[5.816394]"	"3s2.7g"	"2G"	"7/2"	"3s2.9f"	"2F*"	"5/2"	8	6		
""	"11375.2"	"2.91e+02"	E	"5.7073982"	"[5.816394]"	"3s2.7g"	"2G"	"7/2"	"3s2.9f"	"2F*"	"7/2"	8	8		
""	"11924.78"	"2.38e+04"	B+	"5.6034263"	"5.7073982"	"3s2.6f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"7/2"	8	8		
""	"11924.78"	"3.34e+05"	B+	"5.6034263"	"5.7073982"	"3s2.6f"	"2F*"	"5/2"	"3s2.7g"	"2G"	"7/2"	6	8		
""	"11924.78"	"3.83e+05"	B+	"5.6034263"	"5.7073982"	"3s2.6f"	"2F*"	"7/2"	"3s2.7g"	"2G"	"9/2"	8	10		
"12028.28"	"12028.28"	"3.55e+05"	A	"5.3728582"	"5.4759355"	"3s2.6p"	"2P*"	"1/2"	"3s2.5d"	"2D"	"3/2"	2	4		
"12034.32"	"12034.30"	"4.27e+05"	A	"5.3732134"	"5.4762391"	"3s2.6p"	"2P*"	"3/2"	"3s2.5d"	"2D"	"5/2"	4	6		
""	"12069.87"	"7.05e+04"	A	"5.3732134"	"5.4759355"	"3s2.6p"	"2P*"	"3/2"	"3s2.5d"	"2D"	"3/2"	4	4		
""	"12210.7"	"7.40e+04"	C+	"5.7148562"	"[5.816394]"	"3s2.7d"	"2D"	"3/2"	"3s2.9f"	"2F*"	"5/2"	4	6		
""	"12223.9"	"5.27e+03"	C	"5.7149663"	"[5.816394]"	"3s2.7d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"5/2"	6	6		
""	"12223.9"	"7.90e+04"	C+	"5.7149663"	"[5.816394]"	"3s2.7d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"7/2"	6	8		
""	"12593.57"	"7.40e+02"	C+	"5.6067785"	"5.7052289"	"3s2.6g"	"2G"	"7/2"	"3s2.7f"	"2F*"	"7/2"	8	8		
""	"12593.57"	"1.38e+04"	B+	"5.6067785"	"5.7052289"	"3s2.6g"	"2G"	"7/2"	"3s2.7f"	"2F*"	"5/2"	8	6		
""	"12593.57"	"1.48e+04"	B+	"5.6067785"	"5.7052289"	"3s2.6g"	"2G"	"9/2"	"3s2.7f"	"2F*"	"7/2"	10	8		
""	"13246.98"	"3.02e+04"	B+	"5.4759355"	"5.5695298"	"3s2.5d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"3/2"	4	4		
""	"13275.49"	"3.01e+05"	B+	"5.4759355"	"5.5693288"	"3s2.5d"	"2D"	"3/2"	"3s2.7p"	"2P*"	"1/2"	4	2		
""	"13290.10"	"2.70e+05"	B+	"5.4762391"	"5.5695298"	"3s2.5d"	"2D"	"5/2"	"3s2.7p"	"2P*"	"3/2"	6	4		
""	"14889.6"	"2.89e+05"	B+	"5.6219600"	"5.7052289"	"3s2.6d"	"2D"	"3/2"	"3s2.7f"	"2F*"	"5/2"	4	6		
""	"14921.4"	"2.05e+04"	B+	"5.6221371"	"5.7052289"	"3s2.6d"	"2D"	"5/2"	"3s2.7f"	"2F*"	"5/2"	6	6		
""	"14921.4"	"3.08e+05"	B+	"5.6221371"	"5.7052289"	"3s2.6d"	"2D"	"5/2"	"3s2.7f"	"2F*"	"7/2"	6	8		
""	"15428.4"	"2.42e+05"	B+	"5.4891689"	"5.5695298"	"3s2.7s"	"2S"	"1/2"	"3s2.7p"	"2P*"	"3/2"	2	4		
""	"15467.1"	"2.41e+05"	B+	"5.4891689"	"5.5693288"	"3s2.7s"	"2S"	"1/2"	"3s2.7p"	"2P*"	"1/2"	2	2		
""	"17257.7"	"4.03e+04"	C+	"5.776835"	"[5.848678]"	"3s2.8d"	"2D"	"3/2"	"3s2.10f"	"2F*"	"5/2"	4	6		
""	"17276.5"	"2.86e+03"	C+	"5.776914"	"[5.848678]"	"3s2.8d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"5/2"	6	6		
""	"17276.5"	"4.31e+04"	C+	"5.776914"	"[5.848678]"	"3s2.8d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"7/2"	6	8		
""	"17295.8"	"1.02e+02"	C+	"5.7052289"	"5.776914"	"3s2.7f"	"2F*"	"5/2"	"3s2.8d"	"2D"	"5/2"	6	6		
""	"17295.8"	"2.04e+03"	B	"5.7052289"	"5.776914"	"3s2.7f"	"2F*"	"7/2"	"3s2.8d"	"2D"	"5/2"	8	6		
""	"17314.6"	"2.14e+03"	B	"5.7052289"	"5.776835"	"3s2.7f"	"2F*"	"5/2"	"3s2.8d"	"2D"	"3/2"	6	4		
""	"18602.0"	"1.29e+05"	B+	"5.5693288"	"5.6359800"	"3s2.7p"	"2P*"	"1/2"	"3s2.8s"	"2S"	"1/2"	2	2		
""	"18658.2"	"2.55e+05"	B+	"5.5695298"	"5.6359800"	"3s2.7p"	"2P*"	"3/2"	"3s2.8s"	"2S"	"1/2"	4	2		
""	"18861.3"	"7.10e+02"	B+	"4.0214836"	"4.0872183"	"3s2.3d"	"2D"	"3/2"	"3s2.4p"	"2P*"	"3/2"	4	4		
""	"18909.2"	"6.35e+03"	B+	"4.0216502"	"4.0872183"	"3s2.3d"	"2D"	"5/2"	"3s2.4p"	"2P*"	"3/2"	6	4		
""	"19429.9"	"5.55e+02"	B	"5.7073982"	"5.7712093"	"3s2.7g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"7/2"	8	8		
""	"19429.9"	"1.04e+04"	B+	"5.7073982"	"5.7712093"	"3s2.7g"	"2G"	"7/2"	"3s2.8f"	"2F*"	"5/2"	8	6		
""	"19429.9"	"1.11e+04"	B+	"5.7073982"	"5.7712093"	"3s2.7g"	"2G"	"9/2"	"3s2.8f"	"2F*"	"7/2"	10	8		
""	"19441.9"	"6.49e+03"	B+	"4.0214836"	"4.0852554"	"3s2.3d"	"2D"	"3/2"	"3s2.4p"	"2P*"	"1/2"	4	2		
""	"22001.3"	"1.33e+05"	B+	"5.7148562"	"5.7712093"	"3s2.7d"	"2D"	"3/2"	"3s2.8f"	"2F*"	"5/2"	4	6		
""	"22044.4"	"9.48e+03"	B+	"5.7149663"	"5.7712093"	"3s2.7d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"5/2"	6	6		
""	"22044.4"	"1.42e+05"	B+	"5.7149663"	"5.7712093"	"3s2.7d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"7/2"	6	8		
""	"23557.2"	"1.08e+05"	B+	"5.5693288"	"5.6219600"	"3s2.7p"	"2P*"	"1/2"	"3s2.6d"	"2D"	"3/2"	2	4		
""	"23567.8"	"1.29e+05"	B+	"5.5695298"	"5.6221371"	"3s2.7p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"5/2"	4	6		
""	"23647.5"	"2.12e+04"	B+	"5.5695298"	"5.6219600"	"3s2.7p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"3/2"	4	4		
""	"25406"	"9.33e+01"	D	"5.7712093"	"5.820010"	"3s2.8f"	"2F*"	"5/2"	"3s2.9d"	"2D"	"5/2"	6	6		
""	"25406"	"1.86e+03"	C+	"5.7712093"	"5.820010"	"3s2.8f"	"2F*"	"7/2"	"3s2.9d"	"2D"	"5/2"	8	6		
""	"25443"	"1.95e+03"	C+	"5.7712093"	"5.819939"	"3s2.8f"	"2F*"	"5/2"	"3s2.9d"	"2D"	"3/2"	6	4		
""	"29608.0"	"1.44e+03"	A	"5.4343639"	"5.4762391"	"3s2.5f"	"2F*"	"5/2"	"3s2.5d"	"2D"	"5/2"	6	6		
""	"29608.4"	"2.88e+04"	A	"5.4343644"	"5.4762391"	"3s2.5f"	"2F*"	"7/2"	"3s2.5d"	"2D"	"5/2"	8	6		
""	"29824.3"	"2.96e+04"	A	"5.4343639"	"5.4759355"	"3s2.5f"	"2F*"	"5/2"	"3s2.5d"	"2D"	"3/2"	6	4		
""	"31342"	"6.70e+04"	C+	"5.776835"	"[5.816394]"	"3s2.8d"	"2D"	"3/2"	"3s2.9f"	"2F*"	"5/2"	4	6		
""	"31404"	"4.75e+03"	C+	"5.776914"	"[5.816394]"	"3s2.8d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"5/2"	6	6		
""	"31404"	"7.10e+04"	C+	"5.776914"	"[5.816394]"	"3s2.8d"	"2D"	"5/2"	"3s2.9f"	"2F*"	"7/2"	6	8		
""	"43141"	"3.61e+04"	B+	"5.819939"	"[5.848678]"	"3s2.9d"	"2D"	"3/2"	"3s2.10f"	"2F*"	"5/2"	4	6		
""	"43249"	"2.56e+03"	B	"5.820010"	"[5.848678]"	"3s2.9d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"5/2"	6	6		
""	"43249"	"3.82e+04"	B+	"5.820010"	"[5.848678]"	"3s2.9d"	"2D"	"5/2"	"3s2.10f"	"2F*"	"7/2"	6	8		
""	"66263"	"3.52e+02"	A	"5.6034263"	"5.6221371"	"3s2.6f"	"2F*"	"5/2"	"3s2.6d"	"2D"	"5/2"	6	6		
""	"66263"	"7.05e+03"	A	"5.6034263"	"5.6221371"	"3s2.6f"	"2F*"	"7/2"	"3s2.6d"	"2D"	"5/2"	8	6		
