obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"97.2517"	"97.253650"	"1.2785e+07"	AAA	"0.00000000000000"	"12.7485393"	"1s"	"2S"	"1/2"	"4"	""	""	2	32		
"97.2541"	"97.2536594376"	"6.8185e+07"	AAA	"0.00000000000000"	"12.74853811674"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"	2	4		
"97.2541"	"97.2537026950"	"6.8185e+07"	AAA	"0.00000000000000"	"12.74853244632"	"1s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"	2	2		
""	"102.572144677"	"5.937e+02"	AAA	"0.00000000000000"	"12.0875115582"	"1s"	"2S"	"1/2"	"3d"	"2D"	"5/2"	2	6	E2	
""	"102.572182693"	"5.938e+02"	AAA	"0.00000000000000"	"12.0875070783"	"1s"	"2S"	"1/2"	"3d"	"2D"	"3/2"	2	4	E2	
""	"102.572285517"	"1.109e-06"	AAA	"0.00000000000000"	"12.0874949611"	"1s"	"2S"	"1/2"	"3s"	"2S"	"1/2"	2	2	M1	
"102.5728"	"102.572182505"	"1.6725e+08"	AAA	"0.00000000000000"	"12.0875071004"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"	2	4		
"102.5728"	"102.57220"	"5.5751e+07"	AAA	"0.00000000000000"	"12.0875052"	"1s"	"2S"	"1/2"	"3"	""	""	2	18		
"102.5728"	"102.572296565"	"1.6725e+08"	AAA	"0.00000000000000"	"12.0874936591"	"1s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"	2	2		
"121.56699"	"121.5668237310"	"6.2647e+08"	AAA	"0.00000000000000"	"10.19885151459"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"3/2"	2	4		
"121.56699"	"121.5673644608"	"6.2648e+08"	AAA	"0.00000000000000"	"10.19880615024"	"1s"	"2S"	"1/2"	"2p"	"2P*"	"1/2"	2	2		
"121.56701"	"121.56701"	"4.6986e+08"	AAA	"0.00000000000000"	"10.1988358"	"1s"	"2S"	"1/2"	"2"	""	""	2	8		
"121.5673123130200"	"121.5673123130200"	"2.495e-06"	AAA	"0.00000000000000"	"10.19881052514816"	"1s"	"2S"	"1/2"	"2s"	"2S"	"1/2"	2	2	M1	
""	"365.61647"	"6.7464e+01"	AAA	"10.1988358"	"[13.58993566]"	"2"	""	""	"40"	""	""	8	3200		
""	"365.66407"	"7.6576e+01"	AAA	"10.1988358"	"[13.58949423]"	"2"	""	""	"39"	""	""	8	3042		
""	"365.71549"	"8.7206e+01"	AAA	"10.1988358"	"[13.58901750]"	"2"	""	""	"38"	""	""	8	2888		
"365.769"	"365.77116"	"9.9657e+01"	AAA	"10.1988358"	"[13.58850159]"	"2"	""	""	"37"	""	""	8	2738		
"365.829"	"365.83154"	"1.1430e+02"	AAA	"10.1988358"	"[13.58794208]"	"2"	""	""	"36"	""	""	8	2592		
"365.908"	"365.89720"	"1.3161e+02"	AAA	"10.1988358"	"[13.58733395]"	"2"	""	""	"35"	""	""	8	2450		
"365.969"	"365.96876"	"1.5216e+02"	AAA	"10.1988358"	"[13.58667137]"	"2"	""	""	"34"	""	""	8	2312		
"366.045"	"366.04695"	"1.7669e+02"	AAA	"10.1988358"	"[13.58594765]"	"2"	""	""	"33"	""	""	8	2178		
"366.136"	"366.13263"	"2.0612e+02"	AAA	"10.1988358"	"[13.58515502]"	"2"	""	""	"32"	""	""	8	2048		
"366.231"	"366.22678"	"2.4162e+02"	AAA	"10.1988358"	"[13.58428445]"	"2"	""	""	"31"	""	""	8	1922		
"366.326"	"366.33056"	"2.8474e+02"	AAA	"10.1988358"	"[13.58332538]"	"2"	""	""	"30"	""	""	8	1800		
"366.445"	"366.44533"	"3.3742e+02"	AAA	"10.1988358"	"[13.58226541]"	"2"	""	""	"29"	""	""	8	1682		
"366.569"	"366.57269"	"4.0224e+02"	AAA	"10.1988358"	"[13.58108984]"	"2"	""	""	"28"	""	""	8	1568		
"366.712"	"366.71458"	"4.8261e+02"	AAA	"10.1988358"	"[13.57978125]"	"2"	""	""	"27"	""	""	8	1458		
"366.877"	"366.87327"	"5.8304e+02"	AAA	"10.1988358"	"[13.57831878]"	"2"	""	""	"26"	""	""	8	1352		
"367.050"	"367.05155"	"7.0963e+02"	AAA	"10.1988358"	"[13.57667733]"	"2"	""	""	"25"	""	""	8	1250		
"367.237"	"367.25279"	"8.7069e+02"	AAA	"10.1988358"	"[13.57482645]"	"2"	""	""	"24"	""	""	8	1152		
"367.486"	"367.48110"	"1.0777e+03"	AAA	"10.1988358"	"[13.57272894]"	"2"	""	""	"23"	""	""	8	1058		
"367.7423"	"367.74160"	"1.3467e+03"	AAA	"10.1988358"	"[13.57033894]"	"2"	""	""	"22"	""	""	8	968		
"368.0418"	"368.04065"	"1.7005e+03"	AAA	"10.1988358"	"[13.56759946]"	"2"	""	""	"21"	""	""	8	882		
"368.3871"	"368.38627"	"2.1719e+03"	AAA	"10.1988358"	"[13.56443886]"	"2"	""	""	"20"	""	""	8	800		
"368.7881"	"368.78871"	"2.8093e+03"	AAA	"10.1988358"	"[13.56076619]"	"2"	""	""	"19"	""	""	8	722		
"369.2602"	"369.26119"	"3.6851e+03"	AAA	"10.1988358"	"[13.55646454]"	"2"	""	""	"18"	""	""	8	648		
"369.8209"	"369.82103"	"4.9101e+03"	AAA	"10.1988358"	"[13.55138166]"	"2"	""	""	"17"	""	""	8	578		
"370.4913"	"370.49132"	"6.6583e+03"	AAA	"10.1988358"	"[13.54531624]"	"2"	""	""	"16"	""	""	8	512		
"371.3034"	"371.30334"	"9.2102e+03"	AAA	"10.1988358"	"[13.53799772]"	"2"	""	""	"15"	""	""	8	450		
"372.3005"	"372.30035"	"1.3032e+04"	AAA	"10.1988358"	"[13.52905552]"	"2"	""	""	"14"	""	""	8	392		
"373.5431"	"373.54365"	"1.8927e+04"	AAA	"10.1988358"	"[13.51797128]"	"2"	""	""	"13"	""	""	8	338		
""	"375.119082508"	"4.8748e+05"	AAA	"10.19880615024"	"13.50400186581"	"2p"	"2P*"	"1/2"	"12d"	"2D"	"3/2"	2	4		
