obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3248.670"	"8.81e+05"	D+	"13.2388265"	"13.6204726"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	4	4		
""	"3265.418"	"1.00e+06"	D+	"13.2889721"	"13.6686606"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	"2s2.2p2.(3P).4d"	"2P"	"1/2"	4	2		
""	"3270.083"	"2.16e+06"	D+	"13.2500220"	"13.6291690"	"2s2.2p2.(3P).4p"	"4D*"	"7/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	8	6		
""	"3274.928"	"1.34e+06"	D+	"13.2363957"	"13.6149817"	"2s2.2p2.(3P).4p"	"4D*"	"1/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	2	2		
""	"3286.39"	"1.41e+05"	D+	"12.861560"	"13.2388265"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	6	4		
""	"3287.245"	"1.67e+06"	D+	"13.2433051"	"13.6204726"	"2s2.2p2.(3P).4p"	"4D*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	6	4		
""	"3291.674"	"2.12e+06"	D+	"12.9123120"	"13.2889721"	"2s2.2p2.(3P).4s"	"2P"	"1/2"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	2	4		
""	"3292.377"	"9.79e+04"	D+	"13.2889721"	"13.6655516"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	"2s2.2p2.(3P).4d"	"2P"	"3/2"	4	4		
""	"3296.092"	"1.32e+06"	D+	"13.2388265"	"13.6149817"	"2s2.2p2.(3P).4p"	"4D*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	4	2		
""	"3296.849"	"2.92e+05"	C	"13.2976904"	"13.6737591"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2F"	"5/2"	6	6		
""	"3298.723"	"2.53e+06"	D+	"12.9218353"	"13.2976904"	"2s2.2p2.(3P).4s"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	4	6		
""	"3319.157"	"2.02e+04"	D+	"12.9706652"	"13.3442064"	"2s2.2p2.(3P).3d"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	4	4		
""	"3362.189"	"3.88e+03"	D+	"12.9754460"	"13.3442064"	"2s2.2p2.(3P).3d"	"2P"	"1/2"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	2	4		
""	"3363.607"	"7.75e+03"	D+	"12.9706652"	"13.3392701"	"2s2.2p2.(3P).3d"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	4	2		
""	"3370.407"	"8.21e+05"	D+	"13.2976904"	"13.6655516"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	"2s2.2p2.(3P).4d"	"2P"	"3/2"	6	4		
""	"3377.057"	"3.93e+05"	D+	"12.9218353"	"13.2889721"	"2s2.2p2.(3P).4s"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	4	4		
""	"3407.806"	"1.49e+04"	D+	"12.9754460"	"13.3392701"	"2s2.2p2.(3P).3d"	"2P"	"1/2"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	2	2		
""	"3412.237"	"6.99e+05"	D+	"13.2658173"	"13.6291690"	"2s2.2p2.(3P).4p"	"4P*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	4	6		
""	"3423.431"	"2.03e+05"	D+	"13.2889721"	"13.6511356"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	4	4		
""	"3443.061"	"2.64e+06"	D+	"13.3215593"	"13.6816580"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).4d"	"4P"	"1/2"	4	2		
