obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"135.5843"	"135.584826"	"1.04e+08"	B	"1.2637284"	"10.40812917"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1F*"	"3"	5	7		
"135.7134"	"135.713480"	"1.4e+07"	C	"1.2637284"	"10.3994604"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5s"	"1P*"	"1"	5	3		
"135.7658"	"135.765872"	"1.1e+06"	C	"1.2637284"	"10.39593494"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"3D*"	"3"	5	7		
"135.9276"	"135.927524"	"2.2e+06"	C	"1.2637284"	"10.385074438"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"3F*"	"3"	5	7		
"135.9440"	"135.943851"	"9.7e+05"	C	"1.2637284"	"10.38397899"	"2s2.2p2"	"1D"	"2"	"2s2.2p.5s"	"3P*"	"1"	5	3		
"136.4164"	"136.416473"	"1.6e+07"	C	"1.2637284"	"10.35238138"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4d"	"1D*"	"2"	5	5		
"143.1597"	"143.1597"	"2.1e+08"	C+	"4.1826219"	"12.843173"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"3"	5	7		
"143.21070"	"143.21069"	"2.0e+08"	C+	"4.1826219"	"12.840090"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"2"	5	5		
"143.2530"	"143.2530"	"2.1e+08"	C+	"4.1826219"	"12.83753"	"2s.2p3"	"5S*"	"2"	"2s.2p2.(4P).3s"	"5P"	"1"	5	3		
"145.90311"	"145.903102"	"5.5e+07"	B	"1.2637284"	"9.76143658"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"1P*"	"1"	5	3		
"146.33370"	"146.333634"	"1.79e+08"	B+	"1.2637284"	"9.73643528"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"1F*"	"3"	5	7		
"146.7406"	"146.740223"	"5.49e+07"	A	"1.2637284"	"9.71295903"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4s"	"1P*"	"1"	5	3		
"146.7877"	"146.787679"	"5.e+05"	D	"1.2637284"	"9.710227435"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"3D*"	"3"	5	7		
""	"146.810564"	"9.e+03"	D	"1.2637284"	"9.708910751"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"3D*"	"2"	5	5		
"146.8410"	"146.841033"	"2.4e+06"	D	"1.2637284"	"9.70715841"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"3D*"	"1"	5	3		
"147.0094"	"147.009352"	"1.41e+06"	A	"1.2637284"	"9.697491047"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"3F*"	"3"	5	7		
"147.0450"	"147.044910"	"5.4e+04"	C+	"1.2637284"	"9.69545167"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"3F*"	"2"	5	5		
""	"147.155229"	"2.3e+04"	C+	"1.2637284"	"9.689130559"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4s"	"3P*"	"2"	5	5		
"147.2231"	"147.223115"	"7.79e+05"	A	"1.2637284"	"9.685245529"	"2s2.2p2"	"1D"	"2"	"2s2.2p.4s"	"3P*"	"1"	5	3		
"148.17629"	"148.176299"	"3.5e+07"	B	"1.2637284"	"9.631071843"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3d"	"1D*"	"2"	5	5		
"154.21760"	"154.21767"	"2.2e+07"	C+	"2.6840136"	"10.7235720"	"2s2.2p2"	"1S"	"0"	"2s2.2p.5d"	"1P*"	"1"	1	3		
"156.030827"	"156.030828"	"6.54e+07"	A	"0.0000000000"	"7.94613476"	"2s2.2p2"	"3P"	"0"	"2s.2p3"	"3D*"	"1"	1	3		
"156.068148"	"156.068140"	"8.8e+07"	A	"0.0020354130"	"7.94627046"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3D*"	"2"	3	5		
"156.070782"	"156.070806"	"4.89e+07"	A	"0.0020354130"	"7.94613476"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3D*"	"1"	3	3		
