obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"514.65685"	"514.65655"	"7.81e+05"	C+	"18.70407118"	"21.11313791"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	5	5		
"515.33962"	"515.33964"	"1.71e+06"	C+	"18.61270528"	"21.01857880"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	3	5		
"515.58630"	"515.58610"	"1.29e+06"	C+	"18.61270528"	"21.01742872"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	3		
"515.81037"	"515.81035"	"1.51e+05"	C	"18.61270528"	"21.01638327"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	3	5		
"516.03388"	"516.03370"	"1.12e+06"	C+	"18.71137667"	"21.11401428"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	1	3		
"516.49230"	"516.49174"	"4.08e+05"	C	"18.61270528"	"21.01321219"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	3	1		
"519.27680"	"519.27665"	"8.66e+05"	C+	"18.72638145"	"21.11401428"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	3	3		
"519.45713"	"519.45699"	"9.15e+05"	C+	"18.72638145"	"21.11318538"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	3	5		
"519.4670"	"519.46732"	"1.58e+06"	C+	"18.72638145"	"21.11313791"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	3	5		
"520.53452"	"520.53441"	"2.31e+06"	C+	"18.63679156"	"21.01865519"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	5	7		
"521.03152"	"521.03139"	"1.43e+06"	C+	"18.63679156"	"21.01638327"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	5		
"521.20180"	"521.20176"	"4.38e+05"	C+	"18.63679156"	"21.01560547"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	5	7		
"521.57907"	"521.57881"	"4.39e+05"	C	"18.63679156"	"21.01388581"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	5	3		
"532.7878"	"532.78769"	"5.49e+05"	C+	"18.38162323"	"20.70870776"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	3	3		
"533.21548"	"533.21506"	"6.94e+05"	C+	"18.69335943"	"21.01857880"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	3	5		
"533.22603"	"533.22599"	"5.30e+06"	C+	"18.38162323"	"20.70679493"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	3	5		
"533.47918"	"533.47892"	"4.70e+05"	C+	"18.69335943"	"21.01742872"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	3		
"533.7194"	"533.71901"	"5.2e+04"	C	"18.69335943"	"21.01638327"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	3	5		
"534.25794"	"534.25788"	"7.74e+06"	C+	"18.38162323"	"20.70230399"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	3	3		
"534.47696"	"534.47682"	"9.76e+06"	C+	"18.38162323"	"20.70135337"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	3	1		
