obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"147.39948"	"147.399477"	"1.96e+08"	C+	"0.00000000"	"8.4114409"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	4	6		
"147.43800"	"147.437899"	"4.88e+07"	C	"0.00000000"	"8.4092488"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	4	4		
"147.45715"	"147.457129"	"5.39e+06"	D+	"0.00000000"	"8.4081522"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	4	2		
"148.16650"	"148.166311"	"6.95e+06"	E	"0.04910475"	"8.4170122"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(4S*).3d"	"5D*"	"2"	2	4		
"148.30390"	"148.303901"	"1.44e+08"	C+	"0.04910475"	"8.4092488"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	2	4		
"148.32330"	"148.323358"	"7.99e+07"	C	"0.04910475"	"8.4081522"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	2	2		
"148.56224"	"148.562114"	"2.32e+06"	D+	"0.07111681"	"8.4167303"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(4S*).3d"	"5D*"	"1"	1	2		
"148.71500"	"148.714972"	"1.06e+08"	C	"0.07111681"	"8.4081522"	"3s2.3p4"	"3P"	"0"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	1	2		
"149.8850"	"149.885034"	"1.51e+04"	D+	"1.1454415"	"9.4173947"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).4d"	"3D*"	"3"	4	6		
"149.8942"	"149.89429"	"1.52e+04"	D+	"1.1454415"	"9.4168842"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(4S*).4d"	"3D*"	"2"	4	4		
