obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"389.6676"	"389.6676"	"2.35e+08"	B+	"7.175454"	"10.357248"	"3p2"	"3P"	"2"	"3p.3d"	"3D*"	"3"	5	7		
"389.9224"	"389.9163"	"5.88e+07"	C+	"7.175454"	"10.355219"	"3p2"	"3P"	"2"	"3p.3d"	"3D*"	"2"	5	5		
""	"390.0565"	"6.52e+06"	C	"7.175454"	"10.354075"	"3p2"	"3P"	"2"	"3p.3d"	"3D*"	"1"	5	3		
"393.9515"	"393.95150"	"5.47e+06"	D	"4.3458029"	"7.4929973"	"3s.3p"	"1P*"	"1"	"3s.10d"	"1D"	"2"	3	5		
"398.78808"	"398.78808"	"7.30e+06"	D	"4.3458029"	"7.4548275"	"3s.3p"	"1P*"	"1"	"3s.9d"	"1D"	"2"	3	5		
"405.86512"	"405.86512"	"1.02e+07"	C+	"4.3458029"	"7.4006157"	"3s.3p"	"1P*"	"1"	"3s.8d"	"1D"	"2"	3	5		
""	"407.28785"	"4.71e-04"	B+	"2.7091049"	"5.7532468"	"3s.3p"	"3P*"	"0"	"3s.3d"	"1D"	"2"	1	5	M2	
""	"407.62086"	"1.05e-03"	B+	"2.7115919"	"5.7532468"	"3s.3p"	"3P*"	"1"	"3s.3d"	"1D"	"2"	3	5	M2	
""	"408.29847"	"8.09e-04"	B+	"2.7166398"	"5.7532468"	"3s.3p"	"3P*"	"2"	"3s.3d"	"1D"	"2"	5	5	M2	
""	"410.0944"	"1.71e+06"	D+	"6.9813495"	"10.004658"	"3s.5d"	"1D"	"2"	"3p.3d"	"1D*"	"2"	5	5		
"416.84460"	"416.84461"	"1.38e+07"	C+	"4.3458029"	"7.3201534"	"3s.3p"	"1P*"	"1"	"3s.7d"	"1D"	"2"	3	5		
