obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"533.1156"	"6.77e+05"	C+	"10.7404756"	"13.0661288"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).5d"	"5D*"	"1"	5	3		
"533.116"	"533.1164"	"1.58e+06"	C+	"10.7404756"	"13.0661255"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).5d"	"5D*"	"2"	5	5		
""	"533.1173"	"1.81e+06"	C+	"10.7404756"	"13.0661215"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).5d"	"5D*"	"3"	5	7		
""	"533.2209"	"1.80e+05"	C+	"10.7409314"	"13.0661255"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).5d"	"5D*"	"2"	7	5		
""	"533.2218"	"9.02e+05"	C+	"10.7409314"	"13.0661215"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).5d"	"5D*"	"3"	7	7		
"533.222"	"533.2224"	"2.71e+06"	C+	"10.7409314"	"13.0661186"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).5d"	"5D*"	"4"	7	9		
"543.669"	"543.6688"	"7.74e+05"	C+	"10.7402250"	"13.0207346"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).6s"	"5S*"	"2"	3	5		
"543.729"	"543.7286"	"1.29e+06"	C+	"10.7404756"	"13.0207346"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).6s"	"5S*"	"2"	5	5		
"543.837"	"543.8373"	"1.80e+06"	C+	"10.7409314"	"13.0207346"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).6s"	"5S*"	"2"	7	5		
""	"551.4133"	"2.69e+05"	C+	"10.9887923"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).6d"	"3D*"	"2"	3	5		
""	"551.4133"	"1.49e+05"	C+	"10.9887923"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).6d"	"3D*"	"1"	3	3		
""	"551.4303"	"3.58e+05"	C+	"10.9888616"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).6d"	"3D*"	"3"	5	7		
""	"551.4303"	"8.95e+04"	C+	"10.9888616"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).6d"	"3D*"	"2"	5	5		
""	"551.4303"	"9.95e+03"	D	"10.9888616"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).6d"	"3D*"	"1"	5	3		
""	"551.4351"	"1.99e+05"	C+	"10.9888811"	"13.2372725"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).6d"	"3D*"	"1"	1	3		
""	"555.6375"	"5.83e+05"	C+	"10.9887923"	"13.2201789"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).7s"	"3S*"	"1"	3	3		
""	"555.6547"	"9.71e+05"	C+	"10.9888616"	"13.2201789"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).7s"	"3S*"	"1"	5	3		
""	"555.6596"	"1.94e+05"	C+	"10.9888811"	"13.2201789"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).7s"	"3S*"	"1"	1	3		
"557.889"	"557.8887"	"1.26e+00"	B+	"1.9673642"	"4.1897463"	"2s2.2p4"	"1D"	"2"	"2s2.2p4"	"1S"	"0"	5	1	E2	
