obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"485.7401"	"1.03e-06"	B	"2.724963"	"5.27744322"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.2p"	"1P*"	"1"	1	3	M1	
""	"485.75463"	"2.75e-07"	B	"2.7250394"	"5.27744322"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.2p"	"1P*"	"1"	3	3	E2	
""	"485.75463"	"7.68e-07"	B	"2.7250394"	"5.27744322"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.2p"	"1P*"	"1"	3	3	M1	
""	"485.8097"	"2.41e-07"	B	"2.725329"	"5.27744322"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.2p"	"1P*"	"1"	5	3	E2	
""	"485.8097"	"1.28e-06"	B	"2.725329"	"5.27744322"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.2p"	"1P*"	"1"	5	3	M1	
""	"525.154"	"3.1e+05"	C	"6.779127"	"[9.14004]"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.9p"	"1P*"	"1"	1	3		
""	"536.701"	"3.7e+05"	C	"6.779127"	"[9.08924]"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.8p"	"1P*"	"1"	1	3		
""	"554.802"	"5.46e+05"	C	"6.779127"	"[9.01387]"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.7p"	"1P*"	"1"	1	3		
"585.863"	"585.8635"	"6.99e+05"	C	"6.779127"	"8.895391"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"	1	3		
""	"593.935"	"1.2e+05"	D	"7.0525370"	"[9.14004]"	"1s2.2p2"	"1D"	"2"	"1s2.2s.9p"	"1P*"	"1"	5	3		
""	"608.748"	"1.4e+05"	D	"7.0525370"	"[9.08924]"	"1s2.2p2"	"1D"	"2"	"1s2.2s.8p"	"1P*"	"1"	5	3		
""	"608.768"	"1.9e+04"	D	"7.0525370"	"9.089177"	"1s2.2p2"	"1D"	"2"	"1s2.2s.8p"	"3P*"	"1"	5	3		
"623.0833"	"623.0831"	"2.26e+06"	B	"7.0525370"	"9.042387"	"1s2.2p2"	"1D"	"2"	"1s2.2s.7f"	"1F*"	"3"	5	7		
""	"632.141"	"2.2e+05"	D	"7.0525370"	"[9.01387]"	"1s2.2p2"	"1D"	"2"	"1s2.2s.7p"	"1P*"	"1"	5	3		
""	"632.319"	"3.5e+01"	D	"7.0525370"	"9.013321"	"1s2.2p2"	"1D"	"2"	"1s2.2s.7p"	"3P*"	"1"	5	3		
"647.5328"	"647.5325"	"7.69e+05"	C	"6.779127"	"8.693845"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"	1	3		
