API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Sat Aug  8 06:03:35 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Cassini (spacecraft) (-82)      {source: cassini_merge}
Center body name: Sun (10)                        {source: cassini_merge}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2002-Jun-06 05:00:00.0000 TDB
Stop  time      : A.D. 2002-Jun-10 08:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2452434.166666667, A.D. 2002-Jun-08 16:00:00.0000,  7.804680538055630E+06,  1.103748162061273E+09, -9.657824606935859E+06, -6.371744328003793E+00,  5.889182620323853E+00,  2.193391579922688E-02,
2452434.177083333, A.D. 2002-Jun-08 16:15:00.0000,  7.798945967862762E+06,  1.103753462281368E+09, -9.657804866029978E+06, -6.371744989391238E+00,  5.889084258125870E+00,  2.193476404275740E-02,
2452434.187500000, A.D. 2002-Jun-08 16:30:00.0000,  7.793211397074888E+06,  1.103758762412938E+09, -9.657785124360621E+06, -6.371745650240273E+00,  5.888985896885451E+00,  2.193561227132745E-02,
2452434.197916667, A.D. 2002-Jun-08 16:45:00.0000,  7.787476825692491E+06,  1.103764062455983E+09, -9.657765381927848E+06, -6.371746310550915E+00,  5.888887536602574E+00,  2.193646048493791E-02,
2452434.208333333, A.D. 2002-Jun-08 17:00:00.0000,  7.781742253716058E+06,  1.103769362410504E+09, -9.657745638731718E+06, -6.371746970323183E+00,  5.888789177277218E+00,  2.193730868358879E-02,
2452434.218750000, A.D. 2002-Jun-08 17:15:00.0000,  7.776007681146071E+06,  1.103774662276502E+09, -9.657725894772232E+06, -6.371747629557095E+00,  5.888690818909358E+00,  2.193815686728096E-02,
2452434.229166667, A.D. 2002-Jun-08 17:30:00.0000,  7.770273107983016E+06,  1.103779962053978E+09, -9.657706150049388E+06, -6.371748288252670E+00,  5.888592461498972E+00,  2.193900503601531E-02,
2452434.239583333, A.D. 2002-Jun-08 17:45:00.0000,  7.764538534227378E+06,  1.103785261742933E+09, -9.657686404563189E+06, -6.371748946409925E+00,  5.888494105046042E+00,  2.193985318979186E-02,
2452434.250000000, A.D. 2002-Jun-08 18:00:00.0000,  7.758803959879640E+06,  1.103790561343368E+09, -9.657666658313632E+06, -6.371749604028878E+00,  5.888395749550542E+00,  2.194070132861192E-02,
2452434.260416667, A.D. 2002-Jun-08 18:15:00.0000,  7.753069384940287E+06,  1.103795860855283E+09, -9.657646911300778E+06, -6.371750261109549E+00,  5.888297395012451E+00,  2.194154945247551E-02,
2452434.270833333, A.D. 2002-Jun-08 18:30:00.0000,  7.747334809409804E+06,  1.103801160278679E+09, -9.657627163524628E+06, -6.371750917651955E+00,  5.888199041431747E+00,  2.194239756138261E-02,
2452434.281250000, A.D. 2002-Jun-08 18:45:00.0000,  7.741600233288675E+06,  1.103806459613558E+09, -9.657607414985240E+06, -6.371751573656114E+00,  5.888100688808407E+00,  2.194324565533456E-02,
2452434.291666667, A.D. 2002-Jun-08 19:00:00.0000,  7.735865656577385E+06,  1.103811758859919E+09, -9.657587665682495E+06, -6.371752229122046E+00,  5.888002337142409E+00,  2.194409373433182E-02,
2452434.302083333, A.D. 2002-Jun-08 19:15:00.0000,  7.730131079276416E+06,  1.103817058017765E+09, -9.657567915616512E+06, -6.371752884049767E+00,  5.887903986433732E+00,  2.194494179837481E-02,
2452434.312500000, A.D. 2002-Jun-08 19:30:00.0000,  7.724396501386256E+06,  1.103822357087095E+09, -9.657548164787233E+06, -6.371753538439297E+00,  5.887805636682352E+00,  2.194578984746443E-02,
2452434.322916667, A.D. 2002-Jun-08 19:45:00.0000,  7.718661922907388E+06,  1.103827656067911E+09, -9.657528413194776E+06, -6.371754192290653E+00,  5.887707287888248E+00,  2.194663788160067E-02,
2452434.333333333, A.D. 2002-Jun-08 20:00:00.0000,  7.712927343840295E+06,  1.103832954960213E+09, -9.657508660839021E+06, -6.371754845603854E+00,  5.887608940051398E+00,  2.194748590078488E-02,
2452434.343750000, A.D. 2002-Jun-08 20:15:00.0000,  7.707192764185462E+06,  1.103838253764004E+09, -9.657488907720149E+06, -6.371755498378918E+00,  5.887510593171779E+00,  2.194833390501705E-02,
2452434.354166667, A.D. 2002-Jun-08 20:30:00.0000,  7.701458183943374E+06,  1.103843552479282E+09, -9.657469153838038E+06, -6.371756150615862E+00,  5.887412247249370E+00,  2.194918189429673E-02,
2452434.364583333, A.D. 2002-Jun-08 20:45:00.0000,  7.695723603114515E+06,  1.103848851106049E+09, -9.657449399192750E+06, -6.371756802314708E+00,  5.887313902284148E+00,  2.195002986862615E-02,
2452434.375000000, A.D. 2002-Jun-08 21:00:00.0000,  7.689989021699369E+06,  1.103854149644306E+09, -9.657429643784225E+06, -6.371757453475469E+00,  5.887215558276090E+00,  2.195087782800531E-02,
2452434.385416667, A.D. 2002-Jun-08 21:15:00.0000,  7.684254439698420E+06,  1.103859448094054E+09, -9.657409887612641E+06, -6.371758104098167E+00,  5.887117215225175E+00,  2.195172577243465E-02,
2452434.395833333, A.D. 2002-Jun-08 21:30:00.0000,  7.678519857112153E+06,  1.103864746455294E+09, -9.657390130677879E+06, -6.371758754182820E+00,  5.887018873131381E+00,  2.195257370191461E-02,
2452434.406250000, A.D. 2002-Jun-08 21:45:00.0000,  7.672785273941053E+06,  1.103870044728026E+09, -9.657370372979999E+06, -6.371759403729445E+00,  5.886920531994685E+00,  2.195342161644653E-02,
2452434.416666667, A.D. 2002-Jun-08 22:00:00.0000,  7.667050690185602E+06,  1.103875342912251E+09, -9.657350614518940E+06, -6.371760052738060E+00,  5.886822191815065E+00,  2.195426951602997E-02,
2452434.427083333, A.D. 2002-Jun-08 22:15:00.0000,  7.661316105846286E+06,  1.103880641007972E+09, -9.657330855294824E+06, -6.371760701208685E+00,  5.886723852592500E+00,  2.195511740066625E-02,
2452434.437500000, A.D. 2002-Jun-08 22:30:00.0000,  7.655581520923588E+06,  1.103885939015187E+09, -9.657311095307648E+06, -6.371761349141337E+00,  5.886625514326964E+00,  2.195596527035493E-02,
2452434.447916667, A.D. 2002-Jun-08 22:45:00.0000,  7.649846935417993E+06,  1.103891236933897E+09, -9.657291334557414E+06, -6.371761996536034E+00,  5.886527177018440E+00,  2.195681312509734E-02,
2452434.458333333, A.D. 2002-Jun-08 23:00:00.0000,  7.644112349329984E+06,  1.103896534764105E+09, -9.657271573044062E+06, -6.371762643392795E+00,  5.886428840666904E+00,  2.195766096489393E-02,
2452434.468750000, A.D. 2002-Jun-08 23:15:00.0000,  7.638377762660047E+06,  1.103901832505811E+09, -9.657251810767651E+06, -6.371763289711637E+00,  5.886330505272331E+00,  2.195850878974515E-02,
2452434.479166667, A.D. 2002-Jun-08 23:30:00.0000,  7.632643175408665E+06,  1.103907130159015E+09, -9.657232047728300E+06, -6.371763935492581E+00,  5.886232170834702E+00,  2.195935659965187E-02,
2452434.489583333, A.D. 2002-Jun-08 23:45:00.0000,  7.626908587576322E+06,  1.103912427723719E+09, -9.657212283925772E+06, -6.371764580735642E+00,  5.886133837353993E+00,  2.196020439461455E-02,
2452434.500000000, A.D. 2002-Jun-09 00:00:00.0000,  7.621173999163502E+06,  1.103917725199923E+09, -9.657192519360304E+06, -6.371765225440839E+00,  5.886035504830184E+00,  2.196105217463318E-02,
2452434.510416667, A.D. 2002-Jun-09 00:15:00.0000,  7.615439410170690E+06,  1.103923022587628E+09, -9.657172754031897E+06, -6.371765869608192E+00,  5.885937173263251E+00,  2.196189993970865E-02,
2452434.520833333, A.D. 2002-Jun-09 00:30:00.0000,  7.609704820598369E+06,  1.103928319886835E+09, -9.657152987940431E+06, -6.371766513237718E+00,  5.885838842653172E+00,  2.196274768984185E-02,
2452434.531250000, A.D. 2002-Jun-09 00:45:00.0000,  7.603970230447023E+06,  1.103933617097545E+09, -9.657133221086025E+06, -6.371767156329436E+00,  5.885740512999924E+00,  2.196359542503323E-02,
2452434.541666667, A.D. 2002-Jun-09 01:00:00.0000,  7.598235639717137E+06,  1.103938914219759E+09, -9.657113453468680E+06, -6.371767798883363E+00,  5.885642184303487E+00,  2.196444314528323E-02,
2452434.552083333, A.D. 2002-Jun-09 01:15:00.0000,  7.592501048409194E+06,  1.103944211253477E+09, -9.657093685088396E+06, -6.371768440899518E+00,  5.885543856563839E+00,  2.196529085059229E-02,
2452434.562500000, A.D. 2002-Jun-09 01:30:00.0000,  7.586766456523679E+06,  1.103949508198701E+09, -9.657073915945172E+06, -6.371769082377919E+00,  5.885445529780954E+00,  2.196613854096086E-02,
2452434.572916667, A.D. 2002-Jun-09 01:45:00.0000,  7.581031864061075E+06,  1.103954805055431E+09, -9.657054146039069E+06, -6.371769723318584E+00,  5.885347203954813E+00,  2.196698621638982E-02,
2452434.583333333, A.D. 2002-Jun-09 02:00:00.0000,  7.575297271021867E+06,  1.103960101823668E+09, -9.657034375369966E+06, -6.371770363721532E+00,  5.885248879085394E+00,  2.196783387687962E-02,
2452434.593750000, A.D. 2002-Jun-09 02:15:00.0000,  7.569562677406538E+06,  1.103965398503413E+09, -9.657014603938043E+06, -6.371771003586781E+00,  5.885150555172673E+00,  2.196868152243114E-02,
2452434.604166667, A.D. 2002-Jun-09 02:30:00.0000,  7.563828083215572E+06,  1.103970695094668E+09, -9.656994831743181E+06, -6.371771642914349E+00,  5.885052232216628E+00,  2.196952915304440E-02,
2452434.614583333, A.D. 2002-Jun-09 02:45:00.0000,  7.558093488449453E+06,  1.103975991597432E+09, -9.656975058785558E+06, -6.371772281704254E+00,  5.884953910217239E+00,  2.197037676871982E-02,
2452434.625000000, A.D. 2002-Jun-09 03:00:00.0000,  7.552358893108666E+06,  1.103981288011706E+09, -9.656955285065055E+06, -6.371772919956515E+00,  5.884855589174481E+00,  2.197122436945875E-02,
2452434.635416667, A.D. 2002-Jun-09 03:15:00.0000,  7.546624297193693E+06,  1.103986584337492E+09, -9.656935510581732E+06, -6.371773557671149E+00,  5.884757269088333E+00,  2.197207195526074E-02,
2452434.645833333, A.D. 2002-Jun-09 03:30:00.0000,  7.540889700705019E+06,  1.103991880574791E+09, -9.656915735335529E+06, -6.371774194848176E+00,  5.884658949958775E+00,  2.197291952612757E-02,
2452434.656250000, A.D. 2002-Jun-09 03:45:00.0000,  7.535155103643128E+06,  1.103997176723603E+09, -9.656895959326506E+06, -6.371774831487613E+00,  5.884560631785780E+00,  2.197376708205878E-02,
2452434.666666667, A.D. 2002-Jun-09 04:00:00.0000,  7.529420506008502E+06,  1.104002472783928E+09, -9.656876182554781E+06, -6.371775467589479E+00,  5.884462314569330E+00,  2.197461462305528E-02,
2452434.677083333, A.D. 2002-Jun-09 04:15:00.0000,  7.523685907801628E+06,  1.104007768755769E+09, -9.656856405020237E+06, -6.371776103153791E+00,  5.884363998309400E+00,  2.197546214911839E-02,
2452434.687500000, A.D. 2002-Jun-09 04:30:00.0000,  7.517951309022987E+06,  1.104013064639126E+09, -9.656836626722932E+06, -6.371776738180569E+00,  5.884265683005970E+00,  2.197630966024722E-02,
2452434.697916667, A.D. 2002-Jun-09 04:45:00.0000,  7.512216709673064E+06,  1.104018360433999E+09, -9.656816847662866E+06, -6.371777372669829E+00,  5.884167368659018E+00,  2.197715715644355E-02,
2452434.708333333, A.D. 2002-Jun-09 05:00:00.0000,  7.506482109752342E+06,  1.104023656140390E+09, -9.656797067840040E+06, -6.371778006621591E+00,  5.884069055268519E+00,  2.197800463770649E-02,
2452434.718750000, A.D. 2002-Jun-09 05:15:00.0000,  7.500747509261306E+06,  1.104028951758299E+09, -9.656777287254512E+06, -6.371778640035873E+00,  5.883970742834453E+00,  2.197885210403827E-02,
2452434.729166667, A.D. 2002-Jun-09 05:30:00.0000,  7.495012908200439E+06,  1.104034247287727E+09, -9.656757505906284E+06, -6.371779272912693E+00,  5.883872431356797E+00,  2.197969955543844E-02,
2452434.739583333, A.D. 2002-Jun-09 05:45:00.0000,  7.489278306570224E+06,  1.104039542728675E+09, -9.656737723795295E+06, -6.371779905252070E+00,  5.883774120835528E+00,  2.198054699190832E-02,
2452434.750000000, A.D. 2002-Jun-09 06:00:00.0000,  7.483543704371147E+06,  1.104044838081145E+09, -9.656717940921664E+06, -6.371780537054020E+00,  5.883675811270627E+00,  2.198139441344793E-02,
2452434.760416667, A.D. 2002-Jun-09 06:15:00.0000,  7.477809101603689E+06,  1.104050133345136E+09, -9.656698157285392E+06, -6.371781168318564E+00,  5.883577502662067E+00,  2.198224182005726E-02,
2452434.770833333, A.D. 2002-Jun-09 06:30:00.0000,  7.472074498268334E+06,  1.104055428520650E+09, -9.656678372886419E+06, -6.371781799045718E+00,  5.883479195009831E+00,  2.198308921173808E-02,
2452434.781250000, A.D. 2002-Jun-09 06:45:00.0000,  7.466339894365568E+06,  1.104060723607687E+09, -9.656658587724805E+06, -6.371782429235502E+00,  5.883380888313892E+00,  2.198393658849040E-02,
2452434.791666667, A.D. 2002-Jun-09 07:00:00.0000,  7.460605289895872E+06,  1.104066018606249E+09, -9.656638801800489E+06, -6.371783058887933E+00,  5.883282582574231E+00,  2.198478395031467E-02,
2452434.802083333, A.D. 2002-Jun-09 07:15:00.0000,  7.454870684859730E+06,  1.104071313516336E+09, -9.656619015113652E+06, -6.371783688003029E+00,  5.883184277790825E+00,  2.198563129721176E-02,
2452434.812500000, A.D. 2002-Jun-09 07:30:00.0000,  7.449136079257628E+06,  1.104076608337950E+09, -9.656599227664232E+06, -6.371784316580810E+00,  5.883085973963651E+00,  2.198647862918213E-02,
2452434.822916667, A.D. 2002-Jun-09 07:45:00.0000,  7.443401473090046E+06,  1.104081903071090E+09, -9.656579439452171E+06, -6.371784944621293E+00,  5.882987671092688E+00,  2.198732594622532E-02,
2452434.833333333, A.D. 2002-Jun-09 08:00:00.0000,  7.437666866357470E+06,  1.104087197715758E+09, -9.656559650477529E+06, -6.371785572124497E+00,  5.882889369177913E+00,  2.198817324834357E-02,
2452434.843750000, A.D. 2002-Jun-09 08:15:00.0000,  7.431932259060384E+06,  1.104092492271954E+09, -9.656539860740364E+06, -6.371786199090439E+00,  5.882791068219303E+00,  2.198902053553642E-02,
2452434.854166667, A.D. 2002-Jun-09 08:30:00.0000,  7.426197651199268E+06,  1.104097786739681E+09, -9.656520070240498E+06, -6.371786825519138E+00,  5.882692768216837E+00,  2.198986780780565E-02,
2452434.864583333, A.D. 2002-Jun-09 08:45:00.0000,  7.420463042774610E+06,  1.104103081118937E+09, -9.656500278978229E+06, -6.371787451410612E+00,  5.882594469170494E+00,  2.199071506514949E-02,
2452434.875000000, A.D. 2002-Jun-09 09:00:00.0000,  7.414728433786891E+06,  1.104108375409725E+09, -9.656480486953378E+06, -6.371788076764879E+00,  5.882496171080248E+00,  2.199156230757060E-02,
2452434.885416667, A.D. 2002-Jun-09 09:15:00.0000,  7.408993824236594E+06,  1.104113669612046E+09, -9.656460694166183E+06, -6.371788701581959E+00,  5.882397873946080E+00,  2.199240953506854E-02,
2452434.895833333, A.D. 2002-Jun-09 09:30:00.0000,  7.403259214124205E+06,  1.104118963725899E+09, -9.656440900616348E+06, -6.371789325861868E+00,  5.882299577767967E+00,  2.199325674764374E-02,
2452434.906250000, A.D. 2002-Jun-09 09:45:00.0000,  7.397524603450204E+06,  1.104124257751286E+09, -9.656421106303990E+06, -6.371789949604626E+00,  5.882201282545886E+00,  2.199410394529844E-02,
2452434.916666667, A.D. 2002-Jun-09 10:00:00.0000,  7.391789992215076E+06,  1.104129551688208E+09, -9.656401311229229E+06, -6.371790572810249E+00,  5.882102988279817E+00,  2.199495112803129E-02,
2452434.927083333, A.D. 2002-Jun-09 10:15:00.0000,  7.386055380419306E+06,  1.104134845536665E+09, -9.656381515391946E+06, -6.371791195478758E+00,  5.882004694969735E+00,  2.199579829584319E-02,
2452434.937500000, A.D. 2002-Jun-09 10:30:00.0000,  7.380320768063377E+06,  1.104140139296659E+09, -9.656361718792260E+06, -6.371791817610169E+00,  5.881906402615619E+00,  2.199664544873592E-02,
2452434.947916667, A.D. 2002-Jun-09 10:45:00.0000,  7.374586155147769E+06,  1.104145432968190E+09, -9.656341921430171E+06, -6.371792439204500E+00,  5.881808111217446E+00,  2.199749258670769E-02,
2452434.958333333, A.D. 2002-Jun-09 11:00:00.0000,  7.368851541672969E+06,  1.104150726551260E+09, -9.656322123305619E+06, -6.371793060261773E+00,  5.881709820775196E+00,  2.199833970976206E-02,
2452434.968750000, A.D. 2002-Jun-09 11:15:00.0000,  7.363116927639460E+06,  1.104156020045868E+09, -9.656302324418664E+06, -6.371793680782002E+00,  5.881611531288844E+00,  2.199918681789681E-02,
2452434.979166667, A.D. 2002-Jun-09 11:30:00.0000,  7.357382313047724E+06,  1.104161313452016E+09, -9.656282524769306E+06, -6.371794300765207E+00,  5.881513242758370E+00,  2.200003391111460E-02,
2452434.989583333, A.D. 2002-Jun-09 11:45:00.0000,  7.351647697898244E+06,  1.104166606769705E+09, -9.656262724357665E+06, -6.371794920211405E+00,  5.881414955183751E+00,  2.200088098941455E-02,
2452435.000000000, A.D. 2002-Jun-09 12:00:00.0000,  7.345913082191504E+06,  1.104171899998936E+09, -9.656242923183620E+06, -6.371795539120617E+00,  5.881316668564963E+00,  2.200172805279799E-02,
2452435.010416667, A.D. 2002-Jun-09 12:15:00.0000,  7.340178465927987E+06,  1.104177193139709E+09, -9.656223121247172E+06, -6.371796157492859E+00,  5.881218382901987E+00,  2.200257510126580E-02,
2452435.020833333, A.D. 2002-Jun-09 12:30:00.0000,  7.334443849108178E+06,  1.104182486192025E+09, -9.656203318548381E+06, -6.371796775328150E+00,  5.881120098194799E+00,  2.200342213481798E-02,
2452435.031250000, A.D. 2002-Jun-09 12:45:00.0000,  7.328709231732558E+06,  1.104187779155886E+09, -9.656183515087366E+06, -6.371797392626507E+00,  5.881021814443376E+00,  2.200426915345455E-02,
2452435.041666667, A.D. 2002-Jun-09 13:00:00.0000,  7.322974613801612E+06,  1.104193072031291E+09, -9.656163710863948E+06, -6.371798009387951E+00,  5.880923531647698E+00,  2.200511615717682E-02,
2452435.052083333, A.D. 2002-Jun-09 13:15:00.0000,  7.317239995315820E+06,  1.104198364818243E+09, -9.656143905878186E+06, -6.371798625612497E+00,  5.880825249807740E+00,  2.200596314598569E-02,
2452435.062500000, A.D. 2002-Jun-09 13:30:00.0000,  7.311505376275670E+06,  1.104203657516742E+09, -9.656124100130320E+06, -6.371799241300166E+00,  5.880726968923481E+00,  2.200681011988159E-02,
2452435.072916667, A.D. 2002-Jun-09 13:45:00.0000,  7.305770756681642E+06,  1.104208950126787E+09, -9.656104293619990E+06, -6.371799856450974E+00,  5.880628688994901E+00,  2.200765707886410E-02,
2452435.083333333, A.D. 2002-Jun-09 14:00:00.0000,  7.300036136534220E+06,  1.104214242648382E+09, -9.656084486347497E+06, -6.371800471064940E+00,  5.880530410021975E+00,  2.200850402293408E-02,
2452435.093750000, A.D. 2002-Jun-09 14:15:00.0000,  7.294301515833885E+06,  1.104219535081526E+09, -9.656064678312778E+06, -6.371801085142084E+00,  5.880432132004681E+00,  2.200935095209378E-02,
2452435.104166667, A.D. 2002-Jun-09 14:30:00.0000,  7.288566894581124E+06,  1.104224827426220E+09, -9.656044869515836E+06, -6.371801698682422E+00,  5.880333854942998E+00,  2.201019786634140E-02,
2452435.114583333, A.D. 2002-Jun-09 14:45:00.0000,  7.282832272776417E+06,  1.104230119682465E+09, -9.656025059956670E+06, -6.371802311685973E+00,  5.880235578836903E+00,  2.201104476567872E-02,
2452435.125000000, A.D. 2002-Jun-09 15:00:00.0000,  7.277097650420250E+06,  1.104235411850262E+09, -9.656005249635279E+06, -6.371802924152754E+00,  5.880137303686372E+00,  2.201189165010664E-02,
2452435.135416667, A.D. 2002-Jun-09 15:15:00.0000,  7.271363027513104E+06,  1.104240703929612E+09, -9.655985438551664E+06, -6.371803536082786E+00,  5.880039029491387E+00,  2.201273851962471E-02,
2452435.145833333, A.D. 2002-Jun-09 15:30:00.0000,  7.265628404055463E+06,  1.104245995920516E+09, -9.655965626705885E+06, -6.371804147476085E+00,  5.879940756251924E+00,  2.201358537423470E-02,
2452435.156250000, A.D. 2002-Jun-09 15:45:00.0000,  7.259893780047808E+06,  1.104251287822973E+09, -9.655945814098001E+06, -6.371804758332670E+00,  5.879842483967958E+00,  2.201443221393617E-02,
2452435.166666667, A.D. 2002-Jun-09 16:00:00.0000,  7.254159155490625E+06,  1.104256579636987E+09, -9.655926000727892E+06, -6.371805368652559E+00,  5.879744212639469E+00,  2.201527903873002E-02,
2452435.177083333, A.D. 2002-Jun-09 16:15:00.0000,  7.248424530384394E+06,  1.104261871362556E+09, -9.655906186595738E+06, -6.371805978435772E+00,  5.879645942266436E+00,  2.201612584861667E-02,
2452435.187500000, A.D. 2002-Jun-09 16:30:00.0000,  7.242689904729601E+06,  1.104267162999683E+09, -9.655886371701419E+06, -6.371806587682324E+00,  5.879547672848835E+00,  2.201697264359703E-02,
2452435.197916667, A.D. 2002-Jun-09 16:45:00.0000,  7.236955278526727E+06,  1.104272454548368E+09, -9.655866556044996E+06, -6.371807196392235E+00,  5.879449404386643E+00,  2.201781942367154E-02,
2452435.208333333, A.D. 2002-Jun-09 17:00:00.0000,  7.231220651776256E+06,  1.104277746008611E+09, -9.655846739626527E+06, -6.371807804565523E+00,  5.879351136879840E+00,  2.201866618884019E-02,
2452435.218750000, A.D. 2002-Jun-09 17:15:00.0000,  7.225486024478670E+06,  1.104283037380414E+09, -9.655826922445834E+06, -6.371808412202207E+00,  5.879252870328403E+00,  2.201951293910431E-02,
2452435.229166667, A.D. 2002-Jun-09 17:30:00.0000,  7.219751396634453E+06,  1.104288328663778E+09, -9.655807104503155E+06, -6.371809019302304E+00,  5.879154604732309E+00,  2.202035967446436E-02,
2452435.239583333, A.D. 2002-Jun-09 17:45:00.0000,  7.214016768244088E+06,  1.104293619858703E+09, -9.655787285798490E+06, -6.371809625865834E+00,  5.879056340091537E+00,  2.202120639492078E-02,
2452435.250000000, A.D. 2002-Jun-09 18:00:00.0000,  7.208282139308056E+06,  1.104298910965191E+09, -9.655767466331720E+06, -6.371810231892813E+00,  5.878958076406063E+00,  2.202205310047445E-02,
2452435.260416667, A.D. 2002-Jun-09 18:15:00.0000,  7.202547509826841E+06,  1.104304201983241E+09, -9.655747646102846E+06, -6.371810837383261E+00,  5.878859813675866E+00,  2.202289979112493E-02,
2452435.270833333, A.D. 2002-Jun-09 18:30:00.0000,  7.196812879800927E+06,  1.104309492912856E+09, -9.655727825112045E+06, -6.371811442337195E+00,  5.878761551900924E+00,  2.202374646687355E-02,
2452435.281250000, A.D. 2002-Jun-09 18:45:00.0000,  7.191078249230795E+06,  1.104314783754035E+09, -9.655708003359199E+06, -6.371812046754634E+00,  5.878663291081214E+00,  2.202459312772120E-02,
2452435.291666667, A.D. 2002-Jun-09 19:00:00.0000,  7.185343618116929E+06,  1.104320074506780E+09, -9.655688180844426E+06, -6.371812650635597E+00,  5.878565031216714E+00,  2.202543977366789E-02,
2452435.302083333, A.D. 2002-Jun-09 19:15:00.0000,  7.179608986459812E+06,  1.104325365171091E+09, -9.655668357567608E+06, -6.371813253980100E+00,  5.878466772307401E+00,  2.202628640471493E-02,
2452435.312500000, A.D. 2002-Jun-09 19:30:00.0000,  7.173874354259926E+06,  1.104330655746970E+09, -9.655648533528864E+06, -6.371813856788163E+00,  5.878368514353253E+00,  2.202713302086190E-02,
2452435.322916667, A.D. 2002-Jun-09 19:45:00.0000,  7.168139721517755E+06,  1.104335946234417E+09, -9.655628708728194E+06, -6.371814459059804E+00,  5.878270257354250E+00,  2.202797962210967E-02,
2452435.333333333, A.D. 2002-Jun-09 20:00:00.0000,  7.162405088233780E+06,  1.104341236633434E+09, -9.655608883165538E+06, -6.371815060795042E+00,  5.878172001310368E+00,  2.202882620845870E-02,
2452435.343750000, A.D. 2002-Jun-09 20:15:00.0000,  7.156670454408484E+06,  1.104346526944020E+09, -9.655589056841016E+06, -6.371815661993892E+00,  5.878073746221585E+00,  2.202967277991030E-02,
2452435.354166667, A.D. 2002-Jun-09 20:30:00.0000,  7.150935820042351E+06,  1.104351817166177E+09, -9.655569229754567E+06, -6.371816262656376E+00,  5.877975492087877E+00,  2.203051933646405E-02,
2452435.364583333, A.D. 2002-Jun-09 20:45:00.0000,  7.145201185135864E+06,  1.104357107299906E+09, -9.655549401906252E+06, -6.371816862782510E+00,  5.877877238909224E+00,  2.203136587812127E-02,
2452435.375000000, A.D. 2002-Jun-09 21:00:00.0000,  7.139466549689503E+06,  1.104362397345207E+09, -9.655529573296010E+06, -6.371817462372314E+00,  5.877778986685603E+00,  2.203221240488240E-02,
2452435.385416667, A.D. 2002-Jun-09 21:15:00.0000,  7.133731913703755E+06,  1.104367687302083E+09, -9.655509743923903E+06, -6.371818061425804E+00,  5.877680735416992E+00,  2.203305891674745E-02,
2452435.395833333, A.D. 2002-Jun-09 21:30:00.0000,  7.127997277179098E+06,  1.104372977170532E+09, -9.655489913789928E+06, -6.371818659943001E+00,  5.877582485103368E+00,  2.203390541371775E-02,
2452435.406250000, A.D. 2002-Jun-09 21:45:00.0000,  7.122262640116018E+06,  1.104378266950556E+09, -9.655470082894146E+06, -6.371819257923921E+00,  5.877484235744710E+00,  2.203475189579329E-02,
2452435.416666667, A.D. 2002-Jun-09 22:00:00.0000,  7.116528002514996E+06,  1.104383556642156E+09, -9.655450251236558E+06, -6.371819855368583E+00,  5.877385987340993E+00,  2.203559836297542E-02,
2452435.427083333, A.D. 2002-Jun-09 22:15:00.0000,  7.110793364376515E+06,  1.104388846245333E+09, -9.655430418817103E+06, -6.371820452277005E+00,  5.877287739892200E+00,  2.203644481526368E-02,
2452435.437500000, A.D. 2002-Jun-09 22:30:00.0000,  7.105058725701058E+06,  1.104394135760088E+09, -9.655410585635900E+06, -6.371821048649204E+00,  5.877189493398303E+00,  2.203729125265941E-02,
2452435.447916667, A.D. 2002-Jun-09 22:45:00.0000,  7.099324086489107E+06,  1.104399425186422E+09, -9.655390751692891E+06, -6.371821644485202E+00,  5.877091247859283E+00,  2.203813767516305E-02,
2452435.458333333, A.D. 2002-Jun-09 23:00:00.0000,  7.093589446741146E+06,  1.104404714524335E+09, -9.655370916988075E+06, -6.371822239785014E+00,  5.876993003275118E+00,  2.203898408277460E-02,
2452435.468750000, A.D. 2002-Jun-09 23:15:00.0000,  7.087854806457656E+06,  1.104410003773828E+09, -9.655351081521511E+06, -6.371822834548659E+00,  5.876894759645784E+00,  2.203983047549496E-02,
2452435.479166667, A.D. 2002-Jun-09 23:30:00.0000,  7.082120165639119E+06,  1.104415292934902E+09, -9.655331245293200E+06, -6.371823428776155E+00,  5.876796516971258E+00,  2.204067685332545E-02,
2452435.489583333, A.D. 2002-Jun-09 23:45:00.0000,  7.076385524286019E+06,  1.104420582007559E+09, -9.655311408303142E+06, -6.371824022467521E+00,  5.876698275251521E+00,  2.204152321626562E-02,
2452435.500000000, A.D. 2002-Jun-10 00:00:00.0000,  7.070650882398838E+06,  1.104425870991798E+09, -9.655291570551455E+06, -6.371824615622776E+00,  5.876600034486549E+00,  2.204236956431682E-02,
