line_index,Z,symbol,split,transition,level,seat_index,n,subshell,occupancy_index,direction_x,direction_y,direction_z,phase_rad,r_m,v_m_s,k,z,koppa_felt_m,n_eff,q_effective,static_screening,swept_screening_mean,swept_screening_variance,force_residual,path_length_m,period_s,angular_rate_rad_s,action_closure_residual
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,1.4216237500629626e-11,16286677.275337063,18.407220388284856,0.002951369437935172,4.1957368881786176e-14,2.0,14.889374516416545,3.1106254836824316,3.5817341563747624,0.7592926674471331,5.099995609317703e-10,8.932325458733152e-11,5.484436946668909e-18,1.1456390816920256e+18,6.098992422209903e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,1.4344360194578917e-11,16141205.958408792,18.57311397751062,0.0028988820977694186,4.158260897202108e-14,2.0,14.756383797528702,3.2436162013940004,3.804723132021601,0.8207370655462451,4.4014502969988514e-10,9.012827321546996e-11,5.58373850427932e-18,1.1252649640315743e+18,6.098990201763854e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,10,3,s,0,0.0,0.0,1.0,0.0,4.308718955243393e-11,8060467.901736934,37.19293490833185,0.0007229014567264808,3.1147792093704494e-14,3.0,11.053389528530918,6.946610468144733,-16.25097502197144,24517.936484937167,1.8983927506236703e-10,2.7072479632351465e-10,3.3586734619360836e-17,1.8707341986016374e+17,6.098992422209903e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,11,3,s,1,0.0,0.0,-1.0,0.0,4.414721610726002e-11,7866926.592146649,38.10795162360802,0.000688602808311015,3.0399896990572527e-14,3.0,10.78798465243155,7.21201534214421,32.116199068139636,27103.33771328866,6.418583798416139e-11,2.773851395980181e-10,3.525965780269573e-17,1.7819756908415638e+17,6.098992422209903e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,12,3,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,4.745811311793644e-11,7318093.4838344455,40.96592352396657,0.0005958740879068974,2.8279059867932737e-14,3.0,10.035365051896708,7.964634950142976,-30.322015046329042,69881.2874085063,4.5334689286764994e-10,2.9818811904908504e-10,4.0746694437257186e-17,1.5420110499649482e+17,6.098992422209903e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,13,3,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,4.745811311793644e-11,7318093.4838344455,40.96592352396657,0.0005958740879068974,2.8279059867932737e-14,3.0,10.035365051896708,7.964634950142976,-31.323782120397386,69607.8111415228,4.5334689286764994e-10,2.9818811904908504e-10,4.0746694437257186e-17,1.5420110499649482e+17,6.098992422209903e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,14,3,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,4.8993848301871695e-11,7088704.406797553,42.2915727326027,0.000559103650869373,2.7392639455716695e-14,3.0,9.720801821450422,8.27919818870936,9.012667541216187,3.1121433154713865,8.938051040923019e-10,3.0783742779250576e-10,4.3426472614278006e-17,1.4468560140695757e+17,6.098994642655953e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,15,3,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,4.8357619695718236e-11,7181968.644213483,41.7423791235211,0.000573912393795174,2.7753037277806305e-14,3.0,9.848695878942731,8.15130411877472,50.195325643432845,75005.4867482087,2.068980751594272e-10,3.03839885562315e-10,4.2305933179911476e-17,1.4851782799494163e+17,6.098994642655953e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,16,3,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,4.8357619695718236e-11,7181968.644213483,41.7423791235211,0.000573912393795174,2.7753037277806305e-14,3.0,9.848695878942731,8.151304118774718,50.001269060617474,75202.92295248822,2.068980751594272e-10,3.03839885562315e-10,4.2305933179911476e-17,1.4851782799494163e+17,6.098994642655953e-10
15,18,Ar,HOLDOUT,3p⁶→3p⁵4s,upper,17,4,s,0,0.0,0.0,1.0,0.0,1.1171052052109037e-10,4145272.4624729757,72.32153271323222,0.0001911898167005561,2.135791394195098e-14,4.0,7.579264097018959,10.420735900852653,10.90262523378094,0.27240352979276244,1.3856655196888402e-10,7.018979011954987e-10,1.6932491351286527e-16,3.710727014015094e+16,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,0,1,s,0,0.0,0.0,1.0,0.0,2.803959828013892e-12,41287194.97495454,7.261148600234499,0.018966594120723046,5.3181567988751887e-14,1.0,18.872496161181743,0.12750383877794996,0.40217390196076264,0.1314614970449922,6.036848433412791e-10,1.7617799193298686e-11,4.267133963444579e-19,1.472460288569797e+19,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,lower,1,1,s,1,0.0,0.0,-1.0,0.0,2.8041018263404696e-12,41285104.21186581,7.261516319821623,0.018964673251509988,5.3178874900509406e-14,1.0,18.871540467330664,0.12845953257382456,0.3996646112672669,0.1331712433949504,6.007486138705296e-10,1.7618691395097882e-11,4.267566167371831e-19,1.4723111630273958e+19,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,2,2,s,0,0.0,0.0,1.0,3.141592653589793,1.2933602939738887e-11,17901838.592160575,16.746461904269577,0.003565774446275704,4.611831086079725e-14,2.0,16.36596432930802,2.634035668870891,3.247501071815336,0.6692713663735398,4.295000059371654e-10,8.126422395986208e-11,4.539434513472188e-18,1.3841339242877663e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,3,2,s,1,0.0,0.0,-1.0,3.141592653589793,1.2952318238398231e-11,17875971.542753898,16.770694520462143,0.0035554772440529216,4.605167275435654e-14,2.0,16.342316523206165,2.657683473529175,3.326965597271236,0.735379433865609,3.5276347679028277e-10,8.138181564941795e-11,4.552581405423328e-18,1.380136838342891e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,lower,4,2,p,0,-0.8660254037844388,-0.4999999999999997,0.0,3.141592653589793,1.3345983898584802e-11,17348685.117689293,17.280413816164184,0.003348819371875564,4.469328941632015e-14,2.0,15.860268225233316,3.1397317758609606,3.460274970405073,0.8782479282960924,5.667073326995973e-10,8.385528994144336e-11,4.833524233830363e-18,1.2999180314857815e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,5,2,p,1,0.8660254037844384,-0.5000000000000004,0.0,3.141592653589793,1.3345983898584802e-11,17348685.117689293,17.280413816164184,0.003348819371875564,4.469328941632015e-14,2.0,15.860268225233316,3.1397317758609606,4.108036515772876,1.987120595306727,5.667073326995973e-10,8.385528994144336e-11,4.833524233830363e-18,1.2999180314857815e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,6,2,p,2,7.731705958955177e-16,1.0,0.0,3.141592653589793,1.3345983898584798e-11,17348685.117689297,17.28041381616418,0.0033488193718755645,4.469328941632014e-14,2.0,15.86026822523332,3.139731775860959,4.258439037348813,0.26137817416152204,5.667073326995971e-10,8.385528994144335e-11,4.833524233830361e-18,1.2999180314857823e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,7,2,p,3,0.8660254037844388,0.4999999999999997,0.0,3.141592653589793,1.3345983898584798e-11,17348685.117689297,17.28041381616418,0.0033488193718755645,4.469328941632014e-14,2.0,15.86026822523332,3.1397317758609598,3.941264976447705,0.2638096515363558,5.667074703716199e-10,8.385528994144335e-11,4.833524233830361e-18,1.2999180314857823e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,8,2,p,4,-0.8660254037844384,0.5000000000000004,0.0,3.141592653589793,1.3345983898584798e-11,17348685.117689297,17.28041381616418,0.0033488193718755645,4.469328941632014e-14,2.0,15.86026822523332,3.1397317758609593,4.281913338009328,2.0423582996200524,5.667073326995971e-10,8.385528994144335e-11,4.833524233830361e-18,1.2999180314857823e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,9,2,p,5,-7.731705958955177e-16,-1.0,0.0,3.141592653589793,1.3345983898584798e-11,17348685.117689297,17.28041381616418,0.0033488193718755645,4.469328941632014e-14,2.0,15.86026822523332,3.1397317758609593,3.4053279726116634,1.230642202310641,5.667073326995971e-10,8.385528994144335e-11,4.833524233830361e-18,1.2999180314857823e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,10,3,s,0,0.0,0.0,1.0,3.141592653589793,4.038093287700058e-11,8600665.799904266,34.856889568170054,0.0008230434043852552,3.3235260467339035e-14,3.0,11.79416759051545,7.205832403515249,2.3873303797241188,1012.9146628211239,6.441872210174803e-11,2.537208841429751e-10,2.950014452901998e-17,2.1298828895562426e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,11,3,s,1,0.0,0.0,-1.0,3.141592653589793,4.1293038901964464e-11,8410689.007122848,35.644221031845504,0.000787085195703243,3.2501139605334325e-14,3.0,11.53365076722514,7.466349219405216,13.704447987769294,1215.3007722024304,-3.334357547323244e-10,2.594518153176182e-10,3.084786693431341e-17,2.0368297492202058e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,12,3,p,0,-0.8660254037844388,-0.4999999999999997,0.0,3.141592653589793,4.460805514387578e-11,7785654.569410873,38.50574865957414,0.0006744485985536523,3.008584027599106e-14,3.0,10.676535622918442,8.323464380492462,8.84788840133751,3.545777645784208,5.222375536468661e-10,2.802806766618571e-10,3.5999629082319463e-17,1.7453472347762198e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,13,3,p,1,0.8660254037844384,-0.5000000000000004,0.0,3.141592653589793,4.460805514387577e-11,7785654.5694108745,38.50574865957413,0.0006744485985536527,3.008584027599108e-14,3.0,10.676535622918443,8.32346438049246,9.227819736756441,4.524277507247799,5.222378420316556e-10,2.8028067666185703e-10,3.599962908231945e-17,1.7453472347762205e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,14,3,p,2,7.731705958955177e-16,1.0,0.0,3.141592653589793,4.460805514387578e-11,7785654.569410873,38.50574865957414,0.0006744485985536523,3.008584027599106e-14,3.0,10.676535622918442,8.323464380492462,11.050211304783396,24.30615542518754,5.222375536468661e-10,2.802806766618571e-10,3.5999629082319463e-17,1.7453472347762198e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,15,3,p,3,0.8660254037844388,0.4999999999999997,0.0,3.141592653589793,4.460805514387579e-11,7785654.569410872,38.505748659574145,0.0006744485985536522,3.0085840275991065e-14,3.0,10.67653562291844,8.323464380492466,9.554919134997991,3.437180026230267,5.222378420316561e-10,2.8028067666185713e-10,3.5999629082319475e-17,1.7453472347762192e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,lower,16,3,p,4,-0.8660254037844384,0.5000000000000004,0.0,3.141592653589793,4.460805514387577e-11,7785654.5694108745,38.50574865957413,0.0006744485985536527,3.008584027599108e-14,3.0,10.676535622918443,8.32346438049246,9.351236777601263,4.26985428777016,5.222378420316556e-10,2.8028067666185703e-10,3.599962908231945e-17,1.7453472347762205e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,lower,17,3,p,5,-7.731705958955177e-16,-1.0,0.0,3.141592653589793,4.460805514387579e-11,7785654.569410872,38.505748659574145,0.0006744485985536522,3.0085840275991065e-14,3.0,10.67653562291844,8.323464380492464,9.243513224084165,23.82833405860924,5.222377459033929e-10,2.8028067666185713e-10,3.5999629082319475e-17,1.7453472347762192e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,lower,18,4,s,0,0.0,0.0,1.0,3.141592653589793,1.0618911968329795e-10,4360809.712573903,68.74697080580752,0.0002115888931622783,2.246843829966571e-14,4.0,7.973354897092827,11.026645099310933,11.51115657019445,0.6855666502943362,6.66687121758048e-11,6.672059165764322e-10,1.5300046563660398e-16,4.106644565450519e+16,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,0,1,s,0,0.0,0.0,1.0,0.0,2.804051273935211e-12,41285848.51398992,7.261385409056419,0.018965357061038513,5.3179833627641186e-14,1.0,18.87188068998295,0.12811930998518703,0.40385951728981095,0.1320777416997959,6.041096718521261e-10,1.7618373764967917e-11,4.267412297217978e-19,1.4723642501746868e+19,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,1,1,s,1,0.0,0.0,-1.0,0.0,2.804051273935211e-12,41285848.51398992,7.261385409056419,0.018965357061038513,5.3179833627641186e-14,1.0,18.87188068998295,0.12811930998518703,0.40651523840701476,0.13220431695012372,6.041096718521261e-10,1.7618373764967917e-11,4.267412297217978e-19,1.4723642501746868e+19,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,2,2,s,0,0.0,0.0,1.0,0.0,1.2950202539231235e-11,17878891.974151608,16.767955107812313,0.0035566390690805385,4.6059196303535805e-14,2.0,16.34498639847261,2.655013600277341,3.2289876141775076,0.6400166357256288,4.588813353320871e-10,8.136852231949746e-11,4.551094242145203e-18,1.3805878263285414e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,upper,3,2,s,1,0.0,0.0,-1.0,0.0,1.2950202539231235e-11,17878891.974151608,16.767955107812313,0.0035566390690805385,4.6059196303535805e-14,2.0,16.34498639847261,2.655013600277341,3.196352327773227,0.7007091341536088,4.588813353320871e-10,8.136852231949746e-11,4.551094242145203e-18,1.3805878263285414e+18,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,upper,4,2,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,1.3328676453679565e-11,17371212.591658387,17.258004092584738,0.0033575219820007845,4.47513241842054e-14,2.0,15.88086297216445,3.119137030063207,3.856349879570735,0.7327086678497616,6.27020386504479e-10,8.374654405790996e-11,4.820995864049516e-18,1.3032961413706478e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,5,2,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,1.3349946489042058e-11,17343535.60385793,17.285544588342965,0.0033468316440196043,4.4680023355494374e-14,2.0,15.855560509919968,3.144439490748551,4.448268211597837,2.4996586258834843,5.441482638659314e-10,8.388018763158277e-11,4.836394928201623e-18,1.29914645111828e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,6,2,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,1.3349946489042058e-11,17343535.60385793,17.285544588342965,0.0033468316440196043,4.4680023355494374e-14,2.0,15.855560509919968,3.144439490748552,3.678489805588724,0.5881154792245397,5.441484016197196e-10,8.388018763158277e-11,4.836394928201623e-18,1.29914645111828e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,7,2,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,1.3348602829425507e-11,17345281.390192043,17.283804814462037,0.0033475054566894777,4.468452081068248e-14,2.0,15.857156517878794,3.1428434830469256,3.667630454001094,0.5877790958283339,5.577362786417373e-10,8.38717451692222e-11,4.8354214199515846e-18,1.2994080063537664e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,1.3337637948122723e-11,17359540.9579166,17.269607458328757,0.003353011692162158,4.472125598588118e-14,2.0,15.870192697125411,3.1298073022438397,4.011211095901417,1.954185335826401,4.762352672524457e-10,8.380285078812558e-11,4.827480806738058e-18,1.3015453729841242e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,1.3337637948122723e-11,17359540.9579166,17.269607458328757,0.003353011692162158,4.472125598588118e-14,2.0,15.870192697125411,3.12980730224384,3.858129195110536,0.78499934952728,4.762354047523352e-10,8.380285078812558e-11,4.827480806738058e-18,1.3015453729841242e+18,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,10,3,s,0,0.0,0.0,1.0,0.0,4.133207607974033e-11,8402745.308351098,35.67791798973726,0.0007855991307471729,3.247044304022002e-14,3.0,11.5227575042171,7.477242490218173,8.244784241580945,2.414177185976721,7.69998557311146e-11,2.596970931394533e-10,3.0906219766217646e-17,2.032984090162811e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,11,3,s,1,0.0,0.0,-1.0,0.0,4.133207607974033e-11,8402745.308351098,35.67791798973726,0.0007855991307471729,3.247044304022002e-14,3.0,11.5227575042171,7.477242490218173,7.795051091952133,5.130922153771371,7.69998557311146e-11,2.596970931394533e-10,3.0906219766217646e-17,2.032984090162811e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,12,3,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,4.3439102803249954e-11,7995167.624352149,37.49670702173581,0.0007112360168130641,3.089545445171671e-14,3.0,10.963842691913703,8.036157319450322,7.504397031669475,63.83363049616281,9.500455925442174e-10,2.729359324904437e-10,3.413761228208893e-17,1.8405462149080067e+17,6.098994642655953e-10
16,19,K,HOLDOUT,4s→4p,upper,13,3,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,4.465352435900958e-11,7777726.6934446255,38.544997762993766,0.0006730757602191824,3.005520485440615e-14,3.0,10.665664057860795,8.334335948126022,15.357936795919828,1415.4023221895109,6.574629744162938e-10,2.8056636816631476e-10,3.6073055691554085e-17,1.7417945851065485e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,upper,14,3,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,4.465352435900958e-11,7777726.6934446255,38.544997762993766,0.0006730757602191824,3.005520485440615e-14,3.0,10.665664057860795,8.33433594812602,55.05112744072858,92613.8518653689,6.574628780919627e-10,2.8056636816631476e-10,3.6073055691554085e-17,1.7417945851065485e+17,6.098990201763854e-10
16,19,K,HOLDOUT,4s→4p,upper,15,3,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,4.4519317464585136e-11,7801173.246641218,38.42915014470101,0.000677139953837549,3.014580857284837e-14,3.0,10.697816519571795,8.302183480717586,11.13651911823361,104.36038648111733,3.58630289968628e-10,2.797231213791449e-10,3.585654523178026e-17,1.752311960498273e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,16,3,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,4.433089536725474e-11,7834331.011955735,38.266503871548935,0.0006829083587719089,3.027393899814115e-14,3.0,10.743286050669116,8.25671394210497,3.589469306055942,1183.3572381283263,-3.545220399396614e-11,2.785392304256506e-10,3.5553671398435973e-17,1.7672395170575795e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,17,3,p,5,5.511259909704863e-16,1.0,0.0,0.0,4.433089536725474e-11,7834331.011955735,38.266503871548935,0.0006829083587719089,3.027393899814115e-14,3.0,10.743286050669116,8.256713942104971,-35.26880057419183,86713.40003065843,-3.545210905652457e-11,2.785392304256506e-10,3.5553671398435973e-17,1.7672395170575795e+17,6.098992422209903e-10
16,19,K,HOLDOUT,4s→4p,upper,18,4,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,1.1409927729622412e-10,4058487.9716843097,73.86801688008536,0.0001832682025761046,2.0910769465311533e-14,4.0,7.420586330679758,11.579413673097827,11.64574606488777,2.1090949321464114,4.37020919566268e-10,7.169069026674447e-10,1.7664384067890234e-16,3.5569795601313744e+16,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,0,1,s,0,0.0,0.0,1.0,0.0,2.663013326499829e-12,43472420.873428546,6.896152824634637,0.021027432401031103,5.599633270602012e-14,1.0,19.87136923563698,0.12863076414657235,0.3926213847180247,0.11629670528223121,5.95154228567225e-10,1.673220620588716e-11,3.848924414539406e-19,1.632452246514559e+19,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,1,1,s,1,0.0,0.0,-1.0,0.0,2.663013326499829e-12,43472420.873428546,6.896152824634637,0.021027432401031103,5.599633270602012e-14,1.0,19.87136923563698,0.12863076414657235,0.39516882089239685,0.11669631525165616,5.95154228567225e-10,1.673220620588716e-11,3.848924414539406e-19,1.632452246514559e+19,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,2,2,s,0,0.0,0.0,1.0,0.0,1.2200324557328906e-11,18977796.136022676,15.79701119409484,0.004007284238257524,4.889016830021033e-14,2.0,17.349610935886645,2.650389059617108,3.1607806923178177,0.44955519157118146,3.0426327010438883e-10,7.665690000143127e-11,4.039294102012461e-18,1.5555156788531866e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,3,2,s,1,0.0,0.0,-1.0,0.0,1.2200324557328906e-11,18977796.136022676,15.79701119409484,0.004007284238257524,4.889016830021033e-14,2.0,17.349610935886645,2.650389059617108,2.9734852786172024,0.6366004681072588,3.0426327010438883e-10,7.665690000143127e-11,4.039294102012461e-18,1.5555156788531866e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,4,2,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.1392039829954324,4.161533806044677,1.5059314816751566,6.15060653343334e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,5,2,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.139203982995433,3.923934116728693,0.5441768993747852,6.150607690702036e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,6,2,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.139203982995433,3.8219571264635204,0.8855741483498731,6.150607690702036e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,7,2,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.1392039829954324,3.7763577183719246,0.7703658199019816,6.15060653343334e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,8,2,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.1392039829954332,3.60371626543804,0.8031952523836847,6.150607690702036e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,9,2,p,5,5.511259909704863e-16,1.0,0.0,0.0,1.255402675664852e-11,18443108.07444151,16.254985699262527,0.0037846595323500795,4.751271703392777e-14,2.0,16.860796019022395,3.139203982995433,3.9471362920934014,0.7882319531916058,6.150607690702036e-10,7.887927646331337e-11,4.276897155562646e-18,1.469098993649522e+18,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,10,3,s,0,0.0,0.0,1.0,0.0,3.7316773477274623e-11,9306884.706282312,32.21190199096748,0.0009637563708703365,3.5964278179048617e-14,3.0,12.762611700680262,7.237388309812225,8.032293249488713,1.9138610875081938,9.138194186180899e-10,2.344682028237608e-10,2.519298457253807e-17,2.494021813528458e+17,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,11,3,s,1,0.0,0.0,-1.0,0.0,3.7316773477274623e-11,9306884.706282312,32.21190199096748,0.0009637563708703365,3.5964278179048617e-14,3.0,12.762611700680262,7.237388309812224,7.286239866810619,5.460623365313791,9.138192908017752e-10,2.344682028237608e-10,2.519298457253807e-17,2.494021813528458e+17,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,12,3,p,0,0.8660254037844387,0.49999999999999994,0.0,0.0,4.0971534490424375e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.62415554447951,8.375844451945177,10.122549391712127,9.252470476541696,1.757123399780135e-10,2.574317435228361e-10,3.0369378731600635e-17,2.068921252130082e+17,6.098990201763854e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,13,3,p,1,-0.8660254037844385,0.5000000000000002,0.0,0.0,4.097153449042438e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.624155544479509,8.375844451945179,9.650551668717446,3.788578918016149,1.7571249405670391e-10,2.5743174352283614e-10,3.036937873160064e-17,2.0689212521300816e+17,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,14,3,p,2,-5.511259909704863e-16,-1.0,0.0,0.0,4.097153449042438e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.624155544479509,8.37584445194518,9.293887027523436,3.905083822961413,1.7571257109604908e-10,2.5743174352283614e-10,3.036937873160064e-17,2.0689212521300816e+17,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,15,3,p,3,-0.8660254037844387,-0.49999999999999994,0.0,0.0,4.097153449042438e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.624155544479509,8.37584445194518,9.321435385666598,4.07730526834305,1.7571257109604908e-10,2.5743174352283614e-10,3.036937873160064e-17,2.0689212521300816e+17,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,16,3,p,4,0.8660254037844385,-0.5000000000000002,0.0,0.0,4.097153449042438e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.624155544479509,8.37584445194518,9.158468521010178,4.513061498136802,1.7571257109604908e-10,2.5743174352283614e-10,3.036937873160064e-17,2.0689212521300816e+17,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,17,3,p,5,5.511259909704863e-16,1.0,0.0,0.0,4.097153449042438e-11,8476687.843961963,35.3666978799444,0.0007994862060763001,3.275617666687366e-14,3.0,11.624155544479509,8.37584445194518,9.918871423880878,5.253378328919907,1.7571257109604908e-10,2.5743174352283614e-10,3.036937873160064e-17,2.0689212521300816e+17,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,18,4,s,0,0.0,0.0,1.0,0.0,9.549136005928345e-11,4849344.948036266,61.82122765290196,0.00026165241637991256,2.4985545102915785e-14,4.0,8.866598369937945,11.133401638990383,-15139.057453766929,339035427695.5393,7.168030232357193e-10,5.999899104870853e-10,1.2372597060352457e-16,5.078307550573863e+16,6.098992422209903e-10
17,20,Ca,CALIBRATION,4s²→4s4p ¹P,lower,19,4,s,1,0.0,0.0,-1.0,0.0,9.549136005928345e-11,4849344.948036266,61.82122765290196,0.00026165241637991256,2.4985545102915785e-14,4.0,8.866598369937945,11.133401638990383,15162.712841937933,339035437674.67584,7.168030232357193e-10,5.999899104870853e-10,1.2372597060352457e-16,5.078307550573863e+16,6.098992422209903e-10
