line_index,Z,symbol,transition,level,seat_i,seat_j,static_distance_m,static_radial_projection_m,lane_cosine,swept_mean_inverse_distance_m-1,swept_min_distance_m,swept_max_distance_m,swept_distance_variance_m2
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,20,2.3251605591166874e-11,-1.4680814842438188e-11,0.7986541716418107,33727572829.10755,2.0854614057927237e-11,3.901014126813284e-11,3.395888164908231e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,21,3.049053145218397e-11,6.700485838686908e-12,0.08534713286766828,33117592096.836517,2.1132596119656857e-11,3.856735500234585e-11,2.0795807016973385e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,22,3.708038660594657e-11,3.1377018807964764e-11,-0.7459067426872384,33965055912.96441,2.0761866036201135e-11,3.880350714894512e-11,3.218165042995883e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,23,2.4703052955279424e-11,-6.327773508462762e-12,0.5463428522861037,35008926736.92315,2.0006317429654222e-11,3.762881118861955e-11,2.665511798438554e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,24,8.449346642797041e-11,9.248448859444066e-12,0.0,11888820496.984129,7.482015810872216e-11,9.31677824068757e-11,2.1290315111945513e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,5,25,6.995171599799277e-11,9.248448859444066e-12,0.0,14390345653.989244,6.020134357926501e-11,7.850021256900494e-11,2.1246841086994854e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,7,9.246983333622477e-12,4.6440508973135414e-12,0.5000000000000004,217361999907.88684,1.9307313982897033e-12,9.0038092193844e-12,6.85553768624813e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,8,9.265424349604827e-12,4.625583017608041e-12,0.4999999999999997,152783281191.46103,3.999679992525463e-12,9.870626394218024e-12,4.6348053003047285e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,9,1.853148470613242e-11,1.853148470613242e-11,-1.0,111363148431.92772,4.434885514774362e-12,1.848280528442753e-11,2.861075187984052e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,10,2.9585626621671066e-11,9.260669141420126e-12,0.0,35126326887.69495,1.909428727909914e-11,3.683251106915731e-11,2.060740297172782e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,11,2.848084599276361e-11,9.260669141420126e-12,0.0,36605670006.74362,1.835202988261468e-11,3.603180036864318e-11,2.0533537283644644e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,12,3.4975570530526316e-11,2.396733004243864e-11,-0.5000000000000004,33880341685.413616,2.0335234889195318e-11,3.8464116826182865e-11,2.5782903676503473e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,13,3.553726921360405e-11,2.4255740939119606e-11,-0.4999999999999997,33233528407.12086,2.0888394137280593e-11,3.901776688958386e-11,2.5821314597567384e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,14,2.0481617547614623e-11,-2.0481617547614623e-11,1.0,34484729127.615265,2.0484719826825785e-11,3.899470830594404e-11,4.2087516106648035e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,15,2.7305267360630984e-11,-6.104954370877729e-12,0.5000000000000004,32437710840.459087,2.154559527377228e-11,3.9571916480588866e-11,2.586755847322318e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,16,2.6101015921928145e-11,-5.4736671725636676e-12,0.4999999999999997,33817153676.31396,2.0733365581279077e-11,3.866425874321548e-11,2.5786587370019432e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,17,3.891861119707202e-11,3.891861119707202e-11,-1.0,34587662131.60332,2.1078850078873046e-11,3.8916067225970975e-11,4.208189320045788e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,18,3.3014513824630006e-11,1.6688345916946185e-11,-0.25231131935570733,33636371495.495724,2.0573641153797938e-11,3.8572741146187566e-11,2.196687273904134e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,19,3.7643075845780586e-11,3.3510723515784755e-11,-0.816496580927726,34069814899.967865,2.0557375421632083e-11,3.8649537915323397e-11,3.4653962984373444e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,20,3.3518608835025854e-11,1.6820416914878638e-11,-0.2523113193557066,33059833877.965054,2.100659249846904e-11,3.9090163522487724e-11,2.1995697477092684e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,21,2.473417682454288e-11,-1.0459752649850566e-11,0.6605596098195701,33602118822.201546,2.084190061620233e-11,3.8966821529296455e-11,2.9716633638249627e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,22,2.4554348267540562e-11,-1.0335935493630016e-11,0.6605596098195698,33815518225.259468,2.096308176614401e-11,3.876072856302885e-11,2.970293189837832e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,23,2.766491630466014e-11,2.0672791304048534e-12,0.25231131935570733,34709614754.58326,1.9893252689994694e-11,3.7698926688342415e-11,2.191173180853759e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,24,8.449480490335285e-11,9.260669141420126e-12,0.0,11888773245.887901,7.502560388579468e-11,9.300485402861042e-11,2.1346368008744034e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,6,25,6.995333271335208e-11,9.260669141420126e-12,0.0,14390262006.752354,6.104268950277451e-11,7.785067484407395e-11,2.1302660714844525e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,8,1.6024432663800518e-11,1.386832261202525e-11,-0.49999999999999983,126013036007.82123,3.993911043936957e-12,1.6021197263017317e-11,2.09913838932782e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,9,1.6024990166292734e-11,1.3868644270569313e-11,-0.5000000000000004,117698738830.74594,4.756773269510627e-12,1.6158692872814548e-11,1.9713435381402785e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,10,2.957705133540786e-11,9.233236488213163e-12,0.0,35128677791.54097,1.965842619820842e-11,3.718941131805517e-11,2.0489698234230535e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,11,2.8471937966424746e-11,9.233236488213163e-12,0.0,36608773987.94414,1.8152752153818053e-11,3.592867609103084e-11,2.041769586054088e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,12,3.864655829025016e-11,3.864655829025017e-11,-1.0,34885970045.462,2.019947720035511e-11,3.834104435326158e-11,4.182632746752243e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,13,2.6603670438270936e-11,-5.76183530948632e-12,0.49999999999999983,33234231119.037067,2.091514998662828e-11,3.899086316220172e-11,2.5674217727719618e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,14,2.6367379597523755e-11,-5.637906856304223e-12,0.5000000000000004,33509101386.574387,2.1339208713640104e-11,3.8936862270104205e-11,2.5658044131701774e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,15,2.1498010536382527e-11,-2.1498010536382527e-11,1.0,33314327769.67802,2.1501055389991036e-11,3.9956191432729393e-11,4.1893645781556574e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,16,3.501066331661479e-11,2.3967572802196956e-11,-0.49999999999999983,33817901978.336876,2.0758569398410497e-11,3.8636972973045414e-11,2.5639904158701398e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,17,3.519495668099668e-11,2.406220751603912e-11,-0.5000000000000004,33603730507.139557,2.0746706623826228e-11,3.876898171271092e-11,2.5652612330543098e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,18,3.7229684957114094e-11,3.2744448975742383e-11,-0.7986541716418109,34338615418.64691,2.022941475932491e-11,3.828703263383688e-11,3.381285516398379e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,19,3.451458892522507e-11,2.1358263675395474e-11,-0.408248290463863,33461676653.92142,2.0694222253818806e-11,3.860881009019254e-11,2.3946683224661848e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,20,2.6089958450739293e-11,-7.136279440210569e-12,0.5463428522861039,33319990419.39489,2.1034205371708777e-11,3.885073502637906e-11,2.667474012256844e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,21,2.3776085527365907e-11,-1.3035148323814683e-11,0.7459067426872383,33748095954.92169,2.0937199218356944e-11,3.891729722938929e-11,3.209337336515359e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,22,3.181384124282045e-11,1.176520180168371e-11,-0.08534713286766836,33323292266.340233,2.1134601364474802e-11,3.8831945561491216e-11,2.0720210439418254e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,23,2.1853993579197858e-11,-1.353637589070893e-11,0.7986541716418109,35481173225.85397,1.9310145926170808e-11,3.740600789106565e-11,3.373931017874659e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,24,8.449180267195203e-11,9.233236488213163e-12,0.0,11888879219.309444,7.49666343950162e-11,9.304694065360852e-11,2.1220638505852692e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,7,25,6.994970636682727e-11,9.233236488213163e-12,0.0,14390449430.725117,6.091817767033796e-11,7.794163502862802e-11,2.1177445788743515e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,9,1.605696645996283e-11,1.390558002998032e-11,-0.4999999999999997,148374192348.24362,2.5751348352730595e-12,1.586716681743328e-11,2.326162729759342e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,10,2.958860258867766e-11,9.270172247624174e-12,0.0,35125208524.969376,1.9402561319905414e-11,3.734767308605089e-11,2.0647476716550074e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,11,2.8483937386135532e-11,9.270172247624174e-12,0.0,36604841449.621796,1.787976310736358e-11,3.608397453412174e-11,2.0574253212172778e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,12,2.6046363152100996e-11,-5.436488653394323e-12,0.49999999999999983,33880080588.437344,2.0495079951380085e-11,3.831114492674023e-11,2.5833792632787585e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,13,3.926031584302315e-11,3.926031584302315e-11,-0.9999999999999999,34186691402.28397,2.0893004186984734e-11,3.9135399526633494e-11,4.21857187302653e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,14,2.6359506640826633e-11,-5.6009710968931916e-12,0.4999999999999997,33508101816.38787,2.112102997213023e-11,3.8765909923185304e-11,2.585584928072541e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,15,3.6266094227110155e-11,2.4635795759922015e-11,-0.49999999999999983,32437429534.59281,2.2184256543310113e-11,3.977678580679893e-11,2.5918612366793988e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,16,2.0198500380343425e-11,-2.0198500380343422e-11,0.9999999999999999,34824074667.54178,2.0201620397703563e-11,3.8730609064605114e-11,4.2157177018706165e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,17,3.522021936108542e-11,2.409914327545011e-11,-0.4999999999999997,33602722666.166782,2.1057778462707913e-11,3.869980134487182e-11,2.5850336798025533e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,18,2.558064535177277e-11,-6.813363464378999e-12,0.5463428522861037,33909291969.596794,2.0558792276556624e-11,3.8437994856724063e-11,2.6844338075729785e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,19,3.4537457641011954e-11,2.1395199434806493e-11,-0.40824829046386313,33459953542.907852,2.0959180260889925e-11,3.865286720376118e-11,2.413125531332802e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,20,3.777980128977135e-11,3.319943594950643e-11,-0.7986541716418107,33729136443.977432,2.1151089908595746e-11,3.912455705540352e-11,3.411342648987157e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,21,3.2006941731192234e-11,1.1818135268381332e-11,-0.08534713286766828,33115817566.585228,2.1361530830216264e-11,3.8792208253824705e-11,2.0889942771096734e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,22,2.3574905153690607e-11,-1.2858397700896522e-11,0.7459067426872384,33966234603.43908,2.0774246812354484e-11,3.8836818634240984e-11,3.232794413421711e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,23,3.446075206851447e-11,2.4846394615530998e-11,-0.5463428522861037,35008573130.82323,1.981807123674585e-11,3.7596148629118074e-11,2.677538326611895e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,24,8.449584697610547e-11,9.270172247624174e-12,0.0,11888736465.050692,7.492951506376684e-11,9.308417741339075e-11,2.1390008301472644e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,8,25,6.995459140227112e-11,9.270172247624174e-12,0.0,14390197016.294788,6.024709989795285e-11,7.84702279237387e-11,2.134612422921251e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,10,2.958880414759935e-11,9.270815564712294e-12,0.0,35125093586.2579,1.988995841962854e-11,3.7064692917075655e-11,2.065011283430582e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,11,2.8484146761867026e-11,9.270815564712294e-12,0.0,36604586996.58154,1.842939786343887e-11,3.5807234377311156e-11,2.057660916539317e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,12,2.6046228884291117e-11,-5.43584533630622e-12,0.5000000000000004,33880071020.809032,2.0250542257197534e-11,3.850578540937045e-11,2.5837254493706164e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,13,2.6595556848379398e-11,-5.7242562329871844e-12,0.4999999999999997,33233267755.320724,2.081346853733975e-11,3.9068825685417237e-11,2.5875812452353837e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,14,3.9013102253747046e-11,3.9013102253747046e-11,-1.0,34486379687.522964,2.1153292049574498e-11,3.901055443854397e-11,4.217700015643687e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,15,3.626653123970189e-11,2.463643907701015e-11,-0.5000000000000004,32437450914.561306,2.156203483968896e-11,3.981757815766538e-11,2.5922194770537054e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,16,3.5036399880124836e-11,2.400515187869609e-11,-0.4999999999999997,33816925753.215366,2.0296995604289866e-11,3.855249841421947e-11,2.584106639889095e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,17,2.0387126490939596e-11,-2.0387126490939596e-11,1.0,34590044008.353935,2.039023771364412e-11,3.892050877965975e-11,4.2173410153738676e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,18,2.854565455948128e-11,1.8431387891862354e-12,0.25231131935570733,33635793158.661854,2.0177443403967558e-11,3.836393445884365e-11,2.201359171970825e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,19,2.276862235394173e-11,-1.497923880965233e-11,0.816496580927726,34070589929.99918,2.0627150543031597e-11,3.8829567761817064e-11,3.4727311673157965e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,20,2.904304505439132e-11,1.711067791253782e-12,0.2523113193557066,33059115613.673187,2.12641223873068e-11,3.921771153135724e-11,2.2042035925448612e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,21,3.664512138228828e-11,2.8991237355982984e-11,-0.6605596098195701,33602251529.856564,2.1107908433257226e-11,3.889690171968147e-11,2.977924748904056e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,22,3.64611081195408e-11,2.8867420199762438e-11,-0.6605596098195698,33815659663.531788,2.1135519296888892e-11,3.882638438129803e-11,2.9765508319095984e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,23,3.2126998247278906e-11,1.6464205575727566e-11,-0.25231131935570733,34708967582.66497,1.9433531447441895e-11,3.766615189997233e-11,2.1958176571291953e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,24,8.449591755785437e-11,9.270815564712294e-12,0.0,11888733974.851795,7.530412082563147e-11,9.278151515558545e-11,2.1392964230700557e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,9,25,6.995467665562465e-11,9.270815564712294e-12,0.0,14390192642.790014,6.05483971045296e-11,7.82381312408351e-11,2.1349069379133625e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,11,5.503214483131831e-11,5.503214483131831e-11,-1.0,62158122213.08733,1.30692066109583e-12,5.501608343061644e-11,2.850155382845606e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,12,4.0677915495760916e-11,2.8098920079783863e-11,0.0,22537539363.32395,3.563956012508485e-11,5.40559079004821e-11,4.210920054377252e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,13,4.109693446624372e-11,2.8098920079783863e-11,0.0,55522556888.434525,4.713116420777012e-12,4.1303279658593786e-11,1.4570386535718653e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,14,4.0916413908635915e-11,2.8098920079783863e-11,0.0,21095438358.63429,3.907548710743874e-11,5.654470510357766e-11,3.79579150129408e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,15,4.164083156394456e-11,2.8098920079783863e-11,0.0,24156993185.781384,3.179475376540343e-11,5.2306673745336226e-11,5.215301739859774e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,16,4.071795643330357e-11,2.8098920079783863e-11,0.0,22189245363.337757,3.6439756674514595e-11,5.461614032458991e-11,4.1038634051710195e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,17,4.0855144555202415e-11,2.8098920079783863e-11,0.0,62731783774.03513,2.9171318588696493e-12,4.0906503418313845e-11,1.5068770450019909e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,18,2.6476760249914168e-11,1.1102571296248807e-11,0.5773502691896257,35765610278.15906,2.2131889620217578e-11,3.447620579378253e-11,1.8902665453795667e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,19,2.6608295951542058e-11,1.0951542187528136e-11,0.5773502691896257,44741264977.58321,1.5370557251284748e-11,3.06758488396431e-11,2.8743633600101235e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,20,2.6741879478694792e-11,1.0800360414853675e-11,0.5773502691896257,20671307234.8645,4.477468875183316e-11,5.21148281992754e-11,6.736090488961774e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,21,2.6686619817860226e-11,1.0862639416433837e-11,0.5773502691896257,18730236218.224403,5.0124289121563534e-11,5.67533600493095e-11,5.4978543485731324e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,22,2.65913646308545e-11,1.0970859579173955e-11,0.5773502691896257,29706519804.03342,2.8669891325638494e-11,3.9065136116835944e-11,1.3470394244400892e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,23,5.0273235748734704e-11,4.455916320264829e-11,-0.5773502691896257,25267603472.976135,2.570972002177511e-11,5.6447778316663104e-11,1.1506605188861953e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,24,5.588686480497393e-11,-5.588686480497393e-11,1.0,12262738387.837334,5.588701702887283e-11,1.1208462906363325e-10,3.863284644571078e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,10,25,9.743656328142495e-11,9.743656328142495e-11,-1.0,15076145697.426603,4.1239787569496136e-11,9.743611276133283e-11,3.8226604927828643e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,12,3.988160095767036e-11,2.6933224751534452e-11,0.0,51913604309.491165,6.24007269727041e-12,4.0271500732418375e-11,1.2932329921242873e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,13,4.030889862535713e-11,2.6933224751534452e-11,0.0,22749425618.396492,3.534736011101524e-11,5.351533468000979e-11,4.0989871958760227e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,14,4.012483287204324e-11,2.6933224751534452e-11,0.0,22226044469.85199,3.6608026287091444e-11,5.422593396208441e-11,3.859594577024226e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,15,4.0863285956997993e-11,2.6933224751534452e-11,0.0,20816198099.96163,3.98798079726592e-11,5.696291631627653e-11,3.631048896115228e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,16,3.9922440581344657e-11,2.6933224751534452e-11,0.0,25196736717.507904,3.0453800903037616e-11,5.0129994223931164e-11,4.793381304204059e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,17,4.0062352932560924e-11,2.6933224751534452e-11,0.0,60153534257.733116,3.727725115765182e-12,4.01306336219864e-11,1.4138132098797728e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,18,5.0075534694261894e-11,4.392957353506951e-11,-0.5773502691896257,31154902243.785892,1.6714840556252375e-11,5.2709047225377446e-11,1.5394012635808609e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,19,5.0310681436444115e-11,4.4080602643790176e-11,-0.5773502691896257,45636375291.88411,5.476703557886373e-12,5.0515546798795384e-11,2.1876474648566437e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,20,5.054632613382404e-11,4.423178441646464e-11,-0.5773502691896257,39176243820.34785,8.907909091093591e-12,5.121494676475476e-11,2.0110399112631695e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,21,5.044922150843417e-11,4.4169505414884475e-11,-0.5773502691896257,28911044862.067368,1.9565783903167713e-11,5.40142393089901e-11,1.4234078804275441e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,22,5.0280590401226804e-11,4.406128525214436e-11,-0.5773502691896257,25414421853.315067,2.5486169115837942e-11,5.6288084146647774e-11,1.1560765725881682e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,23,2.552572333004633e-11,1.0472981628670021e-11,0.5773502691896257,48736753963.33004,1.3613425277458222e-11,2.8876576929668813e-11,2.8470020946968056e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,24,1.1091900963629225e-10,1.1091900963629225e-10,-1.0,12231984340.026966,5.705345342228455e-11,1.1091855015750146e-10,3.55581278578279e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,11,25,4.2404418450106635e-11,-4.2404418450106635e-11,1.0,15017839726.178272,4.240457721090413e-11,9.627079802366851e-11,3.521662862866949e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,13,5.1445718546479687e-11,4.4408393599736486e-11,-0.49999999999999983,49934961966.143974,3.719648736025689e-12,5.1561064901663355e-11,2.3948527221816484e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,14,5.1230523776708945e-11,4.4284465146554394e-11,-0.5000000000000004,41670795439.49039,7.308036022388767e-12,5.171720424314808e-11,2.188233518043524e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,15,6.01445688266327e-11,6.01445688266327e-11,-1.0,55170128054.383766,1.6356355193941406e-12,6.013395018080684e-11,3.4018824211205103e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,16,2.9441036238543335e-11,1.467898548805321e-11,0.49999999999999983,32965228061.270992,2.3697955548611145e-11,3.778172585348826e-11,2.458958016642291e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,17,2.9536391667526586e-11,1.458435077421105e-11,0.5000000000000004,28592423164.681885,2.9068314367442674e-11,4.143363131047704e-11,1.9028768639150908e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,18,1.8673119654770333e-11,5.902109314507781e-12,0.7986541716418109,26413448538.355362,3.559698329504998e-11,4.019433562825885e-11,2.6440174461405896e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,19,3.215535028793132e-11,1.728829461485469e-11,0.408248290463863,20962556419.450874,4.245637756855768e-11,5.3248599985480457e-11,1.454992202223349e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,20,5.220945966361106e-11,4.578283773046074e-11,-0.5463428522861039,23590959448.390327,2.8282877432343416e-11,5.935822396923675e-11,1.1794532760722348e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,21,5.5374957785293566e-11,5.1681706614064855e-11,-0.7459067426872383,52283688847.9773,2.795833387010981e-12,5.541925340475765e-11,2.8486010958062914e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,22,3.995382144244072e-11,2.6881356488566457e-11,0.08534713286766836,22998504912.064915,3.488243159796391e-11,5.302854264497194e-11,4.0878431070096264e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,23,5.4931067555977506e-11,5.21829341809591e-11,-0.7986541716418109,55461673741.68886,2.399614058724839e-12,5.4949178009641913e-11,2.8227696117837023e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,24,8.898738990519384e-11,2.9413321802037007e-11,0.0,11733053272.351677,5.4797929707849625e-11,1.1329032625962183e-10,2.0680382627923614e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,12,25,7.531833949436398e-11,2.9413321802037007e-11,0.0,14120109496.039589,4.0346065908449775e-11,9.857940704877243e-11,2.024100312488896e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,14,5.1729950502828227e-11,4.486128693991634e-11,-0.4999999999999997,49787634047.25483,3.7034467101439906e-12,5.1845946040299606e-11,2.4234406462250865e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,15,3.036747841731463e-11,1.462452008310113e-11,0.49999999999999983,46445179325.75758,1.260584780375136e-11,3.2856943472713993e-11,4.9358910991459276e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,16,5.945881622336656e-11,5.945881622336656e-11,-0.9999999999999999,59378129562.87807,1.379449415646033e-12,5.945345807959952e-11,3.3415561768234746e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,17,2.9825430405210134e-11,1.5161172567573034e-11,0.4999999999999997,32540326405.438076,2.402416840443883e-11,3.8285835952701074e-11,2.5229949951492963e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,18,5.225640075470923e-11,4.6073679307402145e-11,-0.5463428522861037,71730461097.16396,9.37026049382004e-13,5.2244240437880947e-11,2.579735190045961e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,19,3.246912080313668e-11,1.7865116408216654e-11,0.40824829046386313,30067762433.708817,2.5904034355324814e-11,4.152448870100307e-11,3.0232706913752455e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,20,1.9022226557710445e-11,6.060879893516717e-12,0.7986541716418107,21859703518.925743,4.3793032193952984e-11,4.774349010575334e-11,1.952651712570046e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,21,4.0470350535341604e-11,2.7442180574641812e-11,0.08534713286766828,20150197041.16341,4.179397178100295e-11,5.8160850404866086e-11,3.3406443492843227e-23
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,22,5.5738658604636716e-11,5.2118713543919666e-11,-0.7459067426872384,27868193389.397987,1.8688364455318002e-11,5.876621928873549e-11,1.9042693494359397e-22
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,23,2.789195641917729e-11,1.4413921227492143e-11,0.5463428522861037,20428294206.792843,4.5080268505816615e-11,5.298584258612189e-11,7.813264431719345e-24
18,26,Fe,3d⁶4s²→3d⁶4s4p,lower,13,24,8.917971056009018e-11,2.999014359539897e-11,0.0,11726511645.166534,5.4033459014430566e-11,1.1395800480044731e-10,2.1460638024963795e-22
