hostname,pl_name,sy_pnum,pl_orbper,pl_ratdor,pl_orbeccen
"Kepler-462","Kepler-462 c",2,207.62000000000,119.000000,0.110000
"Kepler-148","Kepler-148 c",3,4.18004300000,13.534000,0.000000
"Kepler-446","Kepler-446 d",3,5.14892100000,31.600000,0.000000
"HD 22946","TOI-411 c",3,9.57308300000,19.610000,0.160000
"Kepler-361","Kepler-361 b",2,8.48661600000,12.419000,0.000000
"Kepler-198","Kepler-198 c",3,49.56741600000,62.000000,0.000000
"LHS 1903","LHS 1903 c",4,6.22618500000,21.480000,0.089000
"Kepler-235","Kepler-235 c",4,7.82490400000,24.960000,0.000000
"Kepler-252","Kepler-252 b",2,6.66839100000,25.900000,0.000000
"Kepler-20","Kepler-20 d",6,77.61145500000,78.230000,0.082000
"Kepler-358","Kepler-358 c",2,83.48836900000,107.300000,0.000000
"TOI-904","TOI-904 b",2,10.87720000000,23.000000,
"Kepler-271","Kepler-271 b",3,10.43547805000,23.300000,0.000000
"Kepler-223","Kepler-223 e",4,19.72567000000,4.350000,0.051000
"EPIC 212737443","EPIC 212737443 b",2,13.60300000000,31.994000,0.200000
"TOI-1266","TOI-1266 b",3,10.89450000000,35.970000,0.039000
"Kepler-208","Kepler-208 c",4,7.46662300000,8.390000,0.000000
"Kepler-398","Kepler-398 b",3,4.08142300000,6.930000,0.000000
"Kepler-589","Kepler-589 b",2,16.54964934000,32.350000,0.000000
"TOI-1238","TOI-1238 b",2,0.76459700000,5.190000,0.250000
"Kepler-186","Kepler-186 e",5,22.40770400000,52.750000,0.000000
"Kepler-449","Kepler-449 c",2,33.67270000000,18.270000,0.050000
"Kepler-187","Kepler-187 c",2,10.64026300000,10.030000,0.000000
"K2-111","K2-111 b",2,5.35189630000,9.730000,0.134000
"Kepler-186","Kepler-186 f",5,129.94410000000,178.000000,0.040000
"Kepler-37","Kepler-37 d",4,39.79226220000,69.576000,0.100000
"EPIC 206024342","EPIC 206024342 d",3,14.64753100000,29.000000,
"Kepler-203","Kepler-203 c",3,5.37064700000,20.378000,0.000000
"Kepler-864","Kepler-864 b",2,5.83376092000,11.410000,0.000000
"Kepler-322","Kepler-322 b",2,1.65388800000,2.950000,0.000000
"K2-190","K2-190 b",2,10.09885800000,17.225461,
"Kepler-211","Kepler-211 c",2,6.04045000000,7.100000,0.000000
"TOI-5489","TOI-5489 b",2,3.15222000000,16.260000,
"Kepler-336","Kepler-336 b",3,2.02482300000,2.620000,0.000000
"K2-35","K2-35 b",2,2.39996400000,10.530000,0.130000
"K2-268","K2-268 c",5,9.32752700000,17.170000,
"Kepler-194","Kepler-194 b",3,2.09228100000,6.520000,0.000000
"Kepler-157","Kepler-157 d",3,7.02573474000,25.680000,0.000000
"Kepler-1371","Kepler-1371 b",2,3.44620390000,13.050000,0.000000
"Kepler-87","Kepler-87 c",2,191.23180000000,80.700000,0.039000
"Kepler-344","Kepler-344 b",2,21.96394500000,63.270000,0.000000
"Kepler-1907","Kepler-1907 b",2,5.65245008500,21.540000,0.000000
"Kepler-291","Kepler-291 b",2,3.54651100000,11.910000,0.000000
"Kepler-529","Kepler-529 d",3,35.86619949000,28.200000,0.000000
"Kepler-299","Kepler-299 e",4,38.28548900000,44.900000,0.000000
"Kepler-296","Kepler-296 d",5,19.85029100000,53.100000,0.330000
"Kepler-373","Kepler-373 b",2,5.53530900000,15.353000,0.000000
"Kepler-58","Kepler-58 d",4,40.10137100000,23.000000,0.000000
"Kepler-122","Kepler-122 e",5,37.99327300000,43.624000,0.000000
"K2-407","K2-407 c",2,9.22453000000,18.760000,
"Kepler-208","Kepler-208 d",4,11.13178600000,11.000000,0.000000
"Kepler-1129","Kepler-1129 c",2,76.53695860000,105.000000,0.000000
"TOI-6041","TOI-6041 b",2,26.04945000000,40.400000,
"Kepler-416","Kepler-416 c",3,12.20900000000,23.917000,0.000000
"EPIC 206024342","EPIC 206024342 b",3,4.50756000000,13.900000,
"K2-350","K2-350 c",2,19.99194400000,28.710000,
"Kepler-755","Kepler-755 b",2,1.26909037400,3.010000,0.000000
"Kepler-125","Kepler-125 c",2,5.77446400000,17.100000,0.000000
"HD 73583","HD 73583 b",2,6.39804200000,19.980000,0.090000
"Kepler-1642","Kepler-1642 b",2,12.20575130000,39.810000,0.000000
"Kepler-653","Kepler-653 b",2,14.70748976000,35.900000,0.000000
"Kepler-345","Kepler-345 c",2,9.38742700000,17.400000,0.000000
"Kepler-148","Kepler-148 d",3,51.84688575000,72.950000,0.000000
"Kepler-343","Kepler-343 c",2,23.22182000000,71.610000,0.000000
"Kepler-304","Kepler-304 e",4,1.49914695300,8.065000,0.000000
"Kepler-84","Kepler-84 e",5,27.43438900000,41.830000,0.000000
"HD 137496","HD 137496 b",2,1.62116000000,3.700000,0.000000
"KOI-3503","KOI-3503 b",2,21.18500000000,58.769000,0.000000
"Kepler-529","Kepler-529 c",3,12.83450220000,14.200000,0.000000
"Kepler-49","Kepler-49 c",4,10.91000000000,13.420000,0.008000
"Kepler-126","Kepler-126 c",3,21.86974100000,13.644000,0.190000
"Kepler-304","Kepler-304 d",4,9.65347100000,25.950000,0.000000
"TOI-1470","TOI-1470 b",2,2.52709300000,13.050000,0.300000
"Kepler-394","Kepler-394 d",3,5.61358022700,14.840000,0.000000
"K2-331","K2-331 c",2,22.99659100000,37.870000,
"Kepler-1542","Kepler-1542 c",4,2.89223021000,8.830000,0.000000
"Kepler-342","Kepler-342 d",4,39.45935700000,22.400000,0.000000
"Kepler-712","Kepler-712 b",2,21.02247699000,40.546000,0.000000
"KOI-351","KOI-351 f",8,124.91440000000,86.400000,0.000000
"HD 23472","HD 23472 c",5,29.79749000000,50.200000,0.063000
"WASP-41","WASP-41 b",2,3.05240000000,9.960000,0.000000
"Kepler-327","Kepler-327 d",3,13.96945700000,35.000000,0.000000
"Kepler-172","Kepler-172 b",4,2.94030900000,8.983900,0.000000
"Kepler-217","Kepler-217 d",3,3.88689525000,4.400000,0.000000
"Kepler-183","Kepler-183 c",2,11.63707100000,27.180000,0.000000
"Kepler-1311","Kepler-1311 c",3,2.53573424000,4.920700,0.000000
"Kepler-305","Kepler-305 d",4,16.74000000000,54.490000,0.000000
"Kepler-1514","Kepler-1514 b",2,217.83184000000,125.600000,0.401000
"Kepler-186","Kepler-186 d",5,13.34299600000,17.800000,0.000000
"Kepler-310","Kepler-310 c",3,56.47542000000,47.000000,0.000000
"Kepler-36","Kepler-36 c",2,16.21865000000,16.690000,0.000000
"TOI-4495","TOI-4495 c",2,5.18553000000,10.630000,0.023000
"K2-384","K2-384 c",5,4.19476600000,24.630000,
"Kepler-153","Kepler-153 b",2,18.87022700000,47.270000,0.000000
"Kepler-334","Kepler-334 b",3,5.47031900000,13.396000,0.000000
"Kepler-139","Kepler-139 c",5,157.07287800000,150.720000,0.000000
"Kepler-248","Kepler-248 b",2,6.30820500000,16.707000,0.000000
"Kepler-295","Kepler-295 d",3,33.88405400000,14.700000,0.000000
"K2-352","K2-352 b",3,3.66591200000,15.660000,
"Kepler-495","Kepler-495 c",2,5.89660978300,14.439000,0.000000
"Kepler-303","Kepler-303 c",2,7.06114900000,54.222000,0.000000
"HD 73583","HD 73583 c",2,18.87974000000,41.110000,0.080000
"Kepler-381","Kepler-381 b",3,5.62902100000,11.290000,0.000000
"Kepler-276","Kepler-276 b",3,14.12841000000,20.588000,0.000000
"TOI-1346","TOI-1346 c",2,5.50255800000,15.100000,
"HAT-P-44","HAT-P-44 b",2,4.30121900000,11.490000,0.044000
"Kepler-201","Kepler-201 c",2,151.88405800000,63.100000,0.000000
"Kepler-1050","Kepler-1050 c",2,21.12845690000,42.540000,0.000000
"Kepler-10","Kepler-10 b",3,0.83749070000,3.653980,0.000000
"K2-155","K2-155 c",3,13.85000000000,27.000000,
"HD 108236","TOI-1233.01",5,14.17568500000,27.390000,0.055000
"K2-58","K2-58 b",3,7.05254000000,23.900000,
"K2-229","K2-229 b",2,0.58421600000,4.200000,0.000000
"Kepler-102","Kepler-102 f",5,27.45359200000,59.570000,0.100000
"Kepler-223","Kepler-223 d",4,14.78869000000,18.935000,0.037000
"Kepler-272","Kepler-272 d",3,10.93730400000,15.300000,0.000000
"TOI-1736","TOI-1736 b",2,7.07307600000,11.400000,0.000000
"Kepler-595","Kepler-595 c",2,12.38602000000,27.783000,0.000000
"Kepler-419","Kepler-419 b",2,69.75460000000,152.089000,0.833000
"Kepler-656","Kepler-656 b",2,1.26025909400,5.400000,0.000000
"Kepler-418","Kepler-418 b",2,86.67856000000,84.400000,0.200000
"Kepler-24","Kepler-24 e",4,18.99835500000,29.596000,0.000000
"Kepler-1350","Kepler-1350 c",2,1.76678906200,10.402000,0.000000
"KOI-134","KOI-134 b",2,67.12770000000,46.200000,0.160000
"Kepler-293","Kepler-293 c",2,54.15574300000,43.500000,0.000000
"Kepler-610","Kepler-610 b",2,6.99692655400,20.173400,0.000000
"K2-290","K2-290 c",2,48.36685000000,43.500000,0.000000
"KOI-351","KOI-351 c",8,8.71937500000,16.000000,0.000000
"Kepler-292","Kepler-292 d",5,7.05567900000,17.530000,0.000000
"Kepler-242","Kepler-242 c",2,14.49648100000,33.700000,0.000000
"Kepler-1130","Kepler-1130 b",3,5.45298175000,11.200000,0.000000
"Kepler-783","Kepler-783 c",2,7.05395000000,34.220000,0.000000
"Kepler-174","Kepler-174 b",3,13.98179000000,37.150000,0.000000
"Kepler-758","Kepler-758 b",4,12.10971040000,15.300000,0.000000
"Kepler-1487","Kepler-1487 b",2,7.31946363000,11.530000,0.000000
"Kepler-178","Kepler-178 b",3,9.57669400000,22.293000,0.000000
"Kepler-647","Kepler-647 b",2,16.22546490000,12.850000,0.000000
"Kepler-302","Kepler-302 b",2,30.18410400000,40.330000,0.000000
"HD 136352","HD 136352 d",3,107.24500000000,86.460000,0.000000
"HD 191939","HD 191939 d",6,38.35303700000,48.700000,0.031000
"Kepler-26","Kepler-26 e",4,46.82791500000,75.000000,0.000000
"Kepler-366","Kepler-366 c",2,12.51616000000,20.000000,0.000000
"Kepler-11","Kepler-11 c",6,13.02410000000,21.690000,0.026000
"Kepler-57","Kepler-57 b",2,5.72000000000,16.830000,0.016200
"Kepler-359","Kepler-359 b",3,25.56322200000,24.600000,0.000000
"K2-233","K2-233 d",3,24.36810000000,45.910000,0.180000
"Kepler-430","Kepler-430 c",2,110.97900000000,66.100000,0.000000
"Kepler-350","Kepler-350 b",3,11.18956200000,9.400000,0.000000
"Kepler-1398","Kepler-1398 c",2,4.13827595000,6.070000,0.000000
"Kepler-758","Kepler-758 c",4,4.75793986000,8.200000,0.000000
"Kepler-520","Kepler-520 b",2,19.67416124000,17.740000,0.000000
"Kepler-241","Kepler-241 c",2,36.06597800000,65.370000,0.000000
"Kepler-299","Kepler-299 d",4,15.05478600000,16.530000,0.000000
"TOI-2141","TOI-2141 b",3,18.26160800000,29.930000,0.210000
"WASP-53","WASP-53 b",2,3.30984430000,11.050000,0.030000
"Kepler-391","Kepler-391 b",2,7.41750000000,6.200000,0.460000
"Kepler-275","Kepler-275 b",3,10.30068200000,16.360000,0.000000
"K2-37","K2-37 b",3,4.44340000000,10.785318,
"Kepler-286","Kepler-286 d",4,5.91432300000,17.223000,0.000000
"Kepler-277","Kepler-277 b",2,17.32400000000,17.020000,0.000000
"Kepler-967","Kepler-967 b",2,13.22713379000,31.530000,0.000000
"Kepler-107","Kepler-107 d",4,7.95839000000,5.050000,0.110000
"Kepler-402","Kepler-402 c",4,6.12482100000,13.100000,0.000000
"Kepler-158","Kepler-158 c",3,28.55138300000,55.000000,0.000000
"Kepler-1990","Kepler-1990 b",2,1.73513619000,6.015800,0.000000
"K2-148","K2-148 c",3,6.92260000000,27.300000,
"TOI-1422","TOI-1422 c",2,34.56330000000,43.200000,0.200000
"Kepler-804","Kepler-804 b",2,14.37457351000,23.352000,0.000000
"TOI-5398","TOI-5398 c",2,4.77271000000,11.800000,0.140000
"Kepler-920","Kepler-920 b",2,6.53192704000,16.120000,0.000000
"Kepler-1991","Kepler-1991 b",2,13.26079792000,25.610000,0.000000
"Kepler-134","Kepler-134 c",2,10.10578500000,10.130000,0.000000
"Kepler-371","Kepler-371 c",2,67.96801500000,66.120000,0.000000
"Kepler-1610","Kepler-1610 c",2,44.98518850000,64.400000,0.000000
"Kepler-377","Kepler-377 c",2,27.01497600000,39.230000,0.000000
"Kepler-198","Kepler-198 d",3,1.31184443000,5.725000,0.000000
"Kepler-329","Kepler-329 c",2,18.68473700000,15.800000,0.000000
"Kepler-487","Kepler-487 d",3,2.41839003600,7.700000,0.000000
"Kepler-26","Kepler-26 b",4,12.28000000000,36.270000,0.021000
"Kepler-199","Kepler-199 c",2,67.09340800000,76.610000,0.000000
"K2-275","K2-275 b",2,3.28096260000,8.610000,
"Kepler-82","Kepler-82 c",5,51.54000000000,64.700000,0.007000
"KOI-1783","KOI-1783.01",2,134.46280000000,94.800000,0.000000
"Kepler-133","Kepler-133 b",2,8.12997600000,9.050000,0.000000
"KIC 5437945","KIC 5437945 b",2,440.78130000000,158.900000,0.000000
"CoRoT-7","CoRoT-7 b",3,0.85359163000,4.260000,0.000000
"Kepler-1370","Kepler-1370 b",2,20.26416840000,36.460000,0.000000
"Kepler-1086","Kepler-1086 b",2,18.78425728000,36.600000,0.000000
"Kepler-257","Kepler-257 b",3,2.38266700000,9.690000,0.000000
"K2-189","K2-189 b",2,2.58812000000,7.950000,
"Kepler-318","Kepler-318 b",2,4.66271500000,13.444000,0.000000
"Kepler-1513","Kepler-1513 b",2,160.88420000000,117.700000,0.306000
"Kepler-29","Kepler-29 b",2,10.33974000000,24.950000,0.000000
"K2-3","K2-3 c",3,24.64672900000,53.500000,0.048000
"KOI-351","KOI-351 b",8,7.00815100000,13.200000,0.000000
"K2-80","K2-80 c",3,5.60500000000,12.500000,
"Kepler-561","Kepler-561 c",2,5.35016198300,18.491000,0.000000
"HD 28109","HD 28109 b",3,22.89105400000,25.710000,0.007100
"Kepler-154","Kepler-154 e",5,3.93276465000,9.880000,0.000000
"Kepler-166","Kepler-166 d",3,1.55400392800,6.791000,0.000000
"TOI-5624","TOI-5624 d",5,13.73146800000,27.970000,0.000000
"Kepler-37","Kepler-37 b",4,13.36702000000,28.680000,0.098000
"Kepler-1987","Kepler-1987 d",4,5.64491415400,17.830000,0.000000
"TOI-5126","TOI-5126 b",2,5.45883850000,11.320000,0.000000
"K2-172","K2-172 c",2,29.62682000000,44.208935,
"HD 136352","HD 136352 c",3,27.59221000000,34.970000,0.000000
"Kepler-127","Kepler-127 d",3,48.63040800000,53.480000,0.030000
"Kepler-357","Kepler-357 d",3,49.49987500000,66.490000,0.000000
"Kepler-595","Kepler-595 b",2,25.30290920000,44.730000,0.000000
"Kepler-104","Kepler-104 c",3,23.66820500000,26.800000,0.000000
"Kepler-182","Kepler-182 b",2,9.82579200000,7.310000,0.000000
"Kepler-1336","Kepler-1336 c",2,5.77721211000,7.300000,0.000000
"TOI-216","TOI-216.02",2,17.16073000000,33.250000,0.160000
"Kepler-325","Kepler-325 b",3,4.54443900000,20.495000,0.000000
"K2-239","K2-239 d",3,10.11500000000,38.800000,
"TIC 24750448","TIC 24750448 c",2,10.14385270726,20.037210,
"Kepler-136","Kepler-136 c",2,16.39923500000,36.730000,0.000000
"Kepler-238","Kepler-238 b",5,2.09087600000,2.765000,0.000000
"Kepler-880","Kepler-880 c",2,11.80617370000,9.080000,0.000000
"EPIC 249893012","EPIC 249893012 d",3,35.74700000000,27.420000,0.150000
"TOI-4495","TOI-4495 b",2,2.56699000000,6.650000,0.078000
"Kepler-273","Kepler-273 c",2,8.01492700000,16.020000,0.000000
"Kepler-398","Kepler-398 c",3,11.41941200000,11.600000,0.000000
"Kepler-1705","Kepler-1705 b",2,9.03502000000,15.210000,0.033000
"HD 108236","HD 108236 e",5,19.59002500000,33.900000,0.058000
"Kepler-534","Kepler-534 c",2,7.37868976600,16.010000,0.000000
"Kepler-524","Kepler-524 c",2,1.88897906000,2.710000,0.000000
"Kepler-160","Kepler-160 b",3,4.30939700000,10.620000,0.000000
"Kepler-346","Kepler-346 c",2,23.85154900000,29.000000,0.000000
"K2-395","K2-395 c",2,8.49128200000,22.430000,
"Kepler-1996","Kepler-1996 c",2,92.72972480000,60.800000,0.000000
"Kepler-107","Kepler-107 b",4,3.18002180000,2.740000,0.100000
"Kepler-360","Kepler-360 c",2,7.18643400000,12.900000,0.000000
"Kepler-54","Kepler-54 d",3,20.99569400000,14.600000,0.000000
"Kepler-1530","Kepler-1530 b",3,2.59044340000,9.280000,0.000000
"Kepler-969","Kepler-969 b",2,34.17317140000,58.490000,0.000000
"Kepler-274","Kepler-274 b",2,11.63478800000,16.500000,0.000000
"Kepler-183","Kepler-183 b",2,5.68794500000,19.680000,0.000000
"Kepler-368","Kepler-368 b",2,26.84768000000,19.100000,0.000000
"K2-84","K2-84 b",2,6.42150000000,15.700000,
"Kepler-232","Kepler-232 c",2,11.37934900000,16.310000,0.000000
"Kepler-949","Kepler-949 c",2,20.99757968000,64.900000,0.000000
"K2-117","K2-117 c",2,5.44401700000,18.520000,0.150000
"Kepler-364","Kepler-364 b",2,25.74571800000,26.970000,0.000000
"Kepler-444","Kepler-444 f",5,9.74048600000,23.205000,0.290000
"Kepler-147","Kepler-147 b",2,12.61058400000,10.500000,0.000000
"K2-224","K2-224 c",2,10.09489000000,20.300000,
"Kepler-150","Kepler-150 b",5,3.42805400000,10.940000,0.000000
"Kepler-62","Kepler-62 d",5,18.16406000000,40.400000,0.000000
"Kepler-292","Kepler-292 f",5,20.83423700000,18.300000,0.000000
"Kepler-316","Kepler-316 c",2,6.82776600000,21.950000,0.000000
"Kepler-104","Kepler-104 b",3,11.42754800000,19.407000,0.000000
"Kepler-141","Kepler-141 c",2,7.01060600000,13.300000,0.000000
"Kepler-48","Kepler-48 c",5,9.67395000000,23.113000,0.000000
"Kepler-144","Kepler-144 c",2,10.10466500000,32.610000,0.000000
"HD 213885","HD 213885 b",2,1.00803500000,3.927000,0.000000
"Kepler-381","Kepler-381 c",3,13.39163500000,30.460000,0.000000
"Kepler-306","Kepler-306 d",4,17.32664400000,28.640000,0.000000
"Kepler-1254","Kepler-1254 c",3,3.60084276000,13.160000,0.000000
"TOI-2095","TOI-2095 b",2,17.66484000000,49.220000,0.000000
"KIC 9663113","Kepler-458 c",2,20.74028413000,10.280000,0.000000
"Kepler-1001","Kepler-1001 b",2,14.30511983000,14.100000,0.000000
"TOI-2000","TOI-2000 b",2,3.09833000000,8.100000,0.000000
"Kepler-320","Kepler-320 c",2,17.93493700000,6.190000,0.000000
"K2-368","K2-368 d",3,20.20108500000,42.920000,
"Kepler-28","Kepler-28 b",2,5.91000000000,19.700000,0.000000
"Kepler-178","Kepler-178 d",3,96.67898800000,126.000000,0.000000
"Kepler-107","Kepler-107 c",4,4.90145200000,3.650000,0.080000
"TOI-1774","TOI-1774.01",2,16.70988000000,24.300000,0.050000
"EPIC 220674823","EPIC 220674823 c",2,13.34060300000,23.350000,0.180000
"Kepler-207","Kepler-207 d",3,5.86807500000,11.520600,0.000000
"Kepler-160","Kepler-160 c",3,13.69942900000,22.950000,0.000000
"Kepler-106","Kepler-106 d",4,23.98020000000,11.980000,0.000000
"Kepler-450","Kepler-450 d",3,7.51464000000,10.859000,0.140000
"HD 73344","HD 73344 b",3,15.61100000000,23.556000,0.030000
"LHS 1678","LHS 1678 c",3,3.69428400000,21.360000,0.039000
"Kepler-189","Kepler-189 b",2,10.39993100000,23.650000,0.000000
"Kepler-109","Kepler-109 c",2,21.22265000000,25.344000,0.098000
"Kepler-101","Kepler-101 c",2,6.02976000000,8.000000,0.000000
"Kepler-2001","Kepler-2001 c",2,14.09258318900,21.704685,0.000000
"Kepler-1154","Kepler-1154 b",2,5.18561420000,9.931000,0.000000
"TOI-1839","TOI-1839 c",2,4.02393854207,11.040113,
"Kepler-140","Kepler-140 b",2,3.25427000000,8.408000,0.000000
"Kepler-328","Kepler-328 b",2,34.92100000000,11.140000,0.000000
"Kepler-625","Kepler-625 b",2,7.75192492000,16.690000,0.000000
"HD 15906","HD 15906 c",2,21.58329800000,39.920000,0.040000
"Kepler-511","Kepler-511 c",2,26.62949944000,26.373500,0.000000
"Kepler-247","Kepler-247 c",3,9.43945200000,26.081000,0.000000
"TOI-4311","TOI-4311 b",2,0.99027380000,4.629000,
"Kepler-281","Kepler-281 c",3,36.33737300000,29.000000,0.000000
"HIP 8152","HIP 8152 c",2,19.60562000000,31.200000,0.200000
"Kepler-171","Kepler-171 c",3,11.46346200000,34.510000,0.000000
"Kepler-136","Kepler-136 b",2,11.57890000000,22.500000,0.000000
"TOI-942","TOI-942 c",2,10.15627200000,17.880000,0.320000
"Kepler-244","Kepler-244 d",3,20.05040100000,19.250000,0.000000
"Kepler-146","Kepler-146 c",2,76.73217100000,85.800000,0.000000
"Kepler-166","Kepler-166 b",3,7.65025400000,21.894500,0.000000
"Kepler-524","Kepler-524 b",2,7.97419807000,11.551000,0.000000
"Kepler-112","Kepler-112 b",2,8.40887800000,18.850000,0.000000
"Kepler-291","Kepler-291 c",2,5.70078600000,27.020000,0.000000
"Kepler-203","Kepler-203 d",3,11.32972000000,22.760000,0.000000
"Kepler-323","Kepler-323 b",2,1.67832800000,5.577600,0.095000
"K2-63","K2-63 b",2,20.25700000000,26.600000,
"Kepler-10","Kepler-10 c",3,45.29430100000,48.750000,0.136000
"KOI-351","KOI-351 g",8,210.73514000000,143.068000,0.029200
"Kepler-287","Kepler-287 c",2,44.85189600000,43.300000,0.000000
"Kepler-415","Kepler-415 c",2,8.70800000000,27.560000,0.000000
"K2-398","K2-398 b",2,6.39302500000,11.590000,
"Kepler-261","Kepler-261 b",2,10.38122700000,28.900000,0.000000
"Kepler-382","Kepler-382 c",2,12.16270100000,12.790000,0.000000
"TOI-1453","TOI-1453 b",2,4.31352250000,13.880000,0.000000
"Kepler-18","Kepler-18 b",3,3.50472500000,8.580000,0.000000
"K2-155","K2-155 b",3,6.34200000000,18.500000,
"TIC 434398831","TIC 434398831 b",2,3.68550400000,10.100000,0.040000
"Kepler-725","Kepler-725 b",2,39.64372000000,54.700000,0.231000
"Kepler-172","Kepler-172 d",4,14.62711900000,17.100000,0.000000
"Kepler-716","Kepler-716 c",2,3.96999000000,14.300000,0.000000
"Kepler-1065","Kepler-1065 b",2,3.60930890700,15.460000,0.000000
"Kepler-356","Kepler-356 b",2,4.61269600000,11.840000,0.000000
"Kepler-466","Kepler-466 b",2,51.07926307000,62.716000,0.000000
"K2-84","K2-84 c",2,27.86000000000,42.900000,
"Kepler-1052","Kepler-1052 c",2,180.92172900000,157.500000,0.000000
"Kepler-23","Kepler-23 c",3,10.74000000000,13.790120,0.021000
"Kepler-511","Kepler-511 b",2,296.63786500000,132.392453,0.000000
"Kepler-130","Kepler-130 c",3,27.50868000000,32.600000,0.000000
"K2-229","K2-229 c",2,8.32727000000,24.900000,0.000000
"Kepler-159","Kepler-159 b",2,10.13962300000,30.115000,0.000000
"Kepler-616","Kepler-616 b",3,9.99761851000,23.470000,0.000000
"Kepler-157","Kepler-157 c",3,13.54050000000,23.240000,0.000000
"Kepler-166","Kepler-166 c",3,34.26028100000,56.439000,0.000000
"Kepler-164","Kepler-164 b",4,5.03503000000,22.040000,0.000000
"Kepler-331","Kepler-331 b",3,8.45749600000,29.400000,0.000000
"TOI-1246","TOI-1246 e",4,37.92548000000,57.300000,0.000000
"Kepler-1489","Kepler-1489 c",2,0.68074100000,3.300000,
"Kepler-254","Kepler-254 b",3,5.82666200000,15.796000,0.000000
"Kepler-152","Kepler-152 c",2,88.25505500000,166.300000,0.000000
"Kepler-326","Kepler-326 b",3,2.24832900000,8.744100,0.000000
"HIP 8152","HIP 8152 b",2,10.75101400000,20.900000,0.000000
"Kepler-501","Kepler-501 b",2,5.64067757200,15.726000,0.000000
"Kepler-226","Kepler-226 b",3,3.94099700000,12.060000,0.000000
"Kepler-389","Kepler-389 c",2,14.51143000000,11.510000,0.000000
"Kepler-241","Kepler-241 b",2,12.71809200000,31.510000,0.000000
"Kepler-937","Kepler-937 c",2,153.34336400000,111.500000,0.000000
"Kepler-487","Kepler-487 b",3,15.35876840300,28.123000,0.000000
"KIC 5437945","Kepler-460 c",2,220.13033570000,81.481000,0.000000
"Kepler-58","Kepler-58 e",4,4.45814897000,8.090000,0.000000
"Kepler-1266","Kepler-1266 c",2,4.86631012000,11.600000,0.000000
"Kepler-949","Kepler-949 b",2,8.68930729600,26.669000,0.000000
"Kepler-155","Kepler-155 c",2,52.66179300000,88.720000,0.000000
"Kepler-770","Kepler-770 d",3,4.15244722000,12.366000,0.000000
"Kepler-913","Kepler-913 c",2,5.93911981600,20.130000,0.000000
"Kepler-445","Kepler-445 d",3,8.15275000000,42.950000,0.000000
"Kepler-163","Kepler-163 c",2,21.34726200000,43.540000,0.000000
"Kepler-1491","Kepler-1491 c",2,61.56976500000,43.000000,0.000000
"K2-190","K2-190 c",2,21.57402300000,27.966545,
"Kepler-56","Kepler-56 b",3,10.50160000000,5.617000,0.040000
"Kepler-312","Kepler-312 b",2,1.77241900000,5.572000,0.000000
"Kepler-1530","Kepler-1530 d",3,9.20761013000,10.960000,0.000000
"Kepler-450","Kepler-450 b",3,28.45485100000,26.383000,0.020000
"K2-188","K2-188 c",2,7.81025300000,15.560000,
"Kepler-304","Kepler-304 c",4,5.31594600000,37.980000,0.000000
"Kepler-1972","Kepler-1972 c",2,11.32950000000,16.190000,0.043000
"EPIC 206042996","EPIC 206042996 c",2,0.35488400000,2.600000,
"Kepler-1388","Kepler-1388 c",4,5.53608151000,19.800000,0.000000
"Kepler-121","Kepler-121 c",2,41.00801100000,39.200000,0.000000
"Kepler-1801","Kepler-1801 c",2,116.58318300000,129.500000,0.000000
"TOI-2000","TOI-2000 c",2,9.12705500000,16.640000,0.063000
"K2-154","K2-154 c",2,7.95486000000,24.900000,
"Kepler-286","Kepler-286 e",4,29.22128900000,58.140000,0.000000
"Kepler-275","Kepler-275 c",3,16.08813400000,22.020000,0.000000
"K2-183","K2-183 c",3,10.78799200000,22.000000,
"Kepler-124","Kepler-124 b",3,3.41049300000,2.850000,0.000000
"K2-233","K2-233 c",3,7.06024000000,20.100000,0.000000
"K2-73","K2-73 b",2,7.49556000000,15.108184,
"Kepler-328","Kepler-328 c",2,71.31200000000,64.746000,0.000000
"Kepler-285","Kepler-285 b",2,2.63386700000,9.910000,0.000000
"K2-398","K2-398 c",2,18.78783900000,23.550000,
"Kepler-1050","Kepler-1050 b",2,15.37875460000,22.200000,0.000000
"Kepler-249","Kepler-249 c",3,7.11370200000,24.230000,0.000000
"Kepler-185","Kepler-185 b",2,1.63290000000,8.050000,0.000000
"Kepler-401","Kepler-401 d",3,184.25640500000,126.400000,0.000000
"K2-290","K2-290 b",2,9.21165000000,13.150000,0.000000
"Kepler-49","Kepler-49 e",4,18.59610800000,63.200000,0.000000
"Kepler-758","Kepler-758 e",4,8.19347190000,11.800000,0.000000
"Kepler-293","Kepler-293 b",2,19.25419600000,32.870000,0.000000
"Kepler-245","Kepler-245 e",4,3.21982105600,11.849000,0.000000
"Kepler-487","Kepler-487 c",3,38.65199760000,48.900000,0.000000
"HD 136352","HD 136352 b",3,11.57797000000,19.600000,0.000000
"Kepler-1388","Kepler-1388 e",4,37.63270840000,62.800000,0.000000
"Kepler-1162","Kepler-1162 c",2,59.28406400000,71.400000,0.000000
"TOI-5624","TOI-5624 b",5,3.39034730000,11.010000,0.000000
"Kepler-1991","Kepler-1991 c",2,22.79020351000,35.303000,0.000000
"Kepler-316","Kepler-316 b",2,2.24050800000,11.500000,0.000000
"Kepler-220","Kepler-220 d",4,28.12239700000,39.700000,0.000000
