scale,class,type,id,xi,B,sigmaB
C,dwarf,F,UGC07524@2.760000,0.0498496,4.84909,0.568444
C,dwarf,F,UGC07524@3.100000,0.0512895,5.0656,0.538522
C,dwarf,F,UGC07524@3.450000,0.0529894,5.28833,0.513143
C,dwarf,F,UGC07524@3.790000,0.0546409,5.3604,0.511595
C,dwarf,F,UGC07524@4.140000,0.0568396,5.20578,0.552055
C,dwarf,F,UGC07524@4.480000,0.0572298,5.06353,0.690897
C,dwarf,F,UGC07524@4.820000,0.0561065,4.87315,0.795438
C,dwarf,F,UGC07524@5.170000,0.0549324,4.99364,0.686446
C,dwarf,F,UGC07524@5.510000,0.0519891,5.06557,0.640772
C,dwarf,F,UGC07524@5.860000,0.0489597,5.15909,0.617053
C,dwarf,F,UGC07524@6.200000,0.0479549,5.17689,0.627242
C,dwarf,F,UGC07524@6.550000,0.0480281,5.11175,0.485581
C,dwarf,F,UGC07524@6.890000,0.0486215,4.94416,0.424539
C,dwarf,F,UGC07524@7.250000,0.0492772,4.69815,0.401988
C,dwarf,F,UGC07524@7.580000,0.0503152,4.58942,0.354772
C,dwarf,F,UGC07524@7.940000,0.0515237,4.26748,0.309254
C,dwarf,F,UGC07524@8.270000,0.0529923,3.98365,0.291789
C,dwarf,F,UGC07524@8.630000,0.0545016,3.82835,0.286881
C,dwarf,F,UGC07524@8.970000,0.0550912,3.77545,0.297862
C,dwarf,F,UGC07524@9.300000,0.0555009,3.67845,0.310584
C,dwarf,F,UGC07524@9.660000,0.0554424,3.62502,0.326788
C,dwarf,F,UGC07524@9.990000,0.0552258,3.61501,0.342613
C,dwarf,F,UGC07524@10.350000,0.0548869,3.63996,0.356177
C,dwarf,F,UGC07524@10.690000,0.053123,3.23602,0.22775
C,HSB,T,UGC07603@0.340000,0.184502,1.80322,0.531767
C,HSB,T,UGC07603@0.680000,0.186229,2.456,0.43679
C,HSB,T,UGC07603@1.020000,0.154044,3.29002,0.453851
C,HSB,T,UGC07603@1.370000,0.126589,4.34714,0.49657
C,HSB,T,UGC07603@1.710000,0.124942,4.47779,0.454064
C,HSB,T,UGC07603@2.050000,0.109005,4.82311,0.460786
C,HSB,F,UGC07603@2.390000,0.0854751,5.27583,0.504038
C,HSB,F,UGC07603@2.740000,0.064089,6.03651,0.581517
C,HSB,F,UGC07603@3.080000,0.051997,6.95406,0.653569
C,HSB,F,UGC07603@3.420000,0.0459979,7.07952,0.66536
C,HSB,F,UGC07603@3.760000,0.0414602,7.49686,0.687807
C,HSB,F,UGC07603@4.110000,0.0367772,7.97917,0.720618
C,HSB,T,UGC07690@0.590000,0.531498,1.92691,0.366665
C,HSB,T,UGC07690@1.180000,0.33219,2.68628,0.38722
C,HSB,T,UGC07690@1.770000,0.21152,2.89781,0.411517
C,HSB,T,UGC07690@2.360000,0.156064,2.76413,0.405218
C,HSB,T,UGC07690@2.950000,0.116491,2.8725,0.42765
C,HSB,F,UGC07690@3.540000,0.089724,3.00144,0.4547
C,HSB,F,UGC07690@4.130000,0.0703542,3.16666,0.488311
C,dwarf,F,UGC08286@0.470000,0.072315,4.2697,1.08089
C,dwarf,F,UGC08286@0.950000,0.0914494,6.384,1.02085
C,dwarf,F,UGC08286@1.420000,0.0932928,8.05516,0.813544
C,dwarf,T,UGC08286@1.900000,0.104629,7.17511,0.422672
C,dwarf,T,UGC08286@2.370000,0.108321,6.02881,0.332624
C,dwarf,F,UGC08286@2.840000,0.0938337,6.09983,0.331673
C,dwarf,F,UGC08286@3.300000,0.0874241,5.86423,0.311005
C,dwarf,F,UGC08286@3.780000,0.082307,5.64058,0.299564
C,dwarf,F,UGC08286@4.250000,0.0790514,5.51145,0.289125
C,dwarf,F,UGC08286@4.730000,0.077759,5.29159,0.270763
C,dwarf,F,UGC08286@5.200000,0.0657937,5.73073,0.285132
C,dwarf,F,UGC08286@5.670000,0.0578833,6.04738,0.297581
C,dwarf,F,UGC08286@6.150000,0.0482731,6.81625,0.32889
C,dwarf,F,UGC08286@6.620000,0.0436724,7.05015,0.33895
C,dwarf,F,UGC08286@7.100000,0.0463057,6.2445,0.302129
C,dwarf,F,UGC08286@7.570000,0.041418,6.59509,0.314801
C,dwarf,F,UGC08286@8.040000,0.0391201,6.65298,0.315681
C,HSB,T,UGC08490@0.340000,0.33706,3.86807,0.735731
C,HSB,T,UGC08490@0.680000,0.359981,3.01929,0.444757
C,HSB,T,UGC08490@1.020000,0.316298,3.30761,0.405484
C,HSB,T,UGC08490@1.360000,0.263784,3.81767,0.413114
C,HSB,T,UGC08490@1.690000,0.218969,4.21708,0.427501
C,HSB,T,UGC08490@2.030000,0.181102,4.54139,0.445093
C,HSB,T,UGC08490@2.370000,0.157559,4.62681,0.445769
C,HSB,T,UGC08490@2.700000,0.139063,4.72242,0.449117
C,HSB,T,UGC08490@3.050000,0.119327,4.9856,0.46871
C,HSB,T,UGC08490@3.380000,0.106083,5.02193,0.473936
C,HSB,F,UGC08490@3.720000,0.0986995,4.9798,0.466382
C,HSB,F,UGC08490@4.060000,0.0916385,4.96437,0.462589
C,HSB,F,UGC08490@4.390000,0.0802798,5.24079,0.488347
C,HSB,F,UGC08490@4.740000,0.0706486,5.51552,0.513946
C,HSB,F,UGC08490@5.080000,0.0609675,5.90347,0.552889
C,HSB,F,UGC08490@5.410000,0.0513388,6.53302,0.614187
C,HSB,F,UGC08490@5.750000,0.0473785,6.93479,0.638935
C,HSB,F,UGC08490@6.090000,0.0447166,6.93739,0.639175
C,HSB,F,UGC08490@6.420000,0.0409346,7.1888,0.662339
C,HSB,F,UGC08490@6.770000,0.0378935,7.36426,0.678505
C,HSB,F,UGC08490@7.110000,0.0349618,7.54328,0.697612
C,HSB,F,UGC08490@7.440000,0.0347405,7.2546,0.670914
C,HSB,F,UGC08490@7.780000,0.0330102,7.24643,0.672688
C,HSB,F,UGC08490@8.120000,0.0291499,7.86248,0.729875
C,HSB,F,UGC08490@8.460000,0.027883,7.75105,0.725923
C,HSB,F,UGC08490@8.800000,0.0268735,7.5559,0.715822
C,HSB,F,UGC08490@9.130000,0.02472,7.77558,0.743313
C,HSB,F,UGC08490@9.470000,0.0227195,8.24124,0.783767
C,HSB,F,UGC08490@9.770000,0.0217874,8.11662,0.781993
C,HSB,F,UGC08490@10.150000,0.0210832,8.28588,0.788012
C,dwarf,F,UGC08550@0.490000,0.0942717,3.98401,0.65019
C,dwarf,T,UGC08550@0.970000,0.113306,4.83919,0.614861
C,dwarf,T,UGC08550@1.470000,0.104589,4.41263,0.395298
C,dwarf,F,UGC08550@1.950000,0.0827479,4.41729,0.373494
C,dwarf,F,UGC08550@2.440000,0.0571241,5.36623,0.438668
C,dwarf,F,UGC08550@2.920000,0.039443,6.80713,0.538238
C,dwarf,F,UGC08550@3.410000,0.0331108,7.38102,0.554964
C,dwarf,F,UGC08550@3.890000,0.0301388,7.62509,0.567384
C,dwarf,F,UGC08550@4.390000,0.032713,6.84995,0.530931
C,dwarf,F,UGC08550@4.880000,0.0353612,5.60248,0.391098
C,dwarf,F,UGC08550@5.360000,0.0333444,5.4471,0.378929
C,bulge,S,UGC08699@0.220000,23.8642,1.29579,0.671765
C,bulge,S,UGC08699@0.430000,26.5211,0.720095,0.283726
C,bulge,S,UGC08699@0.650000,20.887,0.694919,0.162277
C,bulge,S,UGC08699@0.870000,15.2169,0.78612,0.131299
C,bulge,S,UGC08699@1.080000,11.4077,0.908792,0.0988021
C,bulge,T,UGC08699@1.310000,8.66788,1.02693,0.0916493
C,bulge,T,UGC08699@1.520000,6.88793,1.14759,0.0499941
C,bulge,T,UGC08699@1.730000,5.61381,1.23713,0.0281723
C,bulge,T,UGC08699@1.960000,4.63834,1.3216,0.0442279
C,bulge,T,UGC08699@2.170000,3.99509,1.3586,0.0607293
C,bulge,T,UGC08699@2.390000,3.46267,1.36685,0.0401686
C,bulge,T,UGC08699@2.600000,3.0511,1.38262,0.0475678
C,bulge,T,UGC08699@2.830000,2.65698,1.39884,0.0327135
C,bulge,T,UGC08699@3.040000,2.3479,1.39669,0.212539
C,bulge,T,UGC08699@5.870000,0.781106,1.85595,0.118999
C,bulge,T,UGC08699@6.080000,0.748092,1.91521,0.148317
C,bulge,T,UGC08699@6.300000,0.717099,1.97331,0.0898198
C,bulge,T,UGC08699@6.520000,0.689217,2.02973,0.119478
C,bulge,T,UGC08699@6.740000,0.663379,2.08658,0.0712721
C,bulge,T,UGC08699@6.950000,0.640572,2.14294,0.0654787
C,bulge,T,UGC08699@7.160000,0.620479,2.19543,0.056454
C,bulge,T,UGC08699@7.390000,0.601232,2.21939,0.0822265
C,bulge,T,UGC08699@7.600000,0.587256,2.23363,0.184032
C,bulge,T,UGC08699@7.820000,0.574159,2.24451,0.147531
C,bulge,T,UGC08699@8.030000,0.563019,2.25322,0.163056
C,bulge,T,UGC08699@8.260000,0.551676,2.25963,0.165062
C,bulge,T,UGC08699@8.470000,0.541678,2.24427,0.146658
C,bulge,T,UGC08699@8.680000,0.53082,2.25874,0.114859
C,bulge,T,UGC08699@8.910000,0.517496,2.25709,0.099408
C,bulge,T,UGC08699@9.530000,0.4718,2.29008,0.145242
C,bulge,T,UGC08699@9.780000,0.452521,2.32661,0.189861
C,bulge,T,UGC08699@9.990000,0.436069,2.33842,0.198388
C,bulge,T,UGC08699@10.210000,0.418524,2.38395,0.25275
C,bulge,T,UGC08699@11.460000,0.333839,2.5494,0.0703187
C,bulge,T,UGC08699@13.390000,0.248222,2.77551,0.11353
C,bulge,T,UGC08699@15.210000,0.195993,3.02499,0.231973
C,bulge,T,UGC08699@17.130000,0.156252,3.44651,0.238724
C,bulge,T,UGC08699@19.060000,0.127691,3.91994,0.172042
C,bulge,T,UGC08699@20.990000,0.106538,4.31378,0.212591
C,bulge,F,UGC08699@22.920000,0.08959,4.74992,0.370076
C,bulge,F,UGC08699@25.700000,0.0702342,5.46308,0.447197
C,HSB,T,UGC09037@2.430000,1.14374,0.409886,0.0749921
C,HSB,T,UGC09037@3.650000,0.901191,0.696378,0.0607949
C,HSB,T,UGC09037@4.860000,0.705103,0.983776,0.0812764
C,HSB,T,UGC09037@6.080000,0.585104,1.19191,0.0780701
C,HSB,T,UGC09037@7.290000,0.545459,1.1386,0.0945772
C,HSB,T,UGC09037@8.510000,0.467853,1.21171,0.0812224
C,HSB,T,UGC09037@9.730000,0.403615,1.3263,0.106902
C,HSB,T,UGC09037@10.960000,0.354609,1.44283,0.141774
C,HSB,T,UGC09037@12.190000,0.326898,1.51103,0.135676
C,HSB,T,UGC09037@13.410000,0.296151,1.58045,0.11691
C,HSB,T,UGC09037@14.550000,0.267883,1.65475,0.100627
C,HSB,T,UGC09037@15.780000,0.246261,1.79703,0.104088
C,HSB,T,UGC09037@17.000000,0.220035,1.96513,0.0999978
C,HSB,T,UGC09037@18.230000,0.193048,2.11524,0.134897
C,HSB,T,UGC09037@19.460000,0.170892,2.2667,0.207686
C,HSB,T,UGC09037@20.690000,0.161006,2.20662,0.218428
C,HSB,T,UGC09037@21.920000,0.145547,2.21736,0.230892
C,HSB,T,UGC09037@23.140000,0.130277,2.37703,0.241664
C,HSB,T,UGC09037@24.280000,0.121556,2.36611,0.279323
C,HSB,T,UGC09037@25.510000,0.108645,2.39046,0.427096
C,HSB,T,UGC09037@26.730000,0.106703,2.05248,0.585176
C,HSB,T,UGC09037@27.960000,0.102319,2.37799,0.500628
C,bulge,S,UGC09133@0.320000,23.5438,3.15229,0.770314
C,bulge,S,UGC09133@0.630000,28.5133,1.30355,0.173807
C,bulge,S,UGC09133@0.950000,23.1072,1.05915,0.0949845
C,bulge,S,UGC09133@1.260000,18.4134,0.995014,0.0753368
C,bulge,S,UGC09133@1.580000,14.9473,0.977494,0.0754067
C,bulge,S,UGC09133@1.890000,12.3825,0.979392,0.053849
C,bulge,S,UGC09133@2.210000,10.4177,0.995544,0.0799289
C,bulge,T,UGC09133@2.520000,8.94968,1.01629,0.0324193
C,bulge,T,UGC09133@2.840000,7.7654,1.03931,0.0374746
C,bulge,T,UGC09133@3.150000,6.9105,1.05295,0.0321545
C,bulge,T,UGC09133@3.470000,6.28601,1.0508,0.0311851
C,bulge,T,UGC09133@3.790000,5.7741,1.04738,0.0430212
C,bulge,T,UGC09133@4.100000,5.32868,1.05665,0.0341146
C,bulge,T,UGC09133@4.420000,4.90056,1.06577,0.0369976
C,bulge,T,UGC09133@4.730000,4.5062,1.08308,0.0123007
C,bulge,T,UGC09133@5.050000,4.12761,1.11542,0.0146871
C,bulge,T,UGC09133@5.360000,3.79562,1.15098,0.039264
C,bulge,T,UGC09133@5.680000,3.49506,1.17954,0.16982
C,bulge,T,UGC09133@5.990000,3.24283,1.21406,0.109823
C,bulge,T,UGC09133@6.310000,3.01898,1.24671,0.0709394
C,bulge,T,UGC09133@6.620000,2.83805,1.26408,0.0695246
C,bulge,T,UGC09133@6.940000,2.6775,1.28712,0.0939371
C,bulge,T,UGC09133@7.570000,2.40336,1.32384,0.0631369
C,bulge,T,UGC09133@7.890000,2.27147,1.35331,0.126372
C,bulge,T,UGC09133@8.200000,2.14601,1.37828,0.100849
C,bulge,T,UGC09133@8.310000,2.10452,1.39652,0.0284153
C,bulge,T,UGC09133@8.520000,2.03146,1.41109,0.0546798
C,bulge,T,UGC09133@8.830000,1.93489,1.42951,0.0569817
C,bulge,T,UGC09133@9.150000,1.84193,1.44913,0.070444
C,bulge,T,UGC09133@9.780000,1.6686,1.50703,0.132452
C,bulge,T,UGC09133@10.100000,1.58424,1.53699,0.0413764
C,bulge,T,UGC09133@11.040000,1.36691,1.61843,0.0564202
C,bulge,T,UGC09133@11.360000,1.30346,1.6494,0.0388296
C,bulge,T,UGC09133@11.670000,1.2471,1.67815,0.124696
C,bulge,T,UGC09133@13.570000,0.982161,1.79451,0.0512536
C,bulge,T,UGC09133@13.880000,0.946028,1.80868,0.113615
C,bulge,T,UGC09133@14.200000,0.912413,1.83305,0.0734511
C,bulge,T,UGC09133@16.610000,0.706671,1.93874,0.127483
C,bulge,T,UGC09133@19.350000,0.553929,2.04742,0.0914966
C,bulge,T,UGC09133@22.190000,0.436683,2.19886,0.0369474
C,bulge,T,UGC09133@24.920000,0.362218,2.29082,0.0228217
C,bulge,T,UGC09133@27.660000,0.305885,2.38897,0.0574446
C,bulge,T,UGC09133@30.500000,0.258787,2.46401,0.090315
C,bulge,T,UGC09133@33.230000,0.221475,2.54076,0.100017
C,bulge,T,UGC09133@35.960000,0.188975,2.64355,0.0552255
C,bulge,T,UGC09133@38.800000,0.161563,2.7509,0.0572916
C,bulge,T,UGC09133@41.540000,0.140675,2.85422,0.0551655
C,bulge,T,UGC09133@44.270000,0.124425,2.95214,0.0158285
C,bulge,T,UGC09133@47.110000,0.111362,3.12601,0.0370883
C,bulge,T,UGC09133@49.840000,0.100337,3.36338,0.0582611
C,bulge,F,UGC09133@52.580000,0.0898244,3.65118,0.0793604
C,bulge,F,UGC09133@55.420000,0.0809816,3.93819,0.0527235
C,bulge,F,UGC09133@58.150000,0.0745729,4.14267,0.0439425
C,bulge,F,UGC09133@60.890000,0.0696975,4.19879,0.0730521
C,bulge,F,UGC09133@63.620000,0.0645138,4.23627,0.139466
C,bulge,F,UGC09133@66.460000,0.0594064,4.2601,0.166483
C,bulge,F,UGC09133@69.190000,0.0549483,4.24084,0.185582
C,bulge,F,UGC09133@71.930000,0.0511315,4.23521,0.0773386
C,bulge,F,UGC09133@74.770000,0.0477824,4.28442,0.0496091
C,bulge,F,UGC09133@77.500000,0.0450897,4.38035,0.0614785
C,bulge,F,UGC09133@80.230000,0.0426266,4.43661,0.123521
C,bulge,F,UGC09133@83.070000,0.0401924,4.5045,0.138723
C,bulge,F,UGC09133@85.810000,0.0379255,4.53988,0.150384
C,bulge,F,UGC09133@88.540000,0.0357139,4.5893,0.0616041
C,bulge,F,UGC09133@91.380000,0.0335807,4.72914,0.0502737
C,bulge,F,UGC09133@94.120000,0.0317227,4.94836,0.0539018
C,bulge,F,UGC09133@99.690000,0.0286125,5.31939,0.131227
C,bulge,F,UGC09133@108.310000,0.0243767,5.84851,0.210444
C,dwarf,F,UGC09992@0.780000,0.093274,3.19576,1.2874
C,dwarf,F,UGC09992@1.550000,0.072761,2.55785,0.925077
C,dwarf,F,UGC09992@2.340000,0.0595668,2.30052,0.789147
C,dwarf,F,UGC09992@3.120000,0.0529996,1.98647,0.67326
C,dwarf,F,UGC09992@3.890000,0.0417159,2.13479,0.704542
C,dwarf,F,UGC10310@1.100000,0.0637952,4.62501,1.40979
C,dwarf,F,UGC10310@2.210000,0.0897919,4.42357,0.8199
C,dwarf,F,UGC10310@3.310000,0.0822075,4.67099,0.719488
C,dwarf,F,UGC10310@4.420000,0.0734365,4.34405,0.635286
C,dwarf,F,UGC10310@5.520000,0.0789461,3.39657,0.484813
C,dwarf,F,UGC10310@6.640000,0.0740516,3.139,0.438767
C,dwarf,F,UGC10310@7.740000,0.0602284,3.38452,0.467914
C,HSB,T,UGC11455@0.620000,1.20412,0.485925,0.111029
C,HSB,T,UGC11455@1.230000,1.51892,0.65772,0.0853204
C,HSB,T,UGC11455@1.830000,1.57103,0.657122,0.103696
C,HSB,T,UGC11455@2.470000,1.50979,1.00823,0.185586
C,HSB,T,UGC11455@3.080000,1.40196,1.26127,0.14078
C,HSB,T,UGC11455@3.680000,1.30923,1.3751,0.142094
C,HSB,T,UGC11455@4.320000,1.23302,1.61642,0.173742
C,HSB,T,UGC11455@4.910000,1.18279,1.86909,0.178342
C,HSB,T,UGC11455@5.530000,1.2089,1.70937,0.172846
C,HSB,T,UGC11455@6.170000,1.26492,1.43462,0.182455
C,HSB,T,UGC11455@6.780000,1.39183,1.19871,0.0867228
C,HSB,T,UGC11455@7.380000,1.51476,1.22892,0.0681595
C,HSB,T,UGC11455@8.000000,1.52603,1.22104,0.0568734
C,HSB,T,UGC11455@8.620000,1.44493,1.36171,0.0697876
C,HSB,T,UGC11455@9.230000,1.39607,1.39413,0.0493308
C,HSB,T,UGC11455@9.850000,1.37183,1.40588,0.0717331
C,HSB,T,UGC11455@10.430000,1.35016,1.38107,0.0796397
C,HSB,T,UGC11455@11.050000,1.31575,1.50941,0.0594917
C,HSB,T,UGC11455@11.670000,1.27509,1.46401,0.0643732
C,HSB,T,UGC11455@12.190000,1.24609,1.41316,0.218778
C,HSB,T,UGC11455@12.910000,1.20276,1.47612,0.099466
C,HSB,T,UGC11455@14.560000,1.08988,1.52842,0.115031
C,HSB,T,UGC11455@16.630000,0.89611,1.67321,0.114997
C,HSB,T,UGC11455@17.770000,0.806757,1.68004,0.113608
C,HSB,T,UGC11455@18.490000,0.762351,1.73265,0.0837446
C,HSB,T,UGC11455@20.240000,0.68617,1.7708,0.0812487
C,HSB,T,UGC11455@22.620000,0.604757,1.78537,0.123984
C,HSB,T,UGC11455@24.890000,0.518979,1.64948,0.100931
C,HSB,T,UGC11455@27.060000,0.435136,1.78274,0.0949457
C,HSB,T,UGC11455@29.130000,0.367752,2.03357,0.0801467
C,HSB,T,UGC11455@31.300000,0.314497,2.24573,0.0947468
C,HSB,T,UGC11455@33.460000,0.275946,2.13928,0.0959784
C,HSB,T,UGC11455@35.530000,0.238487,2.57096,0.126469
C,HSB,T,UGC11455@37.700000,0.205448,2.85414,0.133124
C,HSB,T,UGC11455@39.870000,0.184037,2.96895,0.122033
C,HSB,T,UGC11455@41.930000,0.165161,3.00849,0.19951
C,bulge,S,UGC11914@0.280000,33.8816,0.876021,0.518312
C,bulge,S,UGC11914@0.370000,28.3309,0.982286,0.422331
C,bulge,S,UGC11914@0.470000,24.0563,1.08381,0.285827
C,bulge,S,UGC11914@0.560000,21.2763,1.17448,0.253214
C,bulge,S,UGC11914@0.650000,19.0672,1.27877,0.095136
C,bulge,S,UGC11914@0.750000,17.2462,1.34424,0.0549865
C,bulge,S,UGC11914@0.840000,16.1556,1.38885,0.0400736
C,bulge,S,UGC11914@0.930000,15.3751,1.41358,0.0308613
C,bulge,S,UGC11914@1.030000,14.5936,1.4175,0.0400483
C,bulge,S,UGC11914@1.120000,13.9147,1.42886,0.0560114
C,bulge,S,UGC11914@1.210000,13.252,1.43968,0.05152
C,bulge,S,UGC11914@1.300000,12.5927,1.45074,0.102165
C,bulge,S,UGC11914@1.410000,11.819,1.45539,0.0668366
C,bulge,S,UGC11914@1.500000,11.2257,1.46052,0.0359823
C,bulge,S,UGC11914@1.590000,10.6725,1.45931,0.0616938
C,bulge,S,UGC11914@1.680000,10.1485,1.46249,0.102525
C,bulge,T,UGC11914@1.780000,9.6053,1.46843,0.0865969
C,bulge,T,UGC11914@1.870000,9.15078,1.46718,0.112551
C,bulge,T,UGC11914@1.960000,8.73778,1.45595,0.0515336
C,bulge,T,UGC11914@2.050000,8.36854,1.45345,0.0491476
C,bulge,T,UGC11914@2.160000,7.95835,1.45053,0.0929137
C,bulge,T,UGC11914@2.250000,7.65169,1.43838,0.0713238
C,bulge,T,UGC11914@2.340000,7.37001,1.43592,0.120815
C,bulge,T,UGC11914@2.430000,7.11747,1.4318,0.0784033
C,bulge,T,UGC11914@2.460000,7.04047,1.4298,0.0508813
C,bulge,T,UGC11914@2.530000,6.86554,1.42567,0.0350026
C,bulge,T,UGC11914@2.620000,6.65173,1.42095,0.0371406
C,bulge,T,UGC11914@2.710000,6.45664,1.41526,0.0551465
C,bulge,T,UGC11914@2.800000,6.26782,1.41104,0.0912796
C,bulge,T,UGC11914@2.990000,5.88342,1.40771,0.102908
C,bulge,T,UGC11914@3.280000,5.34635,1.42191,0.14952
C,bulge,T,UGC11914@3.740000,4.60317,1.45833,0.187785
C,bulge,T,UGC11914@3.830000,4.47365,1.46529,0.15255
C,bulge,T,UGC11914@4.020000,4.22077,1.47967,0.200668
C,bulge,T,UGC11914@4.090000,4.13207,1.48557,0.0244203
C,bulge,T,UGC11914@4.120000,4.09489,1.48814,0.0917346
C,bulge,T,UGC11914@4.300000,3.87856,1.49508,0.0894993
C,bulge,T,UGC11914@4.390000,3.77395,1.50502,0.0819228
C,bulge,T,UGC11914@4.490000,3.66389,1.51571,0.0920883
C,bulge,T,UGC11914@4.580000,3.56832,1.51525,0.0438899
C,bulge,T,UGC11914@4.870000,3.28433,1.53758,0.112791
C,bulge,T,UGC11914@4.910000,3.2478,1.53155,0.0240368
C,bulge,T,UGC11914@4.960000,3.20294,1.53735,0.0744119
C,bulge,T,UGC11914@5.050000,3.12552,1.53662,0.0345874
C,bulge,T,UGC11914@5.140000,3.0502,1.547,0.109961
C,bulge,T,UGC11914@5.240000,2.97011,1.54755,0.111467
C,bulge,T,UGC11914@5.330000,2.90041,1.55798,0.193931
C,bulge,T,UGC11914@5.420000,2.83376,1.5572,0.124576
C,bulge,T,UGC11914@5.510000,2.76914,1.56751,0.132001
C,bulge,T,UGC11914@5.610000,2.70135,1.56715,0.0444761
C,bulge,T,UGC11914@5.710000,2.63789,1.57674,0.0525211
C,bulge,T,UGC11914@5.800000,2.58279,1.57425,0.0716477
C,bulge,T,UGC11914@5.890000,2.52892,1.58321,0.0554963
C,bulge,T,UGC11914@5.980000,2.47765,1.59165,0.0604041
C,bulge,T,UGC11914@6.080000,2.42216,1.60134,0.124486
C,bulge,T,UGC11914@6.150000,2.38531,1.60757,0.0129515
C,bulge,T,UGC11914@6.170000,2.37519,1.60919,0.196742
C,bulge,T,UGC11914@6.260000,2.32917,1.61739,0.0907569
C,bulge,T,UGC11914@6.350000,2.28444,1.62569,0.210248
C,bulge,T,UGC11914@6.730000,2.10792,1.67411,0.12379
C,bulge,T,UGC11914@6.830000,2.06419,1.68455,0.111157
C,bulge,T,UGC11914@6.920000,2.02572,1.70617,0.154453
C,bulge,T,UGC11914@7.370000,1.84456,1.79656,0.0154704
C,bulge,T,UGC11914@8.600000,1.42584,2.11817,0.0303819
C,bulge,T,UGC11914@9.830000,1.10576,2.52001,0.08378
C,HSB,T,UGC12506@0.820000,0.215662,19.0633,9.12186
C,HSB,T,UGC12506@2.460000,0.44225,6.8424,2.2808
C,HSB,T,UGC12506@4.100000,0.487592,5.54345,0.794371
C,HSB,T,UGC12506@5.740000,0.457114,4.39958,0.648827
C,HSB,T,UGC12506@7.380000,0.418015,4.24946,0.531687
C,HSB,T,UGC12506@9.020000,0.414222,3.88404,0.475882
C,HSB,T,UGC12506@10.650000,0.398829,3.66722,0.369911
C,HSB,T,UGC12506@12.290000,0.373463,3.66449,0.355717
C,HSB,T,UGC12506@13.930000,0.342144,3.47019,0.339698
C,HSB,T,UGC12506@15.570000,0.323547,3.36678,0.325455
C,HSB,T,UGC12506@17.210000,0.306628,3.34932,0.31716
C,HSB,T,UGC12506@18.850000,0.282784,3.42492,0.319109
C,HSB,T,UGC12506@20.490000,0.254857,3.46803,0.324429
C,HSB,T,UGC12506@22.130000,0.229011,3.63129,0.336983
C,HSB,T,UGC12506@23.770000,0.203919,3.95013,0.359384
C,HSB,T,UGC12506@25.410000,0.181453,3.80215,0.464361
C,HSB,T,UGC12506@27.050000,0.165097,3.92546,0.373241
C,HSB,T,UGC12506@28.680000,0.154538,4.1191,0.383787
C,HSB,T,UGC12506@30.320000,0.145896,4.19366,0.387621
C,HSB,T,UGC12506@31.960000,0.13624,4.1928,0.390654
C,HSB,T,UGC12506@33.600000,0.123709,4.2175,0.445949
C,HSB,T,UGC12506@35.240000,0.111941,4.2637,0.578007
C,HSB,T,UGC12506@36.880000,0.103717,4.36043,0.674218
C,HSB,F,UGC12506@38.520000,0.0989079,4.48884,0.92757
C,HSB,F,UGC12506@40.160000,0.0945549,4.35548,0.845368
C,HSB,F,UGC12506@41.800000,0.0892049,4.10509,0.504133
C,HSB,F,UGC12506@43.440000,0.0846564,4.3469,0.630581
C,HSB,F,UGC12506@45.080000,0.0826997,4.28787,0.504239
C,HSB,F,UGC12506@46.710000,0.078339,4.25682,0.429383
C,HSB,F,UGC12506@48.350000,0.0788909,3.94285,0.404753
C,HSB,F,UGC12506@49.990000,0.0800952,3.723,0.383882
C,dwarf,F,UGC12632@0.710000,0.0421636,5.71288,3.57944
C,dwarf,F,UGC12632@1.420000,0.0426964,5.48297,1.63836
C,dwarf,F,UGC12632@2.140000,0.0470428,5.87038,0.885799
C,dwarf,F,UGC12632@2.850000,0.0481608,6.34858,0.676871
C,dwarf,F,UGC12632@3.550000,0.0428351,6.37988,0.642434
C,dwarf,F,UGC12632@4.260000,0.0379598,6.86469,0.769203
C,dwarf,F,UGC12632@4.970000,0.0372063,6.48165,0.739599
C,dwarf,F,UGC12632@5.690000,0.0353783,6.27553,0.731985
C,dwarf,F,UGC12632@6.400000,0.0376148,5.58949,0.585409
C,dwarf,F,UGC12632@7.110000,0.0390941,5.07282,0.426644
C,dwarf,F,UGC12632@7.820000,0.0416607,4.46678,0.354547
C,dwarf,F,UGC12632@8.520000,0.0411074,4.28603,0.351766
C,dwarf,F,UGC12632@9.250000,0.0391433,4.35753,0.357175
C,dwarf,F,UGC12632@9.950000,0.0385746,4.08826,0.31474
C,dwarf,F,UGC12632@10.660000,0.0371198,3.97639,0.303533
C,dwarf,F,UGCA442@0.420000,0.0246368,5.73801,1.54361
C,dwarf,F,UGCA442@1.260000,0.0538777,3.54789,0.451549
C,dwarf,F,UGCA442@2.110000,0.0667898,3.51231,0.298118
C,dwarf,F,UGCA442@2.960000,0.0587882,4.06282,0.316734
C,dwarf,F,UGCA442@3.790000,0.0465866,5.00816,0.374698
C,dwarf,F,UGCA442@4.650000,0.0337318,5.97149,0.660675
C,dwarf,F,UGCA442@5.480000,0.0227446,7.89249,0.772863
C,dwarf,F,UGCA442@6.330000,0.0156742,9.47383,0.217982
C,dwarf,F,UGCA444@0.120000,0.00486929,21.1602,16.9804
C,dwarf,F,UGCA444@0.190000,0.00423037,27.0946,16.6978
