Cassini SCE1 resume/fetch started
[2026-08-08T20:01:46.3024680+10:00] OK 12495520 e2f0ce8e9ceeb7a01eb6fbdfde9221186a38fa31261e858a74001f928ad1124f C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\515\c32easc2002_161_0230_063045.515
[2026-08-08T20:01:46.7392441+10:00] OK 4445 e8ab069ecbd48d00c355f3db748e20a9af95b8946258d30f3061d0c32c041333 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\515\c32easc2002_161_0615_141565.lbl
[2026-08-08T20:03:07.1938222+10:00] OK 25739760 45876d0e51841e37abb2fecf742ee91c3c013d3f0777e908759d15b1695d8e53 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\515\c32easc2002_161_0615_141565.515
[2026-08-08T20:03:07.5316713+10:00] OK 4441 d75458652765701f188a16956fcbc56d0c2f1ac29e7a24b6c7bddeaf39250951 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\515\c32easc2002_161_1400_142425.lbl
[2026-08-08T20:03:11.5243607+10:00] OK 491840 3dd9116c14d66a1aab7ed539d988898adc88e94fa23589d088cc606b1c7015ee C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\515\c32easc2002_161_1400_142425.515
[2026-08-08T20:03:12.6855002+10:00] OK 54685 d460ebae63c9092757909c8a85b97dea51fac2548c603a3645e6839bfc755099 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\odf\c32easc2002_161_0000k252v0.lbl
[2026-08-08T20:03:18.3193531+10:00] OK 1298304 11dd30944c06a47dc50410af199d559ddd0da409f02bb634e5803937c1d6f005 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\odf\c32easc2002_161_0000k252v0.odf
[2026-08-08T20:03:19.5036414+10:00] OK 63903 d7a2677cdd1be0d030766809e7589c1868adbcbc4cba93043125676c9036a333 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\odf\c32easc2002_161_0000xmmmv0.lbl
[2026-08-08T20:03:34.3986250+10:00] OK 3314304 3a0e82075f7c3eb571824ad4d23e1581b6155022462dfb84a08fc27aceca325e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\odf\c32easc2002_161_0000xmmmv0.odf
[2026-08-08T20:03:34.7208433+10:00] OK 712 489037b71ecd8ef38ce35eb6c52123c56a0084d8fb43bef11e7d3dd039625b63 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\pd1\c32easc2002_161_1400_023325.lbl
[2026-08-08T20:03:36.3670610+10:00] OK 112295 d5889c001945c122975b05c1de1b0e599a87e6f9d7f90d9c2d3f6191c135b277 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\pd1\c32easc2002_161_1400_023325.pd1
[2026-08-08T20:03:36.7188513+10:00] OK 712 422ffd27c7602ea53fba2b1d1a4dd9eb0e847fcd80713285bac0cc2f6d5b4b24 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\pd2\c32easc2002_161_1400_023325.lbl
[2026-08-08T20:03:38.3872142+10:00] OK 112295 51d7926fb76c4658a4606bcaafd0169ad865ad611fd3b1d1abda703244489668 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\pd2\c32easc2002_161_1400_023325.pd2
[2026-08-08T20:03:40.6163509+10:00] OK 90852 7285dfe4e05d829f141dfdd756a05812fe3640b61ed17fc6d48a271eaac2671d C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\tdf\c32easc2002_161_0000k252v0.lbl
[2026-08-08T20:05:30.8672317+10:00] OK 26796672 c1abede8f5c0cae70fca09a655b757f52c9d0e35ad10f080cc37469d9eda83b2 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\tdf\c32easc2002_161_0000k252v0.tdf
[2026-08-08T20:05:33.0717630+10:00] OK 90857 7c8a3c80bd8abb032eca28e8d9fdfa282420889ea91c98ee9ac607fff755f56a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\tdf\c32easc2002_161_0000xmmmv0.lbl
[2026-08-08T20:08:41.3024132+10:00] OK 44601984 f9dd61acc1dfea78db08c2b9f2e5a98aaa434969cef7512682d68f912ed3a438 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_161\tdf\c32easc2002_161_0000xmmmv0.tdf
[2026-08-08T20:08:41.7470138+10:00] OK 4442 0d54bec374d2be0a89889b5429c1aaeae43945d3a24138b93aaa3d7783332237 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\158\c32easc2002_162_2230_023025.lbl
[2026-08-08T20:08:59.6064402+10:00] OK 4139948 85b74ddca3fc9af9bd326dafa479ff05c64cfba631ca97ff72b5ed44c2864ad5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\158\c32easc2002_162_2230_023025.158
[2026-08-08T20:08:59.9381009+10:00] OK 4445 5191d106b3e380efe5ef211b2a170a8aef34d5a13c50711b99341f9c9c786ff4 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\515\c32easc2002_162_1400_224515.lbl
[2026-08-08T20:10:57.7413280+10:00] OK 27769878 85f9b108dcd9d902a327f0597b9372fc82ba544fda905ecd2dff21add86d2f46 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\515\c32easc2002_162_1400_224515.515
[2026-08-08T20:10:58.1016405+10:00] OK 4445 ec276b9f0e5c7dca18e6537b748ca91070426c0c902b3bf91f4646f23c9eb187 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\515\c32easc2002_162_2230_023025.lbl
[2026-08-08T20:11:45.1145518+10:00] OK 13431420 3e708b7fc8cbba097bf939233a432f35123d9005d87c5093355cd7470ebdf4b6 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\515\c32easc2002_162_2230_023025.515
[2026-08-08T20:11:46.2116654+10:00] OK 54665 3abb27dc26e38563f9e00719a1f5982884f68acb4496c7bdfcfb1cd73382ebbd C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\odf\c32easc2002_162_0000k252v0.lbl
[2026-08-08T20:11:47.1816086+10:00] OK 32256 ee88f35685a6f765d8d9ba65944421eec7765882c0f82c0d7a4a38a4ba6ca729 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\odf\c32easc2002_162_0000k252v0.odf
[2026-08-08T20:11:48.9561324+10:00] OK 71139 d722e2c55af899017dcb3f568e13783289fdc945e067e340ccccea159f8b1966 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\odf\c32easc2002_162_0000xmmmv0.lbl
[2026-08-08T20:12:00.0994162+10:00] OK 2919168 8100973870289e766d46f894e541cb8f702ff765d2243c975ab4abb34508796c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\odf\c32easc2002_162_0000xmmmv0.odf
[2026-08-08T20:12:00.4286363+10:00] OK 712 0b49c31eec647eb5420c1512aff513fa5e99b7baa30f5da362ba743402e52460 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\pd1\c32easc2002_162_2230_022825.lbl
[2026-08-08T20:12:01.3304423+10:00] OK 37105 0f394a72f93f332ca646b4e684a2641fec15ee60d28571eb0f47d07592a57654 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\pd1\c32easc2002_162_2230_022825.pd1
[2026-08-08T20:12:01.6983076+10:00] OK 712 6dba0e922d5460121e330b4fffc926be48e49033239a088f2614e163d2cf6ecf C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\pd2\c32easc2002_162_2230_022825.lbl
[2026-08-08T20:12:02.8169280+10:00] OK 37105 107ea361ec2467da6edcc4fa669d2fece4238192da5498ea0e7550b5104dccfc C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\pd2\c32easc2002_162_2230_022825.pd2
[2026-08-08T20:12:04.2065548+10:00] OK 90849 d5a94a860de1ed5295602ce5b7c2b022e616bfde2d3c8452bf515a0ba506decd C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\tdf\c32easc2002_162_0000k252v0.lbl
[2026-08-08T20:12:40.7956256+10:00] OK 8047872 8e64558523f2f1af3b479a1be76c845582e4a03395eab6812c372c5d8c4cc405 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\tdf\c32easc2002_162_0000k252v0.tdf
[2026-08-08T20:12:43.0276631+10:00] OK 90861 0b7b49189769cef74e1010882447629c3508fefb717e77e563345e33cab141b2 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\tdf\c32easc2002_162_0000xmmmv0.lbl
[2026-08-08T20:14:29.3207979+10:00] OK 37352448 fe5461c10e34a3317e2a1effd52e9a404cc33047e9a3c83bb826fb7d5bb7b44f C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_162\tdf\c32easc2002_162_0000xmmmv0.tdf
[2026-08-08T20:14:29.6928101+10:00] OK 4441 befd04a36789be5527f447f42ec50993fe51103cd3b2d7aee191bfa89af3d4b1 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\158\c32easc2002_163_0605_141565.lbl
[2026-08-08T20:14:38.3842257+10:00] OK 2238352 c991b6b26f338c92534208c4e92096b2e80e2a4a001d750cd9ecb453694f30b5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\158\c32easc2002_163_0605_141565.158
[2026-08-08T20:14:38.7392571+10:00] OK 4444 b4afa69c8fdd4db213cc547849be40f9033ffc52518358a3d552c7d1b687fad0 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\158\c32easc2002_163_1355_023025.lbl
[2026-08-08T20:15:14.0548995+10:00] OK 11563552 a5cc83bb5ec913ba22d31db20d53d465f78dc5ac2caf62aef5ab0bd455d4b0b6 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\158\c32easc2002_163_1355_023025.158
[2026-08-08T20:15:14.4331219+10:00] OK 4445 650f29e880a658b3a9cd10bdfa472f7b30d55ec3eacbaa617b6ace09e9d68d2d C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_0210_063045.lbl
[2026-08-08T20:15:56.7020534+10:00] OK 14444320 280eb6eadfed9de51f71c8fe4672dd35556932123a5aa1ae4a07a543b3c4710e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_0210_063045.515
[2026-08-08T20:15:57.0672646+10:00] OK 4442 c8f0d2ba50b5f737cbd640f6bf7e582d7e29ba50ef902e0f0165531f4a713860 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_0605_141565.lbl
[2026-08-08T20:16:17.6329610+10:00] OK 4297344 a89f316088677e3cf2665d86fdeeb14a20639b76bdcd27361bc5347e4fbd94cf C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_0605_141565.515
[2026-08-08T20:16:17.9879666+10:00] OK 4445 0ab94275883982afb2136367fc4016cc8abe79a12cbf6c8b6eac26fda1df5b9c C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_1355_023025.lbl
[2026-08-08T20:18:34.1360582+10:00] OK 38445192 281945e19fe53b4b370ed8144c6ebcf0eb8e5bdfb1a104257f43d66c5db5246e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\515\c32easc2002_163_1355_023025.515
[2026-08-08T20:18:35.6107564+10:00] OK 54684 a2e80ffecfe1945453820144437cebc3b1569a45bbef3c794221863e07b2a189 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\odf\c32easc2002_163_0000k252v0.lbl
[2026-08-08T20:18:40.9457501+10:00] OK 975744 d196840e05dbf75dd627de4a2f95446b38ea05cc2c0c04c0eeb469d14f494ad7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\odf\c32easc2002_163_0000k252v0.odf
[2026-08-08T20:18:42.0972471+10:00] OK 71153 8ef8b05fcb20d813b33125b3cd135c51d0d42aef88ef7dd36031bb180b1aa367 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\odf\c32easc2002_163_0000xmmmv0.lbl
[2026-08-08T20:18:54.4989160+10:00] OK 4281984 d6918ed1684528abf621f6cebbafd06c32ceb5685ac970aac7f5a2991ec960b5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\odf\c32easc2002_163_0000xmmmv0.odf
[2026-08-08T20:18:54.8356015+10:00] OK 712 0f77847f4b5a23cb594918c1295c5fa1e9f3d96cb04fc9fc5f6869ef97ef30f2 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\pd1\c32easc2002_163_1355_022825.lbl
[2026-08-08T20:18:57.3954498+10:00] OK 112295 3c77e4e87a2fee5eb6b38fe168eb8e91d913ec8a2ad72d15a732d51930f55ee4 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\pd1\c32easc2002_163_1355_022825.pd1
[2026-08-08T20:18:57.7298842+10:00] OK 712 c6a3cea2fce05f9404c211d3858e93bcae8247f9adc48ad27686e540e33d31c1 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\pd2\c32easc2002_163_1355_022825.lbl
[2026-08-08T20:18:59.4433294+10:00] OK 112295 b832f6d73abe438a94920abd0c3da906138345c03984484e075b96558d4d30f4 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\pd2\c32easc2002_163_1355_022825.pd2
[2026-08-08T20:19:01.5313018+10:00] OK 90851 35dc341425c4aaa96dca17b230b7c149ed52f29b9e4c9dbd457949573b8a1cb7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\tdf\c32easc2002_163_0000k252v0.lbl
[2026-08-08T20:20:09.7442792+10:00] OK 21555072 814f14778c330418a4506ebe5bdaedbf94798ac96a1ef7a63422be8ee2856fcf C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\tdf\c32easc2002_163_0000k252v0.tdf
[2026-08-08T20:20:11.5270271+10:00] OK 90858 c4f3be0b8a59df8217a44ef52697458ba8310cc08df12a78f4ec1ea4814285f2 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\tdf\c32easc2002_163_0000xmmmv0.lbl
[2026-08-08T20:22:18.9706138+10:00] OK 42763392 34ecabc4af7df3ea20791cb0274c3c9a4779f419fd02a7771c85b4dc04a80f70 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_163\tdf\c32easc2002_163_0000xmmmv0.tdf
[2026-08-08T20:22:19.3231253+10:00] OK 4442 e2762d3cb8d40a649b2e736cb404a3462a4bcd438354152451bedff5af43630d C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\158\c32easc2002_164_0605_141065.lbl
[2026-08-08T20:22:30.8215068+10:00] OK 2296146 2f1f02e5fc779d6a62fae03286c881e0c68b2017181f394590026a82fe9ac1df C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\158\c32easc2002_164_0605_141065.158
[2026-08-08T20:22:31.1622900+10:00] OK 4444 7ca0bb7724a346b9c6499e1dafa8e0bc73db1cb8a5da0a60d46eb63934b260ea C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\158\c32easc2002_164_1350_022525.lbl
[2026-08-08T20:23:14.3943966+10:00] OK 10236016 d903eeb7e116d23409139a2430cf133f12394e1e25e31e5de8931d05aab77e85 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\158\c32easc2002_164_1350_022525.158
[2026-08-08T20:23:14.7675836+10:00] OK 4443 64d36f8ca442de8f9e3a35ddf70c802db8a5473b151e4c50100202558b090593 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0210_032025.lbl
[2026-08-08T20:23:23.7673140+10:00] OK 2407107 93362f3a7552d6c89b88401b368afaaaa76ceeff55590526bc557d92597d1ac5 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0210_032025.515
[2026-08-08T20:23:24.1091431+10:00] OK 4445 2f12d01a4957b393696ad88e67f66cd5632e4995afcd464108c55546edb85d39 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0300_062545.lbl
[2026-08-08T20:23:45.7356071+10:00] OK 7734786 dd7ce2baf1a07232b31b58dec671608968209f2182b5ae5049e1ffa7d52a0a39 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0300_062545.515
[2026-08-08T20:23:46.0917541+10:00] OK 4443 c963c57473e2a1451a4d1844e2e270b501621f1e5152d60e60fe554fbd28ed4d C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0605_141065.lbl
[2026-08-08T20:24:00.4965031+10:00] OK 3403444 e952d354e5407c35bbc1d56fbf84ff9ee8b1fcbf9b905d81fd4271a21db81820 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_0605_141065.515
[2026-08-08T20:24:00.8519305+10:00] OK 4445 8cdccd5a8ec0dd62413b76b7bcccbbfc5d5696e9fc30befb9eaa9861054b930b C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_1350_022025.lbl
[2026-08-08T20:25:25.5001567+10:00] OK 27400230 d14584004a97c11d7a1a274260cf0ee7ddd6872237e063a831811aa7c99b4b6e C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\515\c32easc2002_164_1350_022025.515
[2026-08-08T20:25:27.0584940+10:00] OK 54684 f554c7321978fa21520fdd21e94e5e245ab4dbac34211618a37221b642e2226f C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\odf\c32easc2002_164_0000k252v0.lbl
[2026-08-08T20:25:33.2419908+10:00] OK 1274112 bc5c897a02a62a0e197ba793391b6e647e73206bc175853886ec8976045727f1 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\odf\c32easc2002_164_0000k252v0.odf
[2026-08-08T20:25:34.6868100+10:00] OK 71137 b5a81571176473e7d79925e82a94a3abaff6850d52984f546b5df6709f5bbf27 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\odf\c32easc2002_164_0000xmmmv0.lbl
[2026-08-08T20:25:43.2302182+10:00] OK 2064384 ad306b752dfe1e8ecafd387c7f2b1db4305172e9e98057ac874e1ba1cc5522d7 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\odf\c32easc2002_164_0000xmmmv0.odf
[2026-08-08T20:25:43.5749929+10:00] OK 712 3eef9ad2b7c339156033339452e9477a9d1e9828238db487b91759ca976cae03 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\pd1\c32easc2002_164_1350_022325.lbl
[2026-08-08T20:25:46.3886285+10:00] OK 112295 de3218c4a014ea1da223c66c23c906cb7c367899c6ffa5bb9228780a170b46a3 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\pd1\c32easc2002_164_1350_022325.pd1
[2026-08-08T20:25:48.7041407+10:00] OK 112295 130f64db0cac77a36c5476a88c6cc45d19821518a79af7ce7c87313ebe6634cf C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\pd2\c32easc2002_164_1350_022325.pd2
[2026-08-08T20:25:50.9796639+10:00] OK 90851 88775ebc9ec3572db459cee40357b0f760d3e5d2ab15bc9346eb8642f4e7d9cc C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\tdf\c32easc2002_164_0000k252v0.lbl
[2026-08-08T20:27:16.9971635+10:00] OK 27240192 d73ca40182281132d899efef86e037377e1197b2205bea35b66dde927e644a25 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\tdf\c32easc2002_164_0000k252v0.tdf
[2026-08-08T20:27:19.2897025+10:00] OK 90858 13abddf1ed9dafa8ef3a69b07edbffa56d5bff4f533adb7aa00880d72a35ff32 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\tdf\c32easc2002_164_0000xmmmv0.lbl
[2026-08-08T20:30:04.8091313+10:00] OK 44747136 90d9f9711a78780b2706b639322af926965be23a384f624452b0fa98eea3b713 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0022\sce1_164\tdf\c32easc2002_164_0000xmmmv0.tdf
[2026-08-08T20:30:05.1772751+10:00] OK 4444 bc389cba0288a16e195ca10b5bc76b42c1239106362c945eba774a1c561f593a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\158\c32easc2002_165_1350_022025.lbl
[2026-08-08T20:30:44.4999366+10:00] OK 12243847 85347e07453abd890772db533deda1d0d89788e66ac929ba6213ae5ea8b12958 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\158\c32easc2002_165_1350_022025.158
[2026-08-08T20:30:44.9126115+10:00] OK 4445 afcd23300e30939add32e099aa7e9ffeaa2e7a2b789c976fdd49dd14a27452a4 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\515\c32easc2002_165_0205_061545.lbl
[2026-08-08T20:31:26.1467045+10:00] OK 12449700 f5e91cc2661fe9ccc0172704aa727d855a159d6522b60c75c6f0d68305ce6664 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\515\c32easc2002_165_0205_061545.515
[2026-08-08T20:31:26.4951673+10:00] OK 4445 6c8b0b39bc5a69f9fc965c3b347525ea1332179508775b963465c3d1caea4d1a C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\515\c32easc2002_165_0600_140565.lbl
[2026-08-08T20:32:31.7318480+10:00] OK 22114160 bedb8fceee54888289d76c8c5bea18a743482169e6ef39105534b8999bb78a11 C:\Users\Jimmi\OneDrive\Desktop\sdt-engine\Datasets\solar_propagation_2026-08\raw\cassini_sce1\cors_0023\sce1_165\515\c32easc2002_165_0600_140565.515
