Cassini SCE1 full retrieval started
[2026-08-07T19:01:59.5208133+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/pd1/c32easc2002_157_1415_024825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:01:59.9673481+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/pd2/c32easc2002_157_1415_024825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:00.1841088+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/pd2/c32easc2002_157_1415_024825.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:00.4030242+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_0639nnnx54d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:00.6217810+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_0639nnnx54d.2b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:00.8425728+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1424x54x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:01.0579833+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1424x54x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:01.2722417+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1426x54k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:01.4971121+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1426x54k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:01.7270101+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1652x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:01.9420137+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1652x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:02.1580643+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1652x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:02.3760405+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_1652x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:02.5973493+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_2046k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:02.8175116+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/rsr/c32easc2002_157_2046k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:03.0632725+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tdf/c32easc2002_157_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:03.2861080+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tdf/c32easc2002_157_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:03.5081132+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tdf/c32easc2002_157_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:03.7238211+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tdf/c32easc2002_157_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:03.9485194+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tlm/c32easc2002_157_0630_1430.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:04.1644024+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tlm/c32easc2002_157_0630_1430.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:04.3803350+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tlm/c32easc2002_157_1415_0249.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:04.5996070+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/tlm/c32easc2002_157_1415_0249.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:04.8359007+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/158/c32easc2002_158_1425_024525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:05.0540391+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/158/c32easc2002_158_1425_024525.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:05.2810874+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_0230_065545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:05.4976489+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_0230_065545.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:05.7109956+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_0630_144565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:05.9280032+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_0630_144565.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:06.1467453+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_1425_024025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:06.3639909+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/515/c32easc2002_158_1425_024025.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:06.5828844+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/odf/c32easc2002_158_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:06.7959340+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/odf/c32easc2002_158_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:07.0129247+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/odf/c32easc2002_158_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:07.2400109+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/odf/c32easc2002_158_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:07.4669302+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/pd1/c32easc2002_158_1425_024325.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:07.6805496+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/pd1/c32easc2002_158_1425_024325.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:07.9124453+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/pd2/c32easc2002_158_1425_024325.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:08.1255672+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/pd2/c32easc2002_158_1425_024325.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:08.3429096+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_0227x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:08.5572441+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_0227x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:08.7838971+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_0603x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:09.0009240+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_0603x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:09.2155456+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_1425x65k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:09.4338952+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_1425x65k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:09.6651806+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_1425x65x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:09.8966738+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_1425x65x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:10.1232005+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_2225k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:10.3638809+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/rsr/c32easc2002_158_2225k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:10.5878666+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tdf/c32easc2002_158_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:10.8089398+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tdf/c32easc2002_158_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:11.0279077+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tdf/c32easc2002_158_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:11.2477628+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tdf/c32easc2002_158_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:11.4729450+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_0230_0655.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:11.6888816+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_0230_0655.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:11.9029422+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_0630_1444.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:12.1166332+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_0630_1444.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:12.3335670+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_1425_0244.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:12.5493225+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_158/tlm/c32easc2002_158_1425_0244.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:12.7702418+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/158/c32easc2002_159_1420_024025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:12.9871962+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/158/c32easc2002_159_1420_024025.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:13.2039758+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_0225_064545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:13.4238492+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_0225_064545.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:13.6439868+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_0630_143565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:13.8680099+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_0630_143565.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:14.0807753+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_1420_023525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:14.3050924+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_1420_023525.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:14.5176545+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:14.7398273+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:15.1799365+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:15.4016652+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd1/c32easc2002_159_1420_023825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:15.6209677+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd1/c32easc2002_159_1420_023825.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:15.8427037+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd2/c32easc2002_159_1420_023825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:16.0588972+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd2/c32easc2002_159_1420_023825.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:16.7165139+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0219x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:16.9360940+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0219x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:17.1525057+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0454x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:17.3868387+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0454x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:17.5999243+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:17.8174897+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:18.0329000+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:18.2431211+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:18.4609794+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:18.6768609+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:18.8908133+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:19.1111175+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:19.3309412+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:19.5440057+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:19.7545492+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2148k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:19.9748270+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2148k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:20.1863116+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2356k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:20.4017930+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2356k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:20.6206103+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0859x65x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:20.8409202+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0859x65x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:21.0567733+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:21.2753523+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:21.4904436+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:21.7048290+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:21.9198846+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0225_0650.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:22.1328699+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0225_0650.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:22.3510399+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0630_1440.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:22.5657997+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0630_1440.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:22.7839210+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_1420_0239.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:23.0067969+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_1420_0239.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:23.2185909+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_0220_024545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:23.4388770+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_0220_024545.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:23.6573314+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_1420_025025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:23.8898543+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_1420_025025.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:24.0995360+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0220_023545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:24.3129752+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0220_023545.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:24.5345752+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0625_143565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:24.7540706+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0625_143565.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:24.9690961+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_1420_024525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:25.1798289+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_1420_024525.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:25.3958074+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:25.6145754+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:25.8438868+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T19:02:26.0578130+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
